"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"14741" 503 488 581 458 403 410 277 155 335 219 281 389
"14742" 1251 1147 1157 870 945 811 746 946 744 830 797 707
"14743" 3554 3317 3594 3379 3203 3166 3275 3911 4144 4957 6690 3938
"14744" 14 5 3 16 11 17 10 6 2 131 59 58
"14745" 293 375 377 178 273 247 178 167 224 283 470 257
"14746" 1298 1695 1461 2074 1895 2245 1416 1455 2061 1984 2082 2026
"14747" 595 548 698 526 636 397 819 503 529 541 441 462
"14748" 6801 7545 5382 6272 4394 6781 5065 6218 5437 5165 6699 6002
"14749" 179 194 201 93 84 84 94 217 109 55 43 73
"14750" 25 26 23 16 9 11 70 55 66 25 31 43
"14751" 695 830 533 714 613 666 469 509 520 442 565 333
"14752" 245 238 271 447 315 343 333 358 367 273 425 323
"14753" 0 0 0 0 0 0 6 5 6 0 1 2
"14754" 1167 1655 1378 1587 1455 1595 1290 1195 991 1035 1124 1251
"14755" 1115 1115 1120 1087 925 898 842 1265 1048 1605 1339 1289
"14756" 67 51 46 35 32 14 35 45 28 49 56 93
"14757" 239 345 283 430 494 391 287 165 203 266 227 212
"14758" 102 98 137 75 62 70 138 189 231 159 185 179
"14759" 258 286 417 294 538 507 361 339 310 502 531 474
"14760" 0 0 0 0 0 0 0 0 0 6 10 2
"14761" 1 2 1 5 7 5 1 3 4 6 7 9
"14762" 61 53 21 25 39 42 5 2 10 86 46 96
"14763" 149 175 116 630 1311 956 449 589 635 295 288 381
"14764" 9 29 27 17 11 11 61 59 79 25 26 16
"14765" 33 80 51 73 81 55 51 53 59 105 140 101
"14766" 305 300 198 237 367 283 231 240 234 205 283 165
"14767" 394 270 394 299 239 385 693 554 789 326 506 310
"14768" 5036 5043 4286 6843 7269 6228 4117 4278 3578 4929 4318 4719
"14769" 232 222 200 331 259 179 290 290 313 242 335 268
"14770" 2 2 2 4 0 6 13 6 9 21 23 16
"14771" 520 643 560 750 378 541 462 403 601 418 426 431
"14772" 435 441 531 395 626 503 366 500 447 839 1141 953
"14773" 953 1262 842 1622 1409 1603 1379 1295 1121 981 858 1010
"14774" 123 125 79 142 290 163 126 109 251 215 212 217
"14775" 839 873 789 733 706 470 457 558 414 694 613 746
"14776" 697 1081 895 1130 794 1001 761 638 823 1601 1614 1701
"14777" 797 831 817 767 1229 781 765 856 771 667 1030 983
"14778" 11901 15585 18742 9318 13394 13841 8522 8097 9367 9699 7911 9319
"14779" 45 26 57 64 73 12 13 31 9 50 84 96
"14780" 162 126 87 227 203 172 155 77 247 120 122 119
"14781" 3470 3112 3152 2065 3680 3059 2910 2644 3150 2758 2845 3005
"14782" 16 10 6 14 10 7 6 5 8 11 13 14
"14783" 11 2 1 12 9 16 14 21 6 9 4 9
"14784" 541 396 392 564 426 595 525 339 282 511 345 330
"14785" 1434 1537 1205 1146 1042 874 1291 1066 1387 1698 1688 1559
"14786" 730 854 1023 450 725 390 358 431 446 787 635 894
"14787" 371 442 242 270 274 271 351 332 239 519 358 433
"14788" 1071 1296 1225 1258 1021 974 1454 2037 1986 1568 1689 1558
"14789" 679 816 1086 707 755 710 580 577 484 579 728 556
"14790" 3682 3213 4233 4406 5553 5051 4236 4063 3533 2755 3850 4228
"14791" 878 927 905 1546 1491 1560 1371 1506 1546 659 846 795
"14792" 433 592 602 311 409 259 317 292 173 545 398 275
"14793" 323 271 210 225 374 285 133 299 237 679 675 896
"14794" 40 53 57 37 26 66 101 68 83 83 89 89
"14795" 1 1 2 20 13 7 3 2 11 2 5 5
"14796" 2 5 3 6 6 3 9 10 4 11 13 19
"14797" 14 14 9 15 22 56 36 18 29 45 48 48
"14798" 2002 1956 2877 1537 2056 2081 2281 2225 2422 2714 2509 2759
"14799" 407 365 354 543 596 622 1315 1300 1565 986 1124 986
"14800" 133 169 137 164 125 106 93 178 229 198 163 214
"14801" 776 477 838 763 1706 1179 1106 1016 1334 1025 1047 967
"14802" 455 396 494 277 315 426 379 442 281 242 327 431
"14803" 19 13 17 10 20 13 9 10 5 0 0 0
"14804" 11347 11770 11173 11800 10411 10203 11413 12817 12941 12626 10309 11047
"14805" 52 54 39 25 15 15 44 57 42 26 25 98
"14806" 2851 4175 3874 4604 4041 3653 2668 3630 3721 3418 2878 3654
"14807" 3919 3785 3309 4513 4835 4429 5603 4863 5132 4780 4922 4893
"14808" 2294 2454 2647 1911 1932 1980 2031 1979 2231 2475 2300 1933
"14809" 379 522 405 285 279 201 1615 1276 1173 554 611 468
"14810" 464 271 279 218 201 295 202 238 158 225 265 194
"14811" 758 772 809 1322 1134 1574 1145 1479 1162 902 661 763
"14812" 798 1064 781 339 373 351 1007 781 1045 987 1008 751
"14813" 46 39 51 13 5 14 17 37 33 20 37 41
"14814" 53 74 61 138 71 25 255 202 197 49 39 35
"14815" 190 165 145 199 232 243 109 205 302 202 225 221
"14816" 3395 4147 3537 4097 5241 3498 5095 4197 5639 3627 4207 4494
"14817" 101 75 99 77 53 75 50 31 22 21 19 6
"14818" 42 73 56 14 27 19 72 41 24 66 31 50
"14819" 0 0 0 8 9 12 8 10 11 19 6 7
"14820" 21 6 43 4 21 11 17 21 15 12 25 11
"14821" 8 18 15 16 7 11 13 77 27 6 21 30
"14822" 1595 1135 1175 1112 1327 1460 918 883 1070 1551 1448 978
"14823" 728 521 689 725 702 643 474 723 679 651 640 717
"14824" 2160 2999 1815 2743 3690 3134 6591 3988 5270 4750 4531 3991
"14825" 837 831 845 1285 1335 1231 1322 1459 1379 1081 1014 891
"14826" 2172 2142 2047 1190 1404 1268 2136 1752 2735 1606 1878 1714
"14827" 34 25 21 24 22 31 7 2 13 30 40 40
"14828" 1745 1660 1608 1793 1479 1589 1870 2032 2295 2237 2565 1922
"14829" 145 166 154 211 202 206 74 154 59 182 275 198
"14830" 363 361 574 322 222 221 526 478 510 531 669 670
"14831" 787 684 672 766 757 780 584 603 874 710 760 531
"14832" 1009 920 1248 911 964 1067 834 904 1082 1125 805 873
"14833" 2249 1263 1525 2021 2341 2274 1639 2325 2160 1799 1479 2272
"14834" 1524 1602 1337 1150 1383 1166 1032 1764 1477 2029 1919 1669
"14835" 633 649 679 558 694 749 623 921 734 497 522 489
"14836" 91 46 61 137 93 126 51 82 119 81 134 109
"14837" 723 607 877 1566 1445 1181 1190 1523 1017 1407 892 1413
"14838" 222 271 186 70 64 106 141 219 206 181 180 115
"14839" 2213 2606 2605 1632 1717 1318 1831 2023 1564 2265 2194 1999
"14840" 41 29 31 6 6 9 21 9 17 15 12 17
"14841" 518 451 675 506 579 485 587 709 857 796 556 826
"14842" 11 27 11 37 68 53 8 8 11 13 5 18
"14843" 67 61 65 11 24 21 31 75 61 3 3 3
"14844" 153 75 132 141 220 261 193 133 219 141 126 103
"14845" 2556 2469 2885 3306 3586 2946 2678 3039 2762 1981 2471 2549
"14846" 759 851 841 880 617 974 973 600 595 552 511 557
"14847" 131 122 177 249 127 191 259 190 280 53 57 56
"14848" 4618 4894 4802 3111 3070 2495 3854 5553 3435 4567 4066 5242
"14849" 14 13 13 87 88 103 31 18 16 8 11 16
"14850" 0 0 0 2 7 4 6 1 1 1 2 3
"14851" 161 145 200 340 420 350 243 358 306 181 234 165
"14852" 1134 1075 1448 1103 1673 1392 1550 1440 1288 918 767 804
"14853" 1333 1370 1854 1274 1149 1099 786 826 844 1641 2620 1823
"14854" 1570 1225 1219 989 1047 1178 1230 1216 1453 837 1192 1041
"14855" 2309 2115 2448 1344 1823 1750 1462 1241 1443 1581 1787 2289
"14856" 191 155 172 157 114 111 199 180 137 221 211 215
"14857" 3842 3299 3173 5006 4606 3334 2626 2514 2367 5352 4255 3903
"14858" 679 903 835 232 425 405 587 674 694 627 769 669
"14859" 1858 1817 1361 1028 1294 1262 1761 1842 2391 1288 1837 1669
"14860" 46 99 56 40 73 29 37 33 49 7 20 29
"14861" 931 755 718 863 818 697 834 1134 825 725 760 833
"14862" 3855 4282 5442 5771 6682 6620 4747 4181 4897 3535 3761 3819
"14863" 1445 1367 1788 1054 1089 847 1371 1057 1221 1605 1799 1277
"14864" 182 181 167 539 490 354 275 445 331 240 294 176
"14865" 281 229 163 350 186 357 207 283 186 101 105 94
"14866" 270 178 238 261 256 248 253 263 268 257 338 375
"14867" 403 435 390 264 237 198 206 215 222 267 300 283
"14868" 1070 1067 993 1181 1052 1241 1519 1663 1399 1051 802 1052
"14869" 348 322 415 1029 998 814 425 469 464 571 546 646
"14870" 449 491 446 462 455 431 1050 685 777 527 566 534
"14871" 483 320 524 466 461 514 776 722 701 436 454 450
"14872" 333 363 293 150 231 99 232 163 288 376 726 377
"14873" 134 90 142 70 85 91 93 69 93 98 72 85
"14874" 623 561 685 590 746 665 605 622 793 537 570 792
"14875" 11 10 2 40 31 26 3 7 9 3 3 7
"14876" 1 1 6 0 0 0 0 0 0 2 7 9
"14877" 361 384 332 530 447 540 315 255 322 157 214 333
"14878" 270 468 239 239 397 249 218 253 285 183 227 178
"14879" 10 7 9 3 0 3 78 89 78 13 9 9
"14880" 336 382 506 563 514 757 712 591 611 799 869 510
"14881" 99 65 74 83 133 166 130 154 80 114 55 103
"14882" 557 534 578 527 509 452 451 691 472 291 364 597
"14883" 11022 13344 8770 9936 10461 9054 10484 9402 9955 13022 10654 11747
"14884" 514 701 416 572 492 356 534 544 349 511 383 586
"14885" 3907 4822 4587 3452 4288 4357 4377 3293 3767 4950 4209 5399
"14886" 233 151 297 268 266 347 121 101 86 173 186 271
"14887" 1140 939 1105 1089 1375 1536 609 802 853 705 650 747
"14888" 2 6 2 0 0 0 1 1 8 1 6 3
"14889" 79 59 109 61 92 82 127 98 94 48 107 96
"14890" 5429 6451 6293 3761 5247 3771 4671 3870 5641 3931 4003 4317
"14891" 70 63 159 44 32 41 71 74 64 16 22 45
"14892" 374 326 286 443 604 478 337 349 273 295 221 187
"14893" 268 351 193 126 221 232 202 176 157 98 106 100
"14894" 27 10 10 13 14 11 0 0 0 7 5 16
"14895" 1741 1577 1384 1851 1813 1526 1549 1615 1293 1469 1212 1281
"14896" 76 119 84 95 95 74 32 38 33 18 9 5
"14897" 367 338 470 495 439 526 226 309 265 245 237 321
"14898" 53 51 83 19 33 27 239 158 136 91 105 102
"14899" 579 508 578 589 480 490 450 750 815 435 403 439
"14900" 2394 2314 2633 2484 3197 2768 3025 2597 3184 3284 3721 4036
"14901" 290 166 226 999 1043 1013 430 443 617 372 261 298
"14902" 5596 4853 5044 4853 4546 4344 4754 4819 4883 3461 4163 4138
"14903" 268 192 184 314 309 362 328 385 378 303 270 324
"14904" 7 6 6 8 3 15 0 0 0 5 11 5
"14905" 535 750 511 324 486 537 850 768 907 413 442 453
"14906" 11 6 31 7 9 4 0 0 0 23 34 15
"14907" 79 71 76 51 51 63 43 83 64 9 42 27
"14908" 4794 4621 5018 4251 4307 3389 3189 4734 3035 4421 3403 3718
"14909" 110 129 119 238 102 146 82 97 81 171 97 181
"14910" 1625 1125 1478 1354 1125 951 1390 1258 1235 562 725 677
"14911" 6657 10729 11305 7011 7271 8627 8011 10297 8658 6044 7421 7832
"14912" 477 550 628 985 911 955 978 913 954 670 744 973
"14913" 31 18 29 26 14 24 7 7 7 25 10 17
"14914" 5 0 2 15 17 10 2 1 2 0 0 0
"14915" 53 48 46 42 51 77 133 159 123 58 46 55
"14916" 334 455 346 498 453 446 422 306 422 491 515 524
"14917" 647 729 643 1007 995 1121 604 478 342 782 738 972
"14918" 389 238 341 598 578 333 774 581 564 566 478 485
"14919" 296 261 199 186 254 137 166 171 197 254 299 372
"14920" 48 47 50 24 36 23 65 92 50 106 70 78
"14921" 2569 2287 2343 3295 3036 3521 2061 2052 1892 1671 1817 2183
"14922" 2521 3205 2622 2475 2594 2668 2334 2226 3043 3085 2227 2521
"14923" 404 455 515 416 529 453 458 362 345 344 449 450
"14924" 602 659 677 834 880 661 739 1028 725 915 1006 735
"14925" 970 1097 902 593 609 915 995 1585 1658 1158 1435 1122
"14926" 26 31 9 7 11 5 2 3 11 46 48 17
"14927" 21 17 12 5 3 6 0 0 0 11 21 14
"14928" 170 255 102 94 127 158 121 108 132 130 162 142
"14929" 812 573 760 630 627 684 619 448 505 671 737 595
"14930" 2283 2059 2529 2090 1578 2366 1913 2086 2491 1853 2301 2463
"14931" 335 198 411 240 203 227 322 191 328 494 387 415
"14932" 1808 1915 1481 1654 1778 1975 1538 2047 1870 1983 2058 2181
"14933" 2007 2222 1582 1681 1845 2017 2591 1949 2801 1104 1474 1441
"14934" 173 113 139 201 200 297 43 42 47 114 122 147
"14935" 285 444 437 238 354 358 456 550 407 385 396 407
"14936" 293 269 322 251 278 282 336 308 227 383 303 409
"14937" 446 523 539 682 907 574 761 571 526 922 574 521
"14938" 6446 6427 6758 5402 5438 5291 4765 4545 5261 6570 5428 4609
"14939" 1680 1822 1757 2133 2235 1940 2507 1906 1597 2627 2921 2673
"14940" 286 246 210 200 178 290 146 279 287 429 307 442
"14941" 253 143 170 280 241 311 443 321 234 221 115 167
"14942" 574 551 533 877 796 849 806 747 801 751 827 842
"14943" 104 93 180 205 145 126 151 131 207 255 226 194
"14944" 423 394 407 259 333 324 382 242 227 330 467 316
"14945" 584 365 265 317 291 296 418 233 227 122 109 219
"14946" 1010 1738 1495 983 1510 1825 1267 1302 1271 651 781 582
"14947" 732 547 735 1759 1467 1525 1078 1183 1324 1045 938 915
"14948" 3501 3396 3352 3849 4318 4194 3469 5049 4123 3509 3756 4306
"14949" 2451 3426 3384 2583 2962 3679 4546 2890 4391 3297 2432 2874
"14950" 180 317 218 497 654 475 364 521 320 415 454 414
"14951" 91 122 67 200 162 157 104 79 123 146 179 165
"14952" 4806 4043 5174 3686 4192 4569 5287 5118 5457 7971 6297 5998
"14953" 16 54 16 17 13 11 6 13 15 23 9 14
"14954" 5734 5786 4676 9587 8189 10358 3611 3696 4054 6760 8063 4486
"14955" 9 0 0 11 7 3 0 0 0 2 2 8
"14956" 310 392 390 355 414 320 575 625 352 430 468 545
"14957" 3 9 4 2 3 4 0 0 0 3 5 0
"14958" 989 1260 1182 1126 961 1096 1268 1367 1214 1402 1335 1484
"14959" 1 3 0 0 1 1 1 7 6 0 0 0
"14960" 2 0 3 0 0 0 10 13 7 15 6 1
"14961" 4 13 10 5 2 9 7 4 5 3 1 8
"14962" 1067 1260 1059 934 982 855 1404 1037 878 1128 1971 1448
"14963" 16 11 15 3 14 6 10 4 1 11 1 2
"14964" 78 42 37 35 58 53 61 48 26 127 74 75
"14965" 848 762 554 1131 879 761 1071 958 1239 579 561 470
"14966" 172 249 183 96 124 105 293 189 178 262 272 287
"14967" 871 786 625 1265 1195 1346 644 787 647 1125 1014 899
"14968" 9071 10591 9739 11639 12033 11585 10845 12425 10040 10438 9362 10510
"14969" 701 782 489 297 463 189 628 530 613 473 353 433
"14970" 1017 1241 1096 497 521 713 1525 891 1318 942 1031 935
"14971" 328 306 425 422 412 271 802 296 595 600 537 402
"14972" 229 335 318 362 208 504 95 138 158 88 134 136
"14973" 506 703 944 555 547 754 588 519 567 713 893 859
"14974" 159 185 165 179 162 174 247 269 242 285 181 242
"14975" 31 23 18 30 17 69 23 46 17 20 18 22
"14976" 1304 1230 1366 1351 1193 1214 1206 1251 1353 1357 1335 1354
"14977" 707 655 937 1479 1238 1087 832 877 929 727 822 910
"14978" 0 0 0 6 0 0 3 3 5 17 10 6
"14979" 54 122 110 35 11 26 122 119 79 49 69 41
"14980" 131 158 107 109 75 85 63 108 66 142 59 139
"14981" 144 150 175 113 113 79 86 110 234 64 58 34
"14982" 590 258 354 725 914 911 651 673 877 416 453 391
"14983" 423 429 380 711 659 682 369 507 636 602 342 386
"14984" 484 355 395 463 618 634 968 387 781 448 287 451
"14985" 626 615 815 1121 1079 946 1259 1041 994 535 550 437
"14986" 83 79 23 286 229 242 302 285 259 310 208 264
"14987" 79 78 125 87 44 74 69 15 53 36 33 43
"14988" 1858 2543 2461 1838 2757 2666 3165 2747 2869 2455 2556 2141
"14989" 75 57 50 61 59 77 81 64 46 90 52 175
"14990" 369 383 304 310 314 238 267 332 285 178 163 197
"14991" 274 211 327 237 248 250 406 310 582 433 421 565
"14992" 13 13 19 63 18 19 1 1 5 19 7 11
"14993" 12 22 14 51 44 43 86 62 90 45 143 58
"14994" 1048 1044 1149 1138 1150 913 849 618 1174 1112 1181 1233
"14995" 169 110 81 137 210 130 88 145 141 102 155 155
"14996" 1434 1446 1054 962 2401 1747 1193 1381 1531 2259 2495 1544
"14997" 617 823 610 673 725 883 429 778 529 746 662 793
"14998" 1534 1530 1555 1552 1179 1471 1655 1522 1275 1599 1222 1495
"14999" 2413 2157 2356 3021 2594 2081 1699 1296 2197 2423 2973 2370
"15000" 661 680 749 1129 960 856 862 703 832 953 1053 1240
"15001" 2 1 1 10 17 6 5 3 1 0 0 0
"15002" 1935 1551 1994 1378 1684 1605 1745 1727 1257 1164 1027 1857
"15003" 2785 1930 1963 2862 2217 2478 1474 1565 1641 2434 2734 2401
"15004" 37 66 68 8 15 7 13 7 14 59 17 23
"15005" 743 808 910 926 1100 998 854 1016 830 743 993 966
"15006" 1 12 1 5 3 3 0 0 0 9 17 10
"15007" 1134 1077 1044 1675 1416 1625 1759 1400 1915 1311 1555 1275
"15008" 461 432 452 318 262 238 103 314 207 615 807 811
"15009" 317 481 371 211 242 331 217 222 225 247 273 307
"15010" 106 32 80 54 36 61 11 10 38 107 91 138
"15011" 4 7 3 2 3 13 1 0 0 0 0 0
"15012" 195 218 183 331 298 364 130 291 257 193 238 276
"15013" 378 430 384 882 767 837 1540 1193 1214 1014 1340 1379
"15014" 6992 7969 8032 8204 7110 6817 6059 8267 7550 7070 6514 7937
"15015" 1874 1701 1731 1531 1361 1533 1883 1574 1903 889 763 807
"15016" 987 1082 1303 1229 1417 1246 810 1003 1160 1707 951 1259
"15017" 2878 3678 1849 3416 3243 3062 2649 2420 2944 2977 2718 2706
"15018" 1096 775 712 1326 1363 1330 1118 944 847 507 479 582
"15019" 902 1055 1114 1125 791 1042 487 494 583 773 594 780
"15020" 124 95 187 408 314 262 215 175 165 155 226 225
"15021" 236 210 295 105 121 95 307 224 291 174 239 211
"15022" 661 605 505 1367 1259 1409 662 769 645 684 810 731
"15023" 291 202 275 262 179 235 382 407 263 267 327 285
"15024" 4657 3744 4325 3457 3290 3162 3890 3336 2819 3799 3877 4424
"15025" 967 1091 1221 1002 1178 1139 1569 1559 1327 1343 1707 1487
"15026" 257 297 142 203 276 217 313 245 219 345 480 314
"15027" 13 29 19 5 3 1 18 11 20 11 6 3
"15028" 733 890 703 801 730 955 1305 1051 908 1043 882 653
"15029" 14 28 59 21 15 11 57 35 29 2 1 13
"15030" 173 132 160 134 247 137 207 234 187 82 87 127
"15031" 117 119 73 71 66 68 154 189 201 139 133 310
"15032" 66 59 41 22 12 30 45 42 52 7 17 6
"15033" 5 2 5 19 24 27 27 28 28 6 9 11
"15034" 1777 1876 1802 1759 1886 1982 1639 1791 1776 2273 1754 2229
"15035" 1355 1357 1417 1851 1492 1361 1679 1595 1935 1827 1891 1965
"15036" 696 547 617 583 547 565 620 655 703 601 398 457
"15037" 346 198 241 145 245 150 190 213 211 155 139 135
"15038" 1221 1849 1256 1661 1422 1401 1447 1425 1503 1035 1293 1271
"15039" 26 15 26 3 2 0 0 0 0 1 10 7
"15040" 939 839 841 1278 1191 1164 1072 1276 978 1035 906 1135
"15041" 789 700 713 670 920 872 1137 1003 1285 538 634 879
"15042" 173 238 243 490 382 456 1050 986 738 355 426 581
"15043" 1504 1355 1756 1256 1632 1075 1642 1778 1307 1327 1489 1618
"15044" 218 276 346 222 217 229 553 321 316 477 387 398
"15045" 490 601 727 174 186 135 442 429 511 487 407 505
"15046" 351 402 381 365 362 610 677 849 547 327 403 499
"15047" 21 22 14 5 2 8 1 2 1 0 0 0
"15048" 1167 1360 1160 979 1106 1071 992 1333 1335 885 916 991
"15049" 2447 2755 1671 2541 3105 1787 2286 2846 1686 1364 1687 2093
"15050" 1551 1658 1369 1407 1409 1635 1770 1953 2503 988 1192 1351
"15051" 3509 2961 3241 4730 3498 3753 2514 3081 2991 2714 2418 2637
"15052" 237 430 210 254 319 282 371 397 247 147 167 154
"15053" 1179 1008 1183 849 920 977 949 1051 1067 1473 1219 1457
"15054" 201 223 196 266 132 231 230 275 179 270 208 182
"15055" 0 0 0 0 0 0 0 0 0 3 3 6
"15056" 4609 4789 4101 6499 4686 4541 5920 4645 5277 3717 4087 4352
"15057" 534 469 474 723 786 817 441 566 662 284 303 414
"15058" 24 58 47 13 11 8 15 38 42 42 66 33
"15059" 66 16 46 46 26 55 38 43 42 93 84 75
"15060" 3 9 4 33 44 18 67 82 77 28 41 31
"15061" 388 406 268 765 588 895 484 721 445 479 561 665
"15062" 3864 3941 3379 3616 4263 3399 4346 3747 5405 4525 5472 4081
"15063" 175 195 208 249 186 169 213 171 233 219 189 109
"15064" 1270 1511 1294 1293 1345 1544 2241 1495 1286 1288 890 1170
"15065" 1626 1628 1469 1424 1556 1111 1447 1688 1506 1509 1647 1807
"15066" 2262 2044 1928 1454 1576 1519 1704 1683 1339 1583 1699 1447
"15067" 9 6 7 9 14 1 0 0 0 5 1 1
"15068" 927 860 755 415 615 669 1158 1237 1183 589 815 729
"15069" 674 1331 1205 1315 1198 1126 1518 1194 1421 1830 1727 2066
"15070" 2 9 10 16 2 13 2 13 11 1 2 4
"15071" 111 154 97 93 65 78 165 87 138 89 74 114
"15072" 39 18 18 31 36 38 75 42 51 65 43 50
"15073" 3 5 9 6 13 10 0 0 0 20 25 19
"15074" 111 105 65 97 138 91 185 191 226 195 149 173
"15075" 17 11 11 11 10 10 14 6 5 2 2 2
"15076" 314 423 410 318 515 334 282 211 373 338 494 451
"15077" 422 411 306 282 251 162 114 169 158 129 159 172
"15078" 1158 1121 1146 1841 1566 1699 3010 2052 2155 1711 1911 1490
"15079" 1699 1725 1439 2058 2407 2603 2447 1987 1434 1487 1563 1390
"15080" 2250 2175 2231 2143 2587 2534 2644 4219 3695 2611 2414 2555
"15081" 1328 1514 1001 959 896 773 1557 1267 1446 685 787 873
"15082" 970 1255 1745 1732 2002 2388 2542 2341 2424 1661 1822 1535
"15083" 98 75 46 75 95 86 93 69 78 170 218 169
"15084" 67 126 133 186 189 195 365 322 263 219 164 195
"15085" 2031 2548 2614 1791 1366 1460 2987 3062 2651 2045 1936 1945
"15086" 5520 7727 9006 9970 8016 6859 9627 8153 8070 11409 9893 11158
"15087" 330 283 215 466 405 404 456 356 348 386 358 372
"15088" 152 146 118 47 68 50 43 46 15 27 58 18
"15089" 12 15 16 89 23 68 23 22 31 37 15 46
"15090" 427 564 473 384 427 399 433 325 399 839 538 936
"15091" 1211 1314 1175 1334 1389 1123 1126 1633 1222 1647 1543 1148
"15092" 693 744 791 1094 789 706 1207 1295 1122 1376 2140 1809
"15093" 27 62 43 54 43 39 90 62 75 8 25 19
"15094" 233 289 171 345 240 285 563 607 730 330 304 295
"15095" 1449 1265 1299 1085 1272 1071 862 942 838 1306 955 914
"15096" 1339 2097 2363 2514 2095 1896 2022 2690 2646 2834 2114 2472
"15097" 315 291 151 73 49 77 102 89 89 220 191 194
"15098" 1 0 2 0 0 0 2 1 2 0 0 0
"15099" 44 34 35 63 82 69 178 72 77 29 62 54
"15100" 592 786 830 678 709 930 371 409 429 986 1153 935
"15101" 46 64 54 21 31 29 34 52 38 122 137 132
"15102" 172 173 145 91 54 35 65 59 50 55 63 70
"15103" 728 802 458 402 643 746 1058 1153 1323 935 892 462
"15104" 1991 1539 1595 2590 1563 2917 1410 1410 2016 2966 2694 2442
"15105" 23 25 14 2 3 2 17 23 8 21 21 25
"15106" 584 503 373 427 595 454 365 400 434 255 494 457
"15107" 652 550 627 605 654 705 762 693 608 713 768 685
"15108" 2123 2038 1886 1734 1562 1554 1126 1547 1012 1932 1738 1991
"15109" 198 207 103 235 196 212 109 193 173 129 233 210
"15110" 75 35 63 90 129 63 33 23 23 138 118 110
"15111" 5 2 7 5 11 15 10 11 18 0 0 0
"15112" 56 51 22 27 27 31 38 39 58 31 78 26
"15113" 246 280 268 238 227 177 90 95 155 236 222 223
"15114" 941 745 845 525 691 565 861 637 490 626 593 573
"15115" 5357 5644 4301 3939 3733 4250 5027 5502 5700 4482 4533 4614
"15116" 907 886 642 695 610 571 380 415 670 279 514 373
"15117" 387 472 576 443 429 521 287 279 371 238 247 196
"15118" 258 406 372 233 232 327 449 348 425 358 462 265
"15119" 2145 2754 2226 1619 1877 1466 1686 1853 1639 2202 2225 3247
"15120" 2388 2647 1699 2129 1895 2149 1989 2007 2237 1610 2105 2059
"15121" 215 210 211 637 591 520 310 275 251 103 127 64
"15122" 213 214 209 217 156 179 139 103 120 186 219 138
"15123" 837 859 575 796 876 743 997 974 856 854 874 1158
"15124" 85 137 53 48 59 27 72 74 75 133 144 129
"15125" 353 355 366 352 364 378 244 258 347 205 230 218
"15126" 187 365 433 447 522 472 395 273 266 381 410 446
"15127" 11 10 20 76 98 111 27 52 36 75 62 63
"15128" 2 5 3 0 0 0 0 0 0 5 1 2
"15129" 7285 7580 7142 7756 8207 8202 10310 8152 9298 8575 7647 7539
"15130" 2587 2394 3073 2515 2557 2577 2138 2483 1753 3296 2312 2689
"15131" 0 0 0 19 16 15 3 2 0 26 19 14
"15132" 9 7 7 0 0 0 23 18 23 13 8 3
"15133" 1651 1530 2193 1234 1421 1625 1193 1330 1321 2101 1178 1286
"15134" 586 533 554 334 361 300 447 637 438 283 365 327
"15135" 4490 4298 6180 2475 2912 2848 3709 3541 4246 3614 4270 3467
"15136" 463 429 510 334 415 375 439 449 449 437 385 298
"15137" 2979 2722 2934 2277 3635 3107 2570 2143 1995 2647 2349 2474
"15138" 406 326 369 270 174 81 175 212 179 158 108 114
"15139" 1130 860 1003 990 1148 1030 896 1078 1036 1104 884 611
"15140" 727 551 506 382 544 483 742 789 654 723 719 782
"15141" 2 0 5 5 6 2 2 4 6 0 0 0
"15142" 183 182 160 202 152 182 52 35 75 127 142 175
"15143" 5844 5693 4494 5663 5382 4763 6277 5079 6663 5553 6304 5334
"15144" 1091 1182 1117 875 934 884 1059 1093 979 971 971 914
"15145" 808 857 603 1273 1182 906 680 771 665 751 1097 1245
"15146" 1176 1261 1400 880 930 829 940 837 802 793 752 834
"15147" 89 91 121 14 18 13 22 20 14 43 99 92
"15148" 2381 1964 2331 1941 1653 1311 2310 2838 1971 1942 2313 1907
"15149" 85 101 76 197 238 174 320 325 227 80 41 93
"15150" 256 511 312 476 617 576 624 450 658 401 316 373
"15151" 7 4 7 0 0 0 0 0 0 0 0 0
"15152" 524 526 449 249 367 478 266 175 319 388 402 423
"15153" 1255 1398 1257 1033 1195 1130 1563 1625 1562 1656 1616 1639
"15154" 343 255 381 249 326 323 270 199 314 176 257 206
"15155" 1977 2283 1912 1104 1129 1198 1765 1745 1517 1794 1798 1862
"15156" 8734 6048 7682 4533 4477 4926 4850 6301 5747 4507 6222 8238
"15157" 403 255 368 491 529 436 253 172 159 238 329 309
"15158" 1365 1215 1034 1684 1945 2437 1512 1127 1387 1008 799 847
"15159" 38 15 21 57 90 63 19 22 35 11 6 14
"15160" 1105 961 1135 1493 759 973 1016 956 1057 1482 1363 1095
"15161" 1974 995 1554 2025 1636 2362 1432 1488 2067 2047 1967 1964
"15162" 616 818 557 457 918 390 536 722 371 978 696 587
"15163" 39 35 6 63 91 113 33 47 43 54 49 50
"15164" 735 621 623 642 693 482 721 765 667 634 495 626
"15165" 1405 1506 1350 1444 1339 1038 1005 1363 1226 913 646 1633
"15166" 13 5 21 29 30 22 52 31 39 16 21 25
"15167" 5 8 2 34 29 27 21 14 12 34 21 25
