"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"13846" 21 14 15 50 33 28 94 99 98 3 5 3
"13847" 555 524 511 481 449 462 419 393 444 965 804 858
"13848" 0 0 0 0 0 0 3 3 2 8 12 7
"13849" 238 231 234 345 455 415 247 204 265 294 240 378
"13850" 203 231 262 153 99 81 74 107 97 94 96 113
"13851" 175 115 145 117 137 241 62 81 80 140 117 151
"13852" 370 533 411 282 249 249 263 275 227 423 369 509
"13853" 424 463 430 639 550 640 412 495 555 250 343 288
"13854" 572 578 673 499 494 548 767 793 710 870 717 512
"13855" 2 1 5 12 2 1 9 1 3 1 0 0
"13856" 177 143 201 168 171 132 183 116 157 96 142 90
"13857" 253 129 221 145 105 106 270 187 191 107 69 144
"13858" 1092 913 1145 1169 1038 861 1082 1270 1210 1094 1101 850
"13859" 566 415 524 396 424 366 334 363 281 357 302 321
"13860" 297 234 279 207 193 272 374 309 313 291 287 236
"13861" 5 5 2 3 0 6 2 4 9 4 6 7
"13862" 704 608 650 739 607 643 473 569 494 522 503 532
"13863" 532 540 735 879 736 807 780 547 661 722 842 704
"13864" 348 535 416 351 185 352 210 246 228 348 339 317
"13865" 237 225 190 259 226 246 163 94 202 388 429 449
"13866" 0 0 0 0 0 1 0 0 0 0 0 0
"13867" 105 200 155 111 153 107 104 48 69 194 125 194
"13868" 347 593 475 437 433 482 800 899 800 427 361 348
"13869" 2 11 7 0 0 0 0 0 0 4 1 1
"13870" 1185 1268 979 955 809 518 719 807 712 1433 1773 650
"13871" 115 89 97 146 136 181 115 127 92 123 137 94
"13872" 11 20 6 15 59 20 30 29 29 18 30 33
"13873" 7 4 13 1 4 4 16 4 15 7 5 4
"13874" 139 136 161 202 194 148 233 173 99 142 117 171
"13875" 16 33 21 0 0 0 1 0 3 5 3 3
"13876" 440 408 258 710 593 661 550 482 674 186 361 200
"13877" 373 447 428 161 254 283 446 400 465 625 625 740
"13878" 276 265 287 257 238 236 184 305 203 231 361 277
"13879" 11 9 11 24 14 24 7 13 3 7 5 17
"13880" 11 9 12 30 8 16 28 36 23 83 79 68
"13881" 303 197 211 115 93 139 249 160 149 202 168 131
"13882" 5 14 10 7 9 9 16 23 17 18 22 21
"13883" 937 851 702 1192 1086 660 646 775 521 626 612 797
"13884" 12 11 17 9 3 7 11 10 10 5 7 4
"13885" 724 601 472 1001 983 1233 1625 1745 1756 737 1099 1025
"13886" 556 632 562 721 789 621 764 839 869 1009 897 1364
"13887" 61 28 47 109 117 127 26 13 9 77 36 54
"13888" 1047 988 860 927 787 847 707 1049 763 774 1008 814
"13889" 438 435 448 569 723 674 583 444 579 419 417 433
"13890" 138 165 100 133 163 132 116 138 119 175 106 144
"13891" 28 21 42 31 33 25 44 23 47 19 11 15
"13892" 138 122 179 212 174 143 227 191 168 104 93 159
"13893" 53 59 47 136 147 157 105 115 93 105 103 135
"13894" 74 142 112 212 237 147 281 272 320 262 241 272
"13895" 75 170 111 42 55 57 62 58 46 101 130 88
"13896" 14 22 17 39 22 45 12 13 13 21 37 23
"13897" 23 10 17 63 35 39 24 25 19 37 24 28
"13898" 105 160 152 84 93 106 382 480 457 218 184 159
"13899" 715 651 672 963 741 792 959 1041 1210 613 561 357
"13900" 493 419 436 467 355 496 279 421 458 523 583 589
"13901" 2 2 1 0 0 1 0 0 2 0 0 0
"13902" 68 43 42 59 53 62 58 58 51 94 59 92
"13903" 705 624 707 725 721 799 650 981 763 629 683 621
"13904" 712 699 867 709 658 661 537 595 643 555 715 778
"13905" 69 76 69 146 157 201 227 354 211 128 63 70
"13906" 545 815 651 863 853 930 1178 1251 1482 756 1135 887
"13907" 292 437 363 474 433 442 394 499 400 354 381 375
"13908" 111 106 88 54 48 62 53 43 28 30 63 41
"13909" 213 249 166 302 283 231 294 219 203 234 366 345
"13910" 2006 2563 2606 1388 1468 2603 3218 2784 2763 1998 2076 2053
"13911" 143 159 91 61 39 59 70 58 116 121 104 70
"13912" 213 229 197 355 245 323 349 412 405 341 501 420
"13913" 14 10 13 35 8 14 16 10 23 18 24 13
"13914" 119 153 60 145 192 186 170 229 211 172 169 191
"13915" 661 758 718 1117 1178 1440 1281 1120 1004 283 459 427
"13916" 11 9 42 0 0 0 1 10 8 0 0 0
"13917" 159 172 240 121 122 95 119 104 107 61 60 38
"13918" 33 36 21 47 29 29 5 20 17 10 12 3
"13919" 319 442 361 295 213 248 335 168 228 309 145 248
"13920" 369 303 431 86 111 106 126 118 157 285 206 233
"13921" 1217 1303 1732 1122 1077 910 1232 1296 1021 1546 1806 1564
"13922" 688 628 519 800 685 599 720 680 682 477 523 447
"13923" 18 27 6 0 0 0 2 1 1 0 0 0
"13924" 57 35 12 70 81 96 70 99 81 43 14 48
"13925" 25 53 55 65 46 45 40 79 48 33 45 87
"13926" 87 63 44 68 97 88 73 111 96 93 112 131
"13927" 881 620 698 481 587 565 515 730 805 839 661 604
"13928" 53 66 55 29 25 14 43 51 92 51 69 59
"13929" 308 319 389 267 319 253 358 251 323 471 412 408
"13930" 4 9 2 3 1 0 3 0 1 0 0 1
"13931" 1501 1718 1760 1551 1403 1386 1846 2012 1916 1871 1817 1713
"13932" 31 22 19 22 39 23 9 10 16 42 17 29
"13933" 609 690 584 568 758 626 601 474 592 636 788 719
"13934" 185 273 242 218 182 191 298 339 314 175 185 161
"13935" 43 25 53 57 53 64 54 27 41 26 17 14
"13936" 281 427 721 494 392 502 504 551 392 392 356 442
"13937" 398 375 366 530 395 625 452 601 562 485 429 525
"13938" 175 160 142 136 179 157 145 160 199 102 161 52
"13939" 1216 1289 1344 883 745 861 1025 1021 1466 1629 1631 1192
"13940" 559 475 525 342 470 513 489 490 407 440 432 684
"13941" 179 139 146 139 161 143 246 163 218 294 293 336
"13942" 237 417 365 358 385 246 302 233 253 294 211 217
"13943" 1 1 1 2 3 6 3 15 1 7 5 8
"13944" 132 146 178 348 170 247 147 184 153 267 239 262
"13945" 606 463 546 483 589 637 723 420 538 538 372 416
"13946" 1981 1787 1825 2152 2587 2871 1866 1953 2005 2242 2395 2508
"13947" 1969 1986 1835 1436 1595 2085 1326 1376 1605 1699 1509 1728
"13948" 59 49 65 32 25 29 15 11 14 28 31 35
"13949" 1 0 2 0 4 2 0 0 0 1 0 6
"13950" 317 461 289 352 341 324 418 237 321 243 454 341
"13951" 4 1 0 6 1 6 4 6 10 13 17 6
"13952" 20 20 24 30 27 28 5 11 8 17 25 17
"13953" 52 39 45 9 17 33 8 7 6 59 55 59
"13954" 642 981 850 1034 1146 1148 847 744 678 862 759 723
"13955" 5 1 3 11 14 13 15 13 15 33 35 21
"13956" 641 605 562 543 924 565 803 861 773 654 767 534
"13957" 49 45 37 103 81 168 83 95 89 60 98 108
"13958" 96 87 103 34 61 79 33 58 40 51 51 25
"13959" 528 504 458 360 271 321 351 351 327 417 404 350
"13960" 237 220 299 482 433 257 376 360 394 324 366 400
"13961" 946 1001 792 882 914 857 754 708 798 1006 1088 1087
"13962" 219 132 200 119 181 93 371 355 355 100 87 70
"13963" 831 707 857 854 698 898 915 899 1013 1265 933 963
"13964" 337 342 342 658 399 619 297 244 266 445 474 365
"13965" 385 439 383 543 576 504 324 337 432 506 545 464
"13966" 726 959 964 715 731 747 896 1239 1023 1356 1425 1243
"13967" 419 411 393 295 530 361 238 244 216 318 409 179
"13968" 387 263 200 226 249 267 118 113 216 147 118 191
"13969" 314 254 304 244 343 303 391 212 235 262 397 490
"13970" 27 36 34 105 90 101 21 22 21 6 5 5
"13971" 27 17 15 14 9 18 21 13 7 67 44 91
"13972" 1 2 3 4 2 1 0 0 0 8 4 3
"13973" 776 818 865 747 483 662 891 780 749 1512 941 1278
"13974" 979 891 768 1153 1063 1016 469 753 531 788 948 837
"13975" 328 365 572 578 487 694 791 673 463 163 141 146
"13976" 65 94 60 81 57 47 58 66 71 98 101 77
"13977" 289 422 229 397 458 287 133 257 204 207 215 140
"13978" 0 0 0 0 0 0 2 1 4 5 3 2
"13979" 1389 1801 1847 1533 1489 2047 1252 1255 1434 1405 1591 1156
"13980" 39 7 11 69 57 41 19 37 72 72 40 31
"13981" 12 19 23 3 5 0 7 7 4 6 4 5
"13982" 657 718 586 740 817 545 547 521 639 565 596 619
"13983" 207 106 111 99 137 92 73 123 86 78 136 71
"13984" 327 282 383 404 312 288 415 473 489 247 194 136
"13985" 36 202 182 134 146 186 152 219 183 251 246 216
"13986" 975 909 793 1875 1232 1532 911 667 594 1085 1041 1300
"13987" 47 54 45 124 140 121 96 103 86 48 81 46
"13988" 1330 1301 1297 1340 1354 1289 1320 1325 1426 1820 1693 1450
"13989" 347 291 302 63 86 53 169 167 185 93 98 69
"13990" 223 257 256 119 75 100 249 192 226 124 124 180
"13991" 0 0 0 0 5 1 0 0 0 0 0 0
"13992" 763 798 722 881 1009 906 672 638 647 692 767 895
"13993" 2 1 0 1 0 1 2 1 1 0 0 0
"13994" 14 29 23 8 19 14 0 0 0 9 31 23
"13995" 270 243 205 255 336 261 267 209 216 185 147 229
"13996" 14 13 3 23 25 23 11 25 26 7 1 4
"13997" 11 10 6 7 5 5 3 1 1 1 3 1
"13998" 7 7 7 15 20 33 5 11 8 8 7 7
"13999" 17 39 23 19 35 16 15 7 4 29 22 35
"14000" 45 35 59 92 113 97 105 45 76 114 97 116
"14001" 54 65 48 29 15 43 54 59 49 42 33 37
"14002" 721 690 685 532 765 607 495 507 552 472 369 466
"14003" 787 553 779 676 572 578 383 506 547 424 412 423
"14004" 105 133 86 8 10 7 62 35 53 82 55 66
"14005" 1791 1537 2349 1568 1744 1539 2100 2564 1829 1610 1869 1732
"14006" 727 671 775 763 603 683 757 688 720 471 575 820
"14007" 1129 913 1158 794 984 847 657 719 785 1519 1754 1471
"14008" 475 532 412 519 531 610 298 367 360 431 393 295
"14009" 635 524 685 597 890 879 932 1668 864 898 860 775
"14010" 327 424 411 353 370 331 323 292 334 289 212 382
"14011" 1393 1499 1577 1417 1742 1823 1782 1933 1162 1525 1746 1821
"14012" 759 1173 805 537 743 771 678 652 678 854 975 978
"14013" 519 703 705 347 583 447 579 717 686 395 441 405
"14014" 247 245 303 132 117 117 126 121 119 169 139 153
"14015" 42 36 51 3 21 20 7 13 8 14 13 5
"14016" 5 10 7 25 13 18 31 17 33 10 4 8
"14017" 142 219 269 235 299 267 405 373 301 314 414 284
"14018" 301 331 275 257 121 119 406 304 298 314 388 321
"14019" 155 122 260 183 240 201 285 300 323 205 83 137
"14020" 1184 1168 1047 1099 980 1614 617 824 697 1214 958 938
"14021" 117 123 154 112 109 99 206 169 171 237 214 250
"14022" 215 226 190 201 228 204 163 184 111 254 372 375
"14023" 1350 1133 1349 1167 1851 1579 1113 1158 1369 1422 1325 1356
"14024" 169 184 203 56 70 75 235 144 175 286 267 239
"14025" 577 578 409 201 174 200 168 237 179 329 347 352
"14026" 191 226 213 269 234 217 77 78 81 108 92 126
"14027" 432 550 552 674 498 695 591 765 552 490 469 487
"14028" 851 723 730 1346 1265 1320 945 1042 947 898 961 1084
"14029" 109 89 77 51 95 61 24 50 71 47 40 72
"14030" 351 243 257 267 222 261 117 139 179 210 290 248
"14031" 1183 977 1043 977 947 863 721 831 795 1161 1258 1103
"14032" 471 443 398 786 812 672 499 519 542 746 719 578
"14033" 359 415 535 431 459 539 595 579 528 563 430 474
"14034" 1 3 1 18 4 27 12 7 8 19 17 32
"14035" 16 19 21 27 34 26 24 17 33 54 50 19
"14036" 27 13 23 15 20 20 19 20 20 8 21 9
"14037" 115 130 79 63 69 80 125 160 125 96 95 110
"14038" 351 372 282 193 178 154 288 245 283 180 161 139
"14039" 762 975 913 1399 882 866 695 794 731 676 598 601
"14040" 579 572 519 386 385 476 577 667 540 568 643 590
"14041" 50 50 55 153 161 163 142 156 132 202 189 140
"14042" 184 292 221 221 234 244 260 318 288 435 349 305
"14043" 2547 2894 3504 2441 2554 2596 2784 2294 2410 2399 2435 2515
"14044" 992 1020 945 743 720 907 928 1020 1003 1376 1924 1527
"14045" 0 0 0 1 0 1 1 1 0 0 0 0
"14046" 235 201 246 183 142 178 153 177 242 158 201 184
"14047" 259 304 296 347 302 309 212 183 215 247 186 211
"14048" 1380 1063 1251 1132 1147 763 912 804 954 1108 1324 1281
"14049" 106 71 109 35 19 27 15 27 16 41 30 31
"14050" 195 218 241 420 352 504 377 218 311 379 348 309
"14051" 1862 1833 2185 2468 2091 2909 3104 2863 2096 2852 2780 2718
"14052" 1253 1044 1045 1199 1086 1231 1142 1196 1025 1591 1461 1456
"14053" 1079 1607 1470 1025 894 1027 1075 1231 1070 1312 1375 1263
"14054" 49 82 86 75 162 56 46 86 102 44 46 30
"14055" 331 394 449 546 309 574 407 534 535 246 182 331
"14056" 2169 1751 2172 1957 2293 1631 2084 2671 2109 1959 2372 1703
"14057" 80 124 115 157 136 187 107 99 101 127 103 104
"14058" 483 394 551 643 744 361 493 469 435 954 977 796
"14059" 1019 1052 1509 1534 1550 1411 1640 1633 1674 1678 1959 2445
"14060" 12 7 29 13 20 18 14 37 19 14 9 8
"14061" 19 17 22 37 33 56 25 42 31 13 35 17
"14062" 71 49 49 25 42 33 63 43 60 3 12 6
"14063" 2011 1951 1797 2102 1802 2124 2506 3171 1631 2391 1551 1869
"14064" 414 322 392 340 493 415 492 436 392 362 335 446
"14065" 791 801 796 627 621 543 575 668 693 847 983 1002
"14066" 2508 2733 2280 1537 1733 1970 2040 2144 1721 1512 1639 2419
"14067" 548 661 659 1139 946 615 773 746 709 827 1085 1071
"14068" 25 19 40 10 14 9 5 17 16 31 24 27
"14069" 0 0 0 1 5 2 1 0 3 0 2 0
"14070" 1749 1443 1690 1071 785 1215 1525 1509 1286 1453 1325 1280
"14071" 1267 1135 1215 1435 1134 1111 1416 1504 1159 1207 1240 1016
"14072" 1 0 0 1 2 2 0 0 0 0 0 0
"14073" 128 125 80 49 43 71 167 120 119 203 196 229
"14074" 364 419 341 463 587 561 580 460 676 371 332 323
"14075" 65 84 74 57 55 65 49 48 38 15 11 26
"14076" 151 106 83 237 199 320 201 183 256 101 136 202
"14077" 40 31 29 29 9 12 53 29 28 8 33 4
"14078" 501 776 732 325 345 306 955 618 594 273 312 485
"14079" 15 5 10 5 12 17 11 8 17 6 10 16
"14080" 995 788 749 590 742 779 1051 1273 1035 794 598 571
"14081" 430 407 426 214 183 212 372 355 438 273 324 298
"14082" 481 368 375 232 240 211 309 335 253 199 221 261
"14083" 361 359 536 419 422 399 415 456 512 502 501 591
"14084" 0 0 0 0 0 3 0 0 0 0 0 0
"14085" 230 223 149 81 141 87 82 83 90 148 184 206
"14086" 799 933 730 851 939 852 841 847 915 827 1120 1047
"14087" 24 9 17 251 194 244 130 165 135 105 135 118
"14088" 363 342 371 199 234 193 225 272 293 549 339 455
"14089" 19 17 28 1 3 7 26 17 36 14 15 8
"14090" 0 0 0 3 1 1 5 3 7 5 1 3
"14091" 593 463 567 521 476 427 587 443 583 569 756 419
"14092" 632 641 590 650 652 540 502 431 438 729 569 676
"14093" 49 50 93 118 95 92 53 56 54 147 189 151
"14094" 1263 1299 1189 1296 1372 1543 881 993 1205 504 1090 998
"14095" 514 850 744 1017 1000 943 1189 1093 1039 895 577 719
"14096" 1029 898 995 807 827 831 747 906 1130 739 710 754
"14097" 892 805 812 771 905 1278 1299 834 877 1007 921 1116
"14098" 1434 1071 1165 1048 1252 1073 1089 1219 1044 1288 1114 907
"14099" 223 232 174 236 137 247 257 155 200 235 228 220
"14100" 4 17 9 36 25 20 18 17 25 61 29 26
"14101" 15 18 19 11 9 5 19 17 22 17 15 26
"14102" 64 65 84 151 152 136 93 79 70 141 189 198
"14103" 1044 1042 822 1020 1057 1073 951 1275 1028 992 986 1215
"14104" 15 23 24 38 32 21 26 31 24 10 24 8
"14105" 69 83 48 144 102 75 123 127 143 42 45 19
"14106" 388 321 497 373 322 274 838 861 525 610 494 634
"14107" 16 38 26 10 12 6 6 11 5 37 37 52
"14108" 36 34 50 50 47 53 15 8 27 27 22 27
"14109" 0 1 1 4 3 1 12 8 8 1 0 1
"14110" 1 0 1 0 0 0 0 0 0 0 0 0
"14111" 28 12 6 17 8 9 18 8 17 13 7 14
"14112" 433 352 366 421 488 612 440 314 363 530 529 476
"14113" 666 483 421 311 267 218 278 401 274 397 417 531
"14114" 380 295 388 208 209 293 315 283 312 351 531 423
"14115" 2480 3170 2076 2442 2568 2553 2862 2626 3937 2398 2070 1892
"14116" 196 227 227 127 92 193 89 126 107 176 193 132
"14117" 165 107 130 161 115 145 81 68 62 61 48 46
"14118" 2334 1967 2231 3637 2993 3154 3263 3113 3387 2482 2859 2467
"14119" 52 64 26 8 30 17 5 2 5 40 36 35
"14120" 15 19 9 7 6 3 6 4 5 0 1 2
"14121" 8 15 8 20 21 23 17 15 11 11 25 34
"14122" 412 534 536 433 412 419 388 407 358 663 500 365
"14123" 1373 1252 1823 2208 1310 1533 2224 2403 2641 1477 1794 1568
"14124" 4 11 4 0 0 0 0 0 0 13 8 2
"14125" 108 95 125 102 64 85 65 59 109 57 67 31
"14126" 646 703 920 1341 1661 1213 1015 744 889 757 1000 1192
"14127" 219 149 220 151 78 69 100 65 86 140 121 165
"14128" 160 175 200 234 176 266 159 161 168 129 169 131
"14129" 188 216 194 199 149 226 247 245 176 146 83 111
"14130" 297 348 271 434 496 326 541 522 449 327 296 312
"14131" 288 296 269 264 391 241 314 326 334 634 792 768
"14132" 946 838 912 1268 954 1013 1091 861 941 699 642 600
"14133" 128 165 204 58 70 117 29 37 31 29 25 35
"14134" 50 32 37 59 53 48 17 16 10 13 11 12
"14135" 385 355 441 409 247 312 434 488 563 301 354 339
"14136" 108 103 90 215 141 141 84 92 67 166 146 178
"14137" 4 5 1 1 1 1 0 0 0 8 6 6
"14138" 32 23 33 9 27 6 63 45 69 42 64 55
"14139" 67 49 47 62 40 26 32 19 40 43 57 53
"14140" 349 387 312 288 233 282 330 332 297 372 286 285
"14141" 1055 755 748 384 473 459 727 585 811 539 692 718
"14142" 0 0 0 0 0 0 1 2 8 0 0 0
"14143" 266 454 569 318 267 324 500 411 677 592 605 639
"14144" 66 23 41 43 27 22 58 63 55 50 25 53
"14145" 163 146 219 89 118 106 134 130 195 141 223 156
"14146" 1100 1189 1492 653 862 792 782 1099 997 735 839 608
"14147" 14 12 11 14 19 25 28 13 12 13 15 14
"14148" 604 450 466 403 391 537 119 101 122 208 263 245
"14149" 134 47 115 98 93 51 118 94 60 133 163 131
"14150" 31 65 49 102 94 128 63 77 84 83 69 67
"14151" 190 175 241 109 130 149 102 107 127 198 223 207
"14152" 273 255 237 297 326 463 352 433 311 309 215 270
"14153" 1 1 1 0 0 1 0 0 0 0 0 0
"14154" 6591 7539 7446 5655 5746 5595 6201 5861 5484 7794 4713 7205
"14155" 0 3 1 29 8 25 3 3 5 40 13 12
"14156" 131 134 157 124 133 163 269 136 413 55 70 63
"14157" 53 52 32 51 39 65 127 74 42 50 49 28
"14158" 95 81 67 81 75 93 84 57 75 66 115 134
"14159" 45 111 60 39 36 39 49 42 59 56 49 93
"14160" 299 330 405 299 326 281 273 238 297 203 269 267
"14161" 939 1046 594 538 446 516 565 637 570 384 349 446
"14162" 33 36 31 12 12 6 5 5 3 18 19 15
"14163" 39 33 52 49 69 26 28 29 25 72 43 45
"14164" 1119 904 1185 1660 1555 1448 1574 1652 2128 1741 1364 1577
"14165" 66 43 28 24 20 24 65 40 72 49 21 65
"14166" 2 0 3 1 2 3 10 6 4 13 9 17
"14167" 1014 719 669 557 540 506 437 575 549 386 191 377
"14168" 2352 2975 2067 2421 2738 2907 3243 2725 2783 3075 2461 2919
"14169" 1549 1201 1448 1747 1683 2288 2427 1760 1848 1749 1713 1868
"14170" 38 42 52 24 17 26 28 18 13 19 28 13
"14171" 429 408 490 357 429 465 611 788 486 499 453 435
"14172" 1178 1084 1293 1648 1757 1494 1247 1480 1380 1052 1159 1148
"14173" 498 565 480 541 599 663 479 471 270 399 463 397
"14174" 890 945 930 991 930 1071 927 1310 1122 1798 1787 1820
"14175" 18 18 18 4 1 1 7 3 5 7 2 6
"14176" 1 3 8 1 7 6 0 0 0 1 4 1
"14177" 759 705 787 524 501 624 440 596 542 811 810 697
"14178" 1 5 1 1 5 3 1 2 2 5 3 1
"14179" 511 560 693 476 353 407 420 366 404 426 424 429
"14180" 2393 1719 2528 1477 2035 2018 1775 2303 2339 3362 3371 3755
"14181" 43 85 95 81 45 49 88 73 89 112 184 235
"14182" 27 24 29 27 34 16 25 37 31 8 23 10
"14183" 382 250 377 114 169 103 270 373 333 208 184 247
"14184" 67 76 42 169 136 107 111 68 101 65 55 39
"14185" 1301 1333 1478 1503 950 971 1289 875 1071 760 1065 862
"14186" 978 449 1306 1501 1414 1597 1500 1078 1243 1240 913 1115
"14187" 98 104 149 314 261 288 175 201 165 224 247 272
"14188" 66 54 57 61 103 90 71 27 77 169 109 112
"14189" 106 187 142 142 168 123 66 102 59 171 147 133
"14190" 421 422 357 555 783 515 399 359 355 595 615 810
"14191" 673 650 672 615 604 719 823 811 1087 615 501 569
"14192" 891 871 1047 1603 1390 1297 1225 887 1127 1056 1271 1093
"14193" 144 115 99 213 209 180 86 98 82 122 274 185
"14194" 48 33 30 34 35 17 29 20 20 13 14 24
"14195" 487 536 706 679 571 584 579 517 745 689 507 664
"14196" 26 28 18 25 13 13 5 6 7 42 31 23
"14197" 3024 2215 3283 3299 2693 2651 3598 3309 3414 3061 2648 4092
"14198" 1491 1171 941 1401 2598 1793 2349 2118 1931 1345 1344 1611
"14199" 18 17 27 14 20 15 55 52 52 40 51 50
"14200" 683 842 1242 414 400 513 294 334 352 458 605 363
"14201" 362 437 530 436 403 432 334 401 452 556 573 590
"14202" 988 945 1369 1046 1374 1135 1253 1201 1518 1488 1442 1310
"14203" 495 675 454 491 422 453 695 733 796 477 651 626
"14204" 0 0 0 1 0 0 0 1 1 0 5 2
"14205" 341 300 356 149 197 151 258 282 246 213 214 203
"14206" 374 338 371 465 636 495 223 328 305 327 279 233
"14207" 14 19 12 6 3 5 24 34 18 7 15 9
"14208" 1161 1139 1434 1525 1759 1400 1739 1314 2103 1392 1315 1462
"14209" 1050 1190 1390 1132 1054 1083 924 929 1229 868 734 722
"14210" 316 334 267 135 107 240 313 313 300 191 333 238
"14211" 16 7 8 27 15 17 14 6 15 11 10 5
"14212" 1133 1457 1057 1146 934 971 1427 1038 1517 1043 1207 1251
"14213" 174 167 178 168 198 125 421 392 520 215 139 143
"14214" 46 39 86 179 106 93 89 86 108 114 85 83
"14215" 21 4 16 57 45 35 20 25 28 29 19 20
"14216" 7 17 7 9 6 11 10 13 5 15 17 14
"14217" 1186 2502 1738 1213 959 1226 933 957 754 1139 1381 1452
"14218" 2295 1623 1797 1615 2278 2154 1667 1657 1675 2256 1995 2179
"14219" 157 226 216 202 102 124 55 57 74 231 186 186
"14220" 29 29 31 60 54 73 23 34 23 5 17 6
"14221" 0 0 0 0 0 0 1 1 2 0 0 0
"14222" 33 37 42 79 151 114 64 58 38 21 14 17
"14223" 1399 1356 1468 1109 1032 975 1436 1244 1108 1109 1521 1053
"14224" 0 0 0 3 2 0 0 0 0 8 6 6
"14225" 63 60 52 22 24 47 34 41 49 37 38 43
"14226" 78 50 63 64 63 74 54 48 54 55 63 65
"14227" 43 33 20 36 66 31 81 42 71 36 30 25
"14228" 3051 2238 2351 2431 2529 2391 2621 2655 2300 2923 2791 2482
"14229" 135 255 263 124 139 126 174 209 175 200 214 184
"14230" 9 18 20 79 37 63 62 74 30 21 37 34
"14231" 220 128 225 182 105 104 141 163 143 203 159 113
"14232" 115 63 103 76 162 60 86 106 75 205 108 170
"14233" 237 258 228 180 207 195 348 204 302 280 230 280
"14234" 25 26 13 45 35 45 12 12 20 5 11 12
"14235" 927 566 781 217 237 267 542 621 598 587 609 652
"14236" 967 1640 1120 731 702 699 889 1138 835 1317 864 1467
"14237" 28 32 36 59 37 50 30 51 47 7 7 12
"14238" 47 34 30 27 28 28 15 6 5 25 19 15
"14239" 1 3 1 2 2 2 0 0 0 5 4 5
"14240" 1529 1559 1161 1216 1064 1148 1220 1332 987 1152 908 1184
"14241" 1002 997 1038 969 1077 1187 619 1011 997 894 833 783
"14242" 420 365 335 233 205 321 234 309 459 174 261 192
"14243" 103 66 60 154 130 128 95 115 119 85 126 101
"14244" 362 406 443 127 114 89 189 233 144 84 98 79
"14245" 11 7 10 28 19 19 64 58 56 32 22 41
"14246" 284 299 338 506 537 493 669 463 578 244 345 439
"14247" 484 327 305 326 302 404 382 329 362 568 523 387
"14248" 249 226 236 435 419 379 230 280 233 438 362 409
"14249" 1393 1014 1324 1155 1249 1419 1228 776 1021 1136 1155 1354
"14250" 941 905 840 779 947 939 799 573 764 584 645 553
"14251" 7 19 25 25 19 15 6 9 19 12 11 11
"14252" 107 127 138 96 129 135 94 145 159 233 165 127
"14253" 276 189 229 231 228 285 358 344 329 358 332 324
"14254" 2837 2361 3142 2417 2598 3264 2299 2535 2630 2295 2899 2689
"14255" 34 67 72 56 52 74 18 25 11 33 48 35
"14256" 633 635 573 604 719 570 739 691 817 572 531 705
"14257" 11 17 12 11 2 7 11 17 13 22 29 29
"14258" 192 192 135 60 152 102 73 98 65 134 162 104
"14259" 93 49 77 88 91 98 75 61 100 17 25 21
"14260" 92 69 71 57 34 44 85 82 88 86 111 111
"14261" 0 0 0 19 12 18 0 0 0 0 0 0
"14262" 488 603 484 650 571 573 917 760 1378 606 757 888
"14263" 291 317 276 394 361 422 426 325 368 309 342 293
"14264" 7 4 13 32 64 55 9 21 15 17 19 19
"14265" 602 641 541 585 626 693 403 303 305 282 249 399
"14266" 1371 1347 1156 1426 1275 1101 872 1432 1387 1117 674 943
"14267" 68 73 99 174 154 143 79 105 86 60 62 64
"14268" 496 736 594 651 885 661 702 620 644 497 647 497
"14269" 497 544 473 448 530 486 727 888 634 635 528 623
"14270" 461 423 458 531 497 543 401 398 282 420 462 519
"14271" 83 55 37 93 140 96 97 95 157 80 56 56
"14272" 1328 1350 1330 1769 2131 1672 2036 2138 2280 1152 1107 1335
"14273" 54 21 24 6 16 15 2 1 0 10 14 22
"14274" 56 50 101 24 12 19 12 10 6 18 14 16
"14275" 222 311 289 241 253 172 144 191 297 173 154 206
"14276" 1459 1488 1506 1710 1813 1988 1085 936 1471 1691 1455 1696
"14277" 529 438 522 481 622 560 329 244 380 486 452 601
"14278" 71 42 41 53 57 44 22 41 34 20 40 64
"14279" 979 1138 909 1527 1085 907 1537 1534 1185 1003 1094 1007
"14280" 138 125 133 255 380 254 454 339 309 133 191 103
"14281" 541 525 665 1207 1158 1191 1173 1025 973 559 467 583
"14282" 546 536 563 280 255 266 339 256 333 669 680 696
"14283" 183 279 218 179 145 199 198 164 201 290 216 246
"14284" 35 71 65 112 111 132 55 49 57 105 39 95
"14285" 175 199 164 304 300 270 299 275 375 209 212 193
"14286" 59 59 56 36 38 22 56 36 92 10 2 10
"14287" 532 896 643 702 613 476 908 958 1083 885 790 1093
"14288" 13 7 10 8 8 4 3 2 6 1 1 2
"14289" 15 11 23 5 13 6 49 40 28 34 27 38
"14290" 1140 1002 1128 915 1043 1057 694 628 731 811 872 882
"14291" 66 53 36 65 65 77 79 43 47 54 74 59
"14292" 9 9 16 5 11 7 1 5 2 3 5 2
"14293" 5 2 3 14 30 47 10 11 15 44 41 34
"14294" 129 135 145 177 190 237 123 52 85 141 141 103
"14295" 2137 2017 2002 1573 1461 1380 2290 1920 1936 1813 1706 1899
"14296" 0 0 0 3 3 0 0 0 0 0 0 0
"14297" 499 579 527 156 146 122 212 175 204 384 369 419
"14298" 138 165 192 80 49 55 95 104 159 105 197 125
"14299" 477 426 528 504 427 596 334 385 342 539 524 346
