"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_15300" 405 355 330 436 520 374 489 380 410 187 237 259
"gene_15301" 1035 1617 1049 1419 1346 1635 968 1131 816 1825 1901 1502
"gene_15302" 2035 2828 2252 2062 1926 1381 1535 1285 1778 2048 2106 2052
"gene_15303" 470 517 337 439 471 321 526 387 429 466 543 454
"gene_15304" 1679 2271 2623 2680 2657 2735 2805 2981 4199 3259 3104 2625
"gene_15305" 64 68 41 74 41 41 153 141 105 48 96 95
"gene_15306" 1090 936 1029 796 850 1080 1242 1414 1359 840 1110 1027
"gene_15307" 111 103 105 73 113 99 122 105 97 122 136 133
"gene_15308" 63 71 42 145 266 190 178 86 79 55 82 42
"gene_15309" 170 222 215 332 349 204 265 147 237 237 257 297
"gene_15310" 51 62 45 46 34 17 71 31 48 51 43 26
"gene_15311" 23 15 18 42 92 45 29 55 42 76 82 49
"gene_15312" 1396 1272 1926 859 872 959 1192 1364 1172 1483 1443 2058
"gene_15313" 119 197 131 149 170 165 162 247 140 158 189 182
"gene_15314" 42 53 34 86 98 51 11 20 5 59 52 43
"gene_15315" 7 5 5 5 7 16 8 4 3 1 2 3
"gene_15316" 717 621 612 408 559 506 748 582 532 790 682 898
"gene_15317" 165 167 222 291 293 287 153 203 174 181 175 236
"gene_15318" 4 0 1 1 1 1 6 5 5 3 10 1
"gene_15319" 87 90 89 59 38 52 115 72 82 65 42 53
"gene_15320" 374 378 417 431 279 187 231 218 334 368 360 301
"gene_15321" 816 1203 875 942 892 1000 1530 1896 1624 1156 1001 915
"gene_15322" 1 3 2 27 30 34 6 8 12 15 9 7
"gene_15323" 357 407 406 566 379 941 428 522 442 363 372 354
"gene_15324" 928 1023 897 472 465 478 787 716 595 500 1012 423
"gene_15325" 3170 2428 2904 2599 2102 2411 2997 4029 3597 2496 2450 3056
"gene_15326" 167 114 88 118 94 98 15 19 21 116 52 73
"gene_15327" 42 48 33 30 58 37 39 64 49 59 50 61
"gene_15328" 351 388 334 661 594 605 529 568 562 530 660 512
"gene_15329" 5 5 5 12 22 15 1 1 1 4 3 5
"gene_15330" 70 67 96 35 29 38 23 36 39 28 36 18
"gene_15331" 158 123 176 320 288 350 177 258 214 189 249 261
"gene_15332" 648 689 508 826 725 989 722 998 662 1194 923 688
"gene_15333" 3329 3895 3489 3215 3418 2952 2897 2444 2695 3349 2676 2806
"gene_15334" 332 309 319 496 386 304 327 148 361 194 162 146
"gene_15335" 86 72 61 30 28 33 41 45 35 122 86 177
"gene_15336" 945 909 865 1067 955 744 555 620 375 669 741 686
"gene_15337" 96 125 126 150 115 153 114 169 144 204 192 126
"gene_15338" 209 145 196 126 106 141 219 247 164 86 70 83
"gene_15339" 19 15 23 6 6 13 8 18 25 7 4 3
"gene_15340" 178 199 213 142 220 177 239 454 236 143 166 136
"gene_15341" 142 98 126 123 135 127 120 56 106 158 125 119
"gene_15342" 863 902 840 867 1151 700 728 922 676 870 782 642
"gene_15343" 101 49 96 64 71 40 15 5 5 10 29 26
"gene_15344" 1077 1190 1152 1118 1208 1194 996 1083 1112 1289 955 856
"gene_15345" 57 58 45 45 31 54 42 74 34 29 38 40
"gene_15346" 12 43 38 28 34 6 13 9 7 2 2 1
"gene_15347" 105 99 86 105 123 110 229 251 207 225 115 150
"gene_15348" 156 197 129 144 107 116 97 77 91 56 104 112
"gene_15349" 18 6 26 5 5 11 27 24 20 2 2 2
"gene_15350" 25 21 10 68 82 51 112 138 117 61 57 55
"gene_15351" 0 0 0 0 0 0 2 1 0 1 2 1
"gene_15352" 16 19 31 39 12 12 31 31 19 15 15 33
"gene_15353" 77 84 81 156 125 168 93 108 102 82 96 69
"gene_15354" 1314 1276 1370 1912 1632 1202 1289 1396 1125 952 1320 765
"gene_15355" 561 468 378 392 348 392 447 502 447 336 265 648
"gene_15356" 44 52 44 10 12 12 6 7 6 11 9 21
"gene_15357" 23 6 33 13 5 24 16 47 53 74 35 48
"gene_15358" 41 46 44 15 28 19 64 49 47 75 73 55
"gene_15359" 412 305 424 323 439 464 461 373 393 435 432 288
"gene_15360" 12 10 18 43 22 42 26 19 21 4 7 6
"gene_15361" 1470 1357 1702 2131 2138 2069 1167 1389 1111 1643 1340 2029
"gene_15362" 0 0 0 2 5 8 0 0 0 8 7 15
"gene_15363" 142 171 233 129 98 98 100 157 89 70 86 85
"gene_15364" 441 527 506 752 678 582 385 331 322 562 568 385
"gene_15365" 9 11 3 6 7 10 45 48 23 3 0 2
"gene_15366" 220 200 234 272 481 334 82 118 115 317 301 315
"gene_15367" 6 3 5 10 8 5 6 8 7 5 5 6
"gene_15368" 321 331 248 399 355 491 560 389 508 472 632 539
"gene_15369" 1132 991 1025 1012 1156 1095 1587 1767 1728 1098 1408 1153
"gene_15370" 45 103 100 54 34 48 58 57 52 73 47 59
"gene_15371" 1706 1618 1565 729 797 692 1439 1433 1548 1091 1383 1005
"gene_15372" 314 372 349 280 255 343 248 218 241 462 400 408
"gene_15373" 370 352 307 240 264 326 162 170 143 135 128 175
"gene_15374" 1111 1113 1200 1911 1415 2120 1037 1652 2272 1339 782 754
"gene_15375" 468 510 559 388 465 391 593 404 493 723 701 728
"gene_15376" 493 548 540 976 720 908 640 532 713 885 706 830
"gene_15377" 9 7 12 0 1 0 7 5 2 3 4 4
"gene_15378" 906 728 915 705 1120 1168 1184 1215 1040 1119 825 872
"gene_15379" 1900 1305 1254 1669 1623 1880 1424 1249 1441 1157 1437 1575
"gene_15380" 276 252 266 353 339 639 387 378 268 299 272 296
"gene_15381" 8 10 10 2 5 3 1 1 5 20 18 24
"gene_15382" 1147 1158 1176 741 682 823 1265 1272 1293 553 728 505
"gene_15383" 143 152 219 217 161 176 172 158 190 172 123 218
"gene_15384" 838 927 974 1216 1362 1221 1077 920 1149 818 895 816
"gene_15385" 1 2 1 2 2 8 3 2 1 1 1 2
"gene_15386" 15 3 10 4 1 1 15 6 11 0 0 0
"gene_15387" 2270 3428 3603 2571 2812 2435 2562 1807 2306 1282 1889 2536
"gene_15388" 0 0 0 3 3 3 1 1 2 0 0 0
"gene_15389" 218 287 186 65 50 68 34 15 27 175 162 119
"gene_15390" 25 28 12 6 4 4 7 13 4 12 18 8
"gene_15391" 0 0 0 2 1 4 12 3 8 0 0 0
"gene_15392" 4216 3427 3367 2909 2700 3258 3642 3088 3220 2335 2437 2736
"gene_15393" 2 2 2 5 6 15 15 11 11 2 2 2
"gene_15394" 609 685 632 1634 1171 1258 666 719 735 769 708 1211
"gene_15395" 447 380 494 379 390 570 284 448 338 704 768 498
"gene_15396" 1152 1629 1678 1103 1137 1114 698 899 1040 1082 1042 1052
"gene_15397" 3038 3173 2653 3200 2621 2745 2618 2482 2188 2328 2446 2301
"gene_15398" 32 50 65 41 72 65 112 89 103 134 155 156
"gene_15399" 493 551 542 632 723 572 549 672 597 674 747 600
"gene_15400" 842 989 753 876 829 892 824 943 1013 1164 1143 1072
"gene_15401" 119 62 54 132 137 140 83 119 110 40 46 36
"gene_15402" 3586 2499 2866 2448 2887 2706 3379 3122 2932 3293 3023 2538
"gene_15403" 515 428 740 665 502 597 508 436 363 487 578 548
"gene_15404" 269 237 246 97 108 90 204 265 251 288 228 237
"gene_15405" 6714 5710 6136 6062 7182 5676 5068 6020 6251 6438 6053 6205
"gene_15406" 1 1 1 8 4 3 2 1 4 42 34 48
"gene_15407" 688 863 595 798 810 1001 800 827 683 1060 1049 929
"gene_15408" 48 66 46 56 100 55 54 50 69 18 57 59
"gene_15409" 1853 2311 2289 2489 2064 2462 2162 2641 2529 1674 1550 1918
"gene_15410" 1618 1319 1271 2158 1338 2338 1203 1453 1430 2159 1646 1781
"gene_15411" 4 1 4 1 1 2 3 2 5 0 0 0
"gene_15412" 378 248 325 294 208 225 307 268 282 427 374 403
"gene_15413" 0 0 0 10 33 13 5 5 11 1 2 1
"gene_15414" 2232 1756 2055 2210 1991 1951 1207 1388 1592 1720 1552 1572
"gene_15415" 461 448 386 503 464 446 464 475 466 381 423 332
"gene_15416" 372 343 443 358 282 389 344 345 326 284 250 287
"gene_15417" 1052 978 1075 797 693 805 954 1369 1369 1134 1169 1122
"gene_15418" 984 917 1175 611 749 581 516 681 642 457 459 444
"gene_15419" 238 305 222 282 385 213 224 362 268 136 95 167
"gene_15420" 61 76 57 87 57 45 20 65 28 84 65 88
"gene_15421" 82 87 131 83 74 79 64 97 58 105 59 120
"gene_15422" 27 47 31 27 27 15 66 79 75 74 47 52
"gene_15423" 32 16 17 19 22 17 2 5 7 15 21 11
"gene_15424" 16 5 13 17 22 16 9 17 20 36 15 41
"gene_15425" 108 85 137 121 72 181 109 103 95 60 71 28
"gene_15426" 45 22 25 4 2 2 19 24 24 7 5 6
"gene_15427" 1585 1549 1635 766 1001 970 1423 1504 1588 1158 1237 986
"gene_15428" 115 103 178 179 170 155 179 222 277 273 203 200
"gene_15429" 665 434 634 825 487 635 1305 1083 864 365 424 430
"gene_15430" 399 351 448 473 408 314 282 264 280 333 314 353
"gene_15431" 1270 915 1272 1594 1119 1633 1538 1170 1460 1278 1372 1311
"gene_15432" 209 185 216 124 87 131 35 79 56 187 196 136
"gene_15433" 2 0 0 0 0 0 2 0 0 2 2 5
"gene_15434" 265 173 172 117 155 177 244 260 201 169 306 168
"gene_15435" 566 603 588 568 527 663 752 737 579 757 675 815
"gene_15436" 963 1046 855 719 847 821 1287 1165 1057 1095 1010 837
"gene_15437" 3242 3292 2776 2509 3345 3168 3541 2905 2361 4030 3702 3359
"gene_15438" 1275 1776 1877 2239 2536 1778 1819 1755 1743 3004 2275 2423
"gene_15439" 760 695 734 801 762 284 729 484 515 892 719 838
"gene_15440" 93 92 71 75 128 128 19 15 33 71 78 97
"gene_15441" 66 130 86 75 88 105 43 24 40 59 69 78
"gene_15442" 16 18 21 25 26 25 12 12 14 10 5 7
"gene_15443" 864 726 683 794 753 778 467 399 495 584 681 576
"gene_15444" 859 1027 836 1192 1460 1572 589 659 648 1595 990 1410
"gene_15445" 232 118 114 124 172 140 90 71 165 118 88 119
"gene_15446" 423 414 369 213 203 257 248 363 174 159 155 155
"gene_15447" 278 201 276 147 254 160 173 236 222 155 217 192
"gene_15448" 1 1 3 7 4 3 5 19 9 4 5 2
"gene_15449" 251 294 319 348 347 307 305 255 285 348 378 326
"gene_15450" 450 281 399 220 214 167 302 242 309 219 144 264
"gene_15451" 1508 1697 1250 1174 1204 1659 1170 1313 1359 1355 1406 873
"gene_15452" 52 42 39 40 46 76 115 100 110 126 80 97
"gene_15453" 97 132 122 130 85 142 62 70 79 111 112 105
"gene_15454" 1524 1517 1262 1346 1425 1445 1235 1270 1565 1405 1249 1471
"gene_15455" 264 228 370 269 280 332 477 517 505 152 257 292
"gene_15456" 33 29 30 27 38 23 31 22 23 57 42 20
"gene_15457" 52 34 31 115 71 92 48 98 70 66 45 93
"gene_15458" 135 155 95 201 266 157 208 189 206 351 286 199
"gene_15459" 326 323 349 546 624 439 134 161 232 188 193 208
"gene_15460" 53 93 42 62 78 81 49 95 148 53 85 52
"gene_15461" 320 277 355 347 254 383 269 273 352 337 262 263
"gene_15462" 893 703 789 920 900 866 1058 884 1025 661 655 672
"gene_15463" 377 295 333 305 370 342 319 282 298 474 439 413
"gene_15464" 3736 3982 3103 5754 6475 6159 5504 3647 3710 4765 4313 5080
"gene_15465" 2525 1756 2364 2023 2268 1885 3471 3615 3027 3048 4127 2640
"gene_15466" 806 629 482 651 663 476 537 442 439 810 847 739
"gene_15467" 672 1090 1290 1296 1161 1230 1503 1485 681 1634 1552 1519
"gene_15468" 5 1 3 9 11 16 22 20 24 1 0 5
"gene_15469" 97 78 98 39 33 34 36 26 20 81 107 109
"gene_15470" 23 23 20 31 45 58 16 42 29 29 15 15
"gene_15471" 5 8 5 2 9 3 2 1 2 3 6 5
"gene_15472" 1466 1533 1377 1422 1235 1489 769 786 725 1312 1189 1284
"gene_15473" 748 755 677 837 797 1105 1384 1253 1292 836 985 739
"gene_15474" 1 5 2 0 0 0 0 2 1 3 2 3
"gene_15475" 568 395 568 372 323 529 571 574 449 474 397 330
"gene_15476" 248 247 249 238 244 217 247 238 291 432 390 478
"gene_15477" 603 507 422 627 567 575 101 119 128 413 388 510
"gene_15478" 49 33 88 10 19 2 35 24 58 15 21 12
"gene_15479" 1324 1129 1449 1574 1357 999 1128 1113 1547 1955 1715 1231
"gene_15480" 58 67 84 47 43 31 33 30 35 57 63 57
"gene_15481" 1 1 3 4 1 5 1 2 1 3 1 1
"gene_15482" 55 57 68 50 42 62 116 140 141 62 35 42
"gene_15483" 9 8 5 2 3 5 9 6 8 24 24 25
"gene_15484" 1065 1539 1094 1149 1155 1540 805 793 626 1232 1130 882
"gene_15485" 66 60 92 98 93 74 93 100 95 53 53 94
"gene_15486" 1624 1616 1762 1371 1223 1506 722 696 1276 950 954 1129
"gene_15487" 20 22 47 18 42 59 9 6 7 41 36 42
"gene_15488" 98 85 114 131 152 111 112 129 39 138 68 112
"gene_15489" 128 115 99 130 146 129 108 97 132 115 109 87
"gene_15490" 673 426 374 334 451 445 442 424 399 436 318 380
"gene_15491" 729 784 596 678 701 651 554 764 590 548 534 555
"gene_15492" 839 644 749 728 740 656 595 693 577 722 654 1251
"gene_15493" 1533 1465 1915 1891 1611 1677 2178 1768 2063 1836 2013 2233
"gene_15494" 119 197 123 156 375 212 177 171 271 129 141 147
"gene_15495" 122 119 93 130 174 126 66 76 117 142 177 152
"gene_15496" 338 415 338 297 321 306 417 582 511 333 411 354
"gene_15497" 585 771 684 834 835 762 732 692 834 764 872 699
"gene_15498" 343 591 515 571 663 522 702 756 718 708 782 719
"gene_15499" 1102 1007 1146 1645 1337 1559 1144 1162 1268 802 891 960
"gene_15500" 586 544 457 568 637 478 564 579 788 838 644 755
"gene_15501" 508 605 422 413 520 527 519 651 491 458 588 549
"gene_15502" 1148 945 855 839 552 776 922 820 733 791 1071 934
"gene_15503" 118 116 107 96 108 120 95 85 68 132 95 71
"gene_15504" 30 22 27 6 6 4 1 1 1 5 13 15
"gene_15505" 300 313 315 359 308 395 394 603 579 206 239 256
"gene_15506" 1035 686 671 1113 1156 1396 1240 1139 1162 973 1336 1245
"gene_15507" 143 130 119 252 272 240 345 201 306 161 166 236
"gene_15508" 2612 2478 2552 2492 2474 2915 2611 2727 2618 2521 2155 2579
"gene_15509" 12 13 11 1 2 7 5 1 3 9 8 2
"gene_15510" 3037 2965 2730 2489 3308 3847 2708 3127 3433 2214 2851 4325
"gene_15511" 760 681 719 572 808 512 442 513 518 544 461 726
"gene_15512" 121 133 110 83 124 90 130 173 128 151 100 157
"gene_15513" 179 147 124 259 308 251 110 149 153 274 306 212
"gene_15514" 455 648 452 556 404 496 370 559 519 477 467 533
"gene_15515" 168 133 148 273 268 206 228 310 422 153 97 159
"gene_15516" 13 15 13 6 5 5 1 1 3 2 2 0
"gene_15517" 542 322 447 780 950 839 598 545 622 394 457 415
"gene_15518" 78 140 71 44 10 43 22 19 43 22 33 27
"gene_15519" 558 610 554 829 640 633 1284 1029 1168 1051 1117 1111
"gene_15520" 203 287 293 202 229 276 377 332 332 472 340 345
"gene_15521" 2028 2423 1907 1629 2132 1691 1947 1614 1544 1875 2305 2024
"gene_15522" 142 202 212 280 330 341 203 149 147 269 202 329
"gene_15523" 1245 1621 1438 888 1172 1076 2328 1439 1557 1326 1428 1077
"gene_15524" 0 0 0 0 0 0 0 1 0 0 0 0
"gene_15525" 2172 1592 2158 1279 1178 1880 1538 2079 1649 1230 1112 1268
"gene_15526" 20 22 31 34 23 12 24 25 29 31 20 26
"gene_15527" 1 1 2 0 1 1 7 4 5 4 3 4
"gene_15528" 184 278 220 297 236 289 237 229 229 172 304 167
"gene_15529" 382 407 371 323 287 309 384 351 308 362 359 223
"gene_15530" 1851 1854 1956 2036 1865 1551 2072 1940 2013 1383 1328 1264
"gene_15531" 13 5 7 0 0 0 3 3 1 8 7 9
"gene_15532" 163 282 327 238 174 167 224 171 124 296 269 229
"gene_15533" 1032 865 1120 1362 1435 1583 1318 1440 1497 953 1138 956
"gene_15534" 2503 3498 2995 2991 2439 2323 3452 4704 3006 2562 2687 2788
"gene_15535" 1365 1417 1311 1384 1329 1388 608 538 750 879 1142 1240
"gene_15536" 24 25 14 24 14 20 14 29 30 98 59 64
"gene_15537" 205 186 166 153 230 297 109 208 159 132 197 192
"gene_15538" 459 287 391 441 200 278 489 398 486 516 538 410
"gene_15539" 162 187 154 440 529 513 301 211 161 256 288 292
"gene_15540" 569 699 753 887 1171 1204 655 724 759 912 839 884
"gene_15541" 5 8 12 2 2 8 4 1 1 16 6 5
"gene_15542" 2242 2091 2023 2175 2262 2377 2963 3816 3365 2472 2722 2207
"gene_15543" 367 258 226 282 320 333 184 399 321 276 372 346
"gene_15544" 264 224 367 163 188 182 162 185 183 253 325 288
"gene_15545" 131 128 162 180 169 168 192 223 258 145 102 108
"gene_15546" 15 19 15 46 44 21 12 32 15 55 65 48
"gene_15547" 2442 2442 2265 1665 1699 1680 1332 1242 1686 2727 1542 1908
"gene_15548" 90 109 132 216 175 163 41 63 81 206 300 209
"gene_15549" 1224 1307 1222 1249 1721 1156 941 1148 901 1060 1229 1287
"gene_15550" 4 7 12 49 35 27 14 26 19 4 13 3
"gene_15551" 4 6 4 5 4 8 6 4 4 0 0 0
"gene_15552" 39 35 41 54 81 124 53 110 96 44 68 68
"gene_15553" 556 679 813 300 289 339 116 205 140 424 520 518
"gene_15554" 2023 1535 1684 2214 2395 2049 2151 1560 2181 2182 1709 2294
"gene_15555" 1601 1677 1731 2503 2114 2102 2256 2877 2626 3207 3438 3372
"gene_15556" 310 390 404 268 218 347 306 371 412 515 367 400
"gene_15557" 1475 1143 1774 1102 1373 1291 871 898 853 1194 1182 953
"gene_15558" 164 87 62 103 76 69 239 251 110 35 102 58
"gene_15559" 5 4 2 1 2 2 0 0 0 4 0 1
"gene_15560" 10 12 14 25 14 15 0 0 0 7 14 3
"gene_15561" 43 20 31 37 40 99 20 20 24 15 9 13
"gene_15562" 347 264 364 274 303 317 334 176 280 161 186 190
"gene_15563" 108 85 121 120 140 184 179 159 166 106 98 41
"gene_15564" 1048 1095 1672 1229 1468 1224 1425 1320 1390 1335 997 1259
"gene_15565" 0 0 0 8 4 3 6 3 2 0 0 0
"gene_15566" 300 386 292 375 239 231 746 368 361 396 380 498
"gene_15567" 2048 1736 1902 1405 1313 1696 3412 2464 2729 2192 2174 1949
"gene_15568" 262 249 210 520 484 538 209 174 229 213 283 483
"gene_15569" 19 33 21 66 72 66 22 45 26 23 5 10
"gene_15570" 390 390 313 328 228 262 418 490 416 332 389 276
"gene_15571" 210 198 225 335 185 319 372 366 345 254 256 264
"gene_15572" 65 103 82 99 96 90 105 92 85 78 112 62
"gene_15573" 642 767 584 716 692 802 742 734 549 504 590 582
"gene_15574" 366 328 349 248 340 237 224 313 293 207 340 151
"gene_15575" 77 60 39 104 198 141 212 219 192 76 83 78
"gene_15576" 39 18 42 23 31 34 30 18 48 19 28 33
"gene_15577" 51 24 49 34 39 58 43 47 31 78 111 97
"gene_15578" 896 644 914 895 912 925 914 1140 950 519 539 514
"gene_15579" 822 613 634 720 790 650 1077 1024 1232 496 650 597
"gene_15580" 413 501 428 912 914 887 404 327 417 449 372 486
"gene_15581" 43 58 69 66 110 67 194 182 190 83 112 81
"gene_15582" 26 22 27 25 61 33 41 29 31 60 72 79
"gene_15583" 497 400 719 576 682 576 569 442 608 432 488 537
"gene_15584" 962 964 792 438 513 530 659 611 830 1011 1097 1095
"gene_15585" 115 78 117 91 78 269 82 61 50 75 81 128
"gene_15586" 3243 2551 2452 1881 1935 2467 2748 2830 2744 1095 2366 2077
"gene_15587" 4190 4312 4062 3956 3932 4440 3991 4263 5276 4742 4215 3899
"gene_15588" 4 2 4 8 6 1 8 12 6 22 8 13
"gene_15589" 902 810 1006 795 872 727 653 591 586 871 743 997
"gene_15590" 607 515 482 282 350 254 759 696 683 486 403 319
"gene_15591" 1182 1259 1350 1311 1409 1287 941 977 971 863 1285 898
"gene_15592" 2302 1834 1834 1182 1467 1176 2998 2045 2204 1780 2088 1519
"gene_15593" 8 15 13 55 28 25 42 36 30 33 28 56
"gene_15594" 2635 2776 2450 2874 2593 2223 2947 2780 2473 2947 2628 2796
"gene_15595" 411 367 323 309 313 281 341 254 438 490 456 534
"gene_15596" 90 94 74 48 35 58 68 148 185 16 13 15
"gene_15597" 1158 1749 1694 1424 1895 1255 1665 1613 1773 2057 1359 1099
"gene_15598" 24 40 56 24 31 29 15 15 15 6 4 16
"gene_15599" 22 9 24 68 50 41 28 17 13 44 59 42
"gene_15600" 81 79 80 43 33 35 50 41 49 50 42 74
"gene_15601" 652 797 739 859 584 589 814 855 853 768 731 694
"gene_15602" 50 57 84 58 66 72 71 114 116 81 171 141
"gene_15603" 879 1116 1099 915 798 999 934 698 983 1059 980 947
"gene_15604" 120 136 147 110 108 113 88 90 97 256 280 207
"gene_15605" 342 335 366 473 310 339 256 237 202 304 241 416
"gene_15606" 16 18 13 21 22 27 16 36 36 35 47 61
"gene_15607" 1102 951 1008 865 680 853 1112 956 1067 761 868 954
"gene_15608" 57 80 50 97 82 70 18 29 24 49 56 72
"gene_15609" 488 403 299 286 364 366 287 328 525 204 148 200
"gene_15610" 202 193 285 119 98 90 173 181 160 158 175 255
"gene_15611" 2242 3076 2262 3370 3018 3840 2490 2565 2562 2845 3474 2904
"gene_15612" 20 35 53 8 25 15 28 25 45 87 62 91
"gene_15613" 382 375 375 632 678 944 642 674 504 662 547 539
"gene_15614" 1399 1588 1543 2917 2311 1714 2504 2400 2149 854 828 701
"gene_15615" 960 1276 1170 1318 1334 1399 1612 1237 1182 1393 1442 1312
"gene_15616" 167 161 140 191 296 213 186 186 136 247 323 248
"gene_15617" 872 857 776 571 689 630 534 490 418 715 663 678
"gene_15618" 558 423 504 515 812 580 382 510 489 183 208 215
"gene_15619" 754 527 538 565 596 571 727 612 538 781 788 762
"gene_15620" 95 112 110 103 98 101 67 78 79 137 109 169
"gene_15621" 92 127 126 243 186 244 129 115 147 108 101 135
"gene_15622" 386 384 461 478 316 382 313 252 308 305 391 268
"gene_15623" 624 456 645 721 1033 799 922 992 715 569 629 603
"gene_15624" 163 171 78 46 60 92 64 65 57 68 72 49
"gene_15625" 294 276 236 318 309 348 344 322 253 325 332 349
"gene_15626" 834 883 1135 1101 1048 972 862 918 937 599 769 842
"gene_15627" 34 59 27 49 28 34 15 18 18 51 37 42
"gene_15628" 9 14 19 12 12 14 2 1 6 3 3 7
"gene_15629" 0 0 0 1 0 0 0 0 0 7 13 6
"gene_15630" 377 437 337 429 505 598 512 343 356 405 275 305
"gene_15631" 4041 4165 4475 4809 3583 4586 4527 5671 4136 2733 3696 4121
"gene_15632" 17 19 17 0 0 0 9 8 12 7 5 3
"gene_15633" 21 21 19 54 59 54 11 7 8 32 34 13
"gene_15634" 101 92 126 84 69 43 117 147 110 130 222 195
"gene_15635" 125 98 68 86 177 128 74 68 50 67 43 55
"gene_15636" 59 37 59 63 34 74 25 38 12 33 42 34
"gene_15637" 0 0 0 4 13 2 0 0 0 3 7 4
"gene_15638" 368 348 325 202 202 171 300 370 178 375 465 431
"gene_15639" 0 0 0 1 4 7 1 4 0 1 1 0
"gene_15640" 2531 2128 2125 2544 2523 2748 2398 2768 2393 2388 2834 2101
"gene_15641" 0 0 0 3 1 3 6 2 1 3 6 8
"gene_15642" 86 44 99 36 37 34 33 38 40 57 63 71
"gene_15643" 638 761 462 510 481 382 406 374 390 287 339 374
"gene_15644" 460 549 471 390 414 380 475 575 426 768 692 639
"gene_15645" 4 9 3 3 5 5 5 17 12 18 8 11
"gene_15646" 439 576 390 637 718 621 583 618 741 1044 878 904
"gene_15647" 330 351 725 410 311 309 380 403 450 863 821 687
"gene_15648" 244 229 187 272 193 198 462 311 270 165 192 168
"gene_15649" 167 203 182 216 242 225 119 122 104 140 134 145
"gene_15650" 202 328 288 129 217 132 351 441 309 312 216 263
"gene_15651" 518 671 693 622 585 573 389 455 668 646 563 532
"gene_15652" 34 23 18 18 11 16 36 23 99 47 43 56
"gene_15653" 68 54 82 27 45 29 62 56 50 33 18 41
"gene_15654" 21 23 21 27 37 38 36 25 29 94 108 109
"gene_15655" 3169 2295 2396 2548 2189 1640 2698 2785 2366 2905 3227 3364
"gene_15656" 913 1100 1010 1682 1625 1492 973 930 838 1134 1030 1340
"gene_15657" 2039 2082 2337 1296 1054 1400 1290 1347 1171 1479 1650 1405
"gene_15658" 74 103 102 76 58 62 207 231 218 92 103 106
"gene_15659" 1438 1583 1498 1311 1683 2030 1544 1548 1637 1483 1424 1401
"gene_15660" 84 55 85 85 173 144 61 71 64 153 121 100
"gene_15661" 2 6 8 4 8 5 0 0 0 14 18 22
"gene_15662" 190 186 205 170 132 122 333 220 308 156 127 147
"gene_15663" 382 346 350 498 357 454 237 246 306 352 389 388
"gene_15664" 74 175 117 62 98 91 132 65 147 158 164 75
"gene_15665" 13 11 8 25 20 23 7 12 10 8 6 7
"gene_15666" 2413 2371 2198 2097 2978 1647 2333 2564 2225 1750 1513 1374
"gene_15667" 29 29 11 4 21 31 35 12 7 70 40 19
"gene_15668" 2204 1843 1647 2123 2230 1557 1822 2328 1900 1591 1527 1846
"gene_15669" 113 85 82 118 114 65 114 217 102 75 109 72
"gene_15670" 903 948 761 1142 943 1104 1795 1530 1615 1673 1766 1612
"gene_15671" 100 50 62 63 102 59 177 109 75 104 152 168
"gene_15672" 7 6 10 24 20 27 20 17 12 13 29 16
"gene_15673" 85 116 96 247 229 187 125 122 128 131 126 135
"gene_15674" 200 340 230 228 199 170 196 326 263 296 320 235
"gene_15675" 338 246 212 250 303 267 338 396 343 251 199 329
"gene_15676" 1506 924 1221 1336 1191 1423 1498 1587 1344 875 664 849
"gene_15677" 675 525 472 239 162 164 440 328 348 259 266 221
"gene_15678" 872 1103 1060 1369 1158 1444 1141 922 1118 1245 1454 1283
"gene_15679" 240 212 254 265 341 301 262 326 346 153 169 231
"gene_15680" 142 122 123 162 126 195 176 82 62 58 74 57
"gene_15681" 31 35 43 7 15 21 2 6 5 57 32 56
"gene_15682" 32 35 17 14 18 17 29 16 26 36 43 19
"gene_15683" 20 13 25 18 28 12 82 63 53 18 18 18
"gene_15684" 3 7 1 63 60 49 34 14 21 4 2 4
"gene_15685" 666 535 519 345 374 353 401 252 498 241 253 323
"gene_15686" 1540 1307 1481 1875 2038 1930 1325 1422 1565 1523 1613 1922
"gene_15687" 35 32 31 10 3 22 43 31 9 2 1 5
"gene_15688" 0 0 0 0 3 0 0 0 0 0 0 0
"gene_15689" 742 754 765 1202 1424 1292 1195 909 1550 1335 1006 1478
"gene_15690" 2666 2505 2346 2476 2756 1709 2622 3372 3201 2463 2362 3482
"gene_15691" 26 18 12 85 50 112 21 18 29 39 33 34
"gene_15692" 37 22 27 48 36 38 14 39 34 27 23 22
"gene_15693" 788 1013 1067 888 727 973 1158 1158 762 1269 1401 1268
"gene_15694" 549 612 500 499 366 481 559 518 628 434 354 622
"gene_15695" 885 975 967 1424 1303 2354 1225 1812 1565 1684 1635 1192
"gene_15696" 94 102 96 130 134 153 65 96 73 140 59 48
"gene_15697" 274 240 285 341 345 311 366 280 385 348 299 211
"gene_15698" 153 214 143 211 303 258 170 162 148 268 314 231
"gene_15699" 18 18 33 14 31 10 4 10 7 3 4 5
"gene_15700" 23 30 22 8 6 17 42 39 27 18 28 22
"gene_15701" 1829 2414 2001 2031 2119 2054 2289 2528 2262 2391 3010 2658
"gene_15702" 1043 1456 2310 2044 2312 3305 1785 2246 2358 1275 1766 2039
