"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"17332" 5296 3707 4503 3340 3603 4071 4517 3163 5389 3419 5214 5127
"17333" 181 165 165 118 125 151 62 195 252 142 192 233
"17334" 0 0 0 3 12 0 4 8 10 0 10 1
"17335" 2206 2583 2521 2315 2511 3045 3933 3927 2836 3376 3561 2679
"17336" 4040 4209 4573 5822 5682 5508 6519 4969 5647 4649 4497 3673
"17337" 35 30 47 20 22 21 27 5 14 9 24 27
"17338" 75 79 44 225 116 94 98 62 77 26 36 18
"17339" 129 80 99 185 138 115 141 147 188 81 56 96
"17340" 5193 4139 7066 4056 4683 4828 3265 3517 4815 5229 5013 4121
"17341" 687 478 692 395 455 514 741 868 865 719 456 635
"17342" 1121 1119 990 1691 1260 1774 1650 1493 1830 711 1318 1102
"17343" 3 7 9 13 18 21 21 25 13 17 17 18
"17344" 3 1 0 2 10 2 4 5 9 6 14 9
"17345" 1150 922 840 413 503 579 1178 952 762 722 435 748
"17346" 558 369 420 337 381 392 594 411 834 595 762 742
"17347" 1476 1924 1569 1371 1718 2415 1887 1937 1716 2623 2252 1911
"17348" 6530 6639 5970 7333 8855 6859 8020 8995 8104 5638 6498 7126
"17349" 432 435 555 579 602 525 1167 1016 1039 1067 991 901
"17350" 177 250 143 184 184 238 195 269 474 126 93 46
"17351" 557 367 342 355 427 387 349 261 279 207 248 195
"17352" 1954 2745 2853 2628 2283 2584 2560 2240 1828 3779 3493 3275
"17353" 1129 972 929 859 694 969 815 813 896 465 391 413
"17354" 222 429 352 355 363 320 179 171 107 531 599 463
"17355" 2026 2136 2513 2508 1570 2605 2303 2769 1932 1629 2250 1764
"17356" 241 284 363 127 215 255 575 605 626 550 609 638
"17357" 567 422 508 567 422 468 352 429 290 645 492 285
"17358" 69 27 84 41 93 111 253 239 260 178 108 93
"17359" 206 119 102 206 148 184 261 199 302 285 313 303
"17360" 3236 4090 3941 3981 4541 3800 4221 3237 3599 2399 1954 1867
"17361" 4432 3565 5703 5859 8862 5588 7720 6679 7398 6670 5407 6032
"17362" 0 0 0 0 0 0 5 8 9 0 0 0
"17363" 491 574 556 474 411 467 783 651 705 678 653 810
"17364" 533 645 478 615 718 612 787 949 975 169 353 419
"17365" 667 468 639 597 545 748 691 1053 1030 709 705 703
"17366" 3346 2730 3172 3876 4475 4905 3013 2430 2211 3639 3870 3765
"17367" 6331 4965 5778 3903 4288 4569 4531 4407 3891 5227 5721 5381
"17368" 0 0 0 2 0 1 3 0 4 8 8 4
"17369" 81 222 63 165 158 89 50 19 82 26 18 59
"17370" 54 122 106 141 141 81 120 57 78 40 67 47
"17371" 31 28 27 8 4 3 1 3 8 67 57 44
"17372" 3677 4451 3213 4577 4537 4343 2366 3001 2241 2984 2902 3085
"17373" 867 1060 1257 1823 1481 1505 998 1412 989 1457 1656 1163
"17374" 1013 817 879 715 510 380 532 667 639 696 915 693
"17375" 12 19 9 28 23 14 15 9 4 6 5 4
"17376" 15 29 9 17 27 33 77 15 76 9 3 2
"17377" 0 0 0 0 0 0 1 3 1 4 1 9
"17378" 44 28 35 189 212 143 70 101 71 15 22 45
"17379" 4683 4655 4100 6895 6523 5463 6771 8129 8878 6241 6924 4718
"17380" 407 294 380 433 204 420 292 168 213 147 197 221
"17381" 267 417 554 473 605 543 457 546 745 474 586 537
"17382" 167 183 185 165 71 146 215 265 279 72 135 41
"17383" 14298 16285 16209 8190 8045 8122 17242 16582 17780 16804 16338 15939
"17384" 212 417 380 261 328 213 286 258 223 253 386 434
"17385" 5411 5898 5630 4604 4020 4807 6414 4730 5241 7292 6891 6665
"17386" 174 195 316 214 174 201 207 165 183 86 57 81
"17387" 1276 758 1201 957 990 996 806 902 861 903 943 969
"17388" 1358 915 1040 409 343 321 658 709 634 1035 660 444
"17389" 4022 3064 3299 6435 3903 5867 5819 4247 4368 3017 3250 4521
"17390" 6538 6952 7881 5688 6752 4962 6741 6705 6513 3891 4773 5994
"17391" 3344 2621 3814 2457 2565 2716 3165 2470 3146 2524 2616 2120
"17392" 31 14 21 76 77 63 48 48 31 64 40 44
"17393" 18 45 63 46 40 39 15 15 10 4 8 18
"17394" 25 27 19 34 23 48 23 31 17 48 42 105
"17395" 37 41 22 120 87 153 101 90 82 19 9 17
"17396" 4162 3291 3433 4015 5404 3318 6951 5042 5057 4314 5199 5063
"17397" 256 239 375 500 449 548 380 363 609 189 248 284
"17398" 6938 4601 6913 8392 6418 6762 6437 5560 8226 6624 6063 5134
"17399" 263 234 292 216 141 225 141 163 116 88 93 78
"17400" 561 597 520 592 600 733 703 571 771 502 394 381
"17401" 863 722 832 1027 882 965 681 675 804 1056 831 576
"17402" 35 33 21 117 95 79 93 38 52 21 15 27
"17403" 69 75 15 76 75 143 100 33 51 89 37 35
"17404" 8272 7899 9197 9191 6900 10408 9769 9372 11146 8228 7302 7703
"17405" 212 306 331 212 351 176 373 454 381 255 208 179
"17406" 3994 4484 3217 4435 5455 4481 5475 5089 5138 6848 4221 6177
"17407" 660 459 1053 468 416 352 484 486 470 215 319 291
"17408" 304 320 382 122 60 98 343 348 225 274 159 338
"17409" 9 18 9 4 12 12 7 0 4 3 2 1
"17410" 1149 714 622 699 934 705 892 1016 1043 1585 1376 1124
"17411" 62 40 26 46 122 72 34 21 21 21 37 58
"17412" 3327 3109 4071 2242 2942 2283 1904 2055 2316 4255 3015 4189
"17413" 507 624 668 735 512 887 717 860 569 941 819 585
"17414" 519 405 463 968 677 777 675 761 626 565 1014 783
"17415" 5697 5847 5220 6123 5385 6931 5268 5807 6018 7140 6060 7413
"17416" 6378 5420 5341 6157 5519 5808 7201 7827 8563 6075 6410 5241
"17417" 2573 2073 2993 2569 3196 2638 1500 1750 1571 2103 1500 1826
"17418" 26 29 15 97 135 111 11 35 14 119 77 81
"17419" 3086 3412 2983 2638 2732 2969 3557 4170 4181 4545 3909 5115
"17420" 37 58 82 35 47 35 88 94 115 35 55 12
"17421" 7 4 3 14 13 3 34 20 27 8 9 0
"17422" 747 373 593 447 321 418 519 253 391 166 211 297
"17423" 921 1933 1290 1263 1145 1413 1255 735 830 1095 1282 1171
"17424" 103 151 304 141 139 115 162 349 331 99 107 128
"17425" 4846 6644 6918 6580 4851 5792 6169 5961 7092 4197 6039 4569
"17426" 366 393 440 250 292 322 450 346 228 126 307 247
"17427" 4342 3235 3804 3675 3437 3767 3671 4442 4885 4227 3735 3455
"17428" 3267 3519 2904 3681 4178 3611 3392 3700 3213 2997 3165 2979
"17429" 1311 1015 876 1299 951 1049 1251 1513 1304 1333 645 669
"17430" 82 50 61 25 38 16 116 71 47 65 62 45
"17431" 1179 1307 1060 855 848 879 1665 1887 1668 1281 969 1403
"17432" 541 543 414 408 651 673 167 432 385 730 453 573
"17433" 104 101 71 294 246 303 50 86 53 170 157 165
"17434" 1126 971 815 1803 1539 1443 894 816 923 1503 1037 2116
"17435" 66 70 69 29 50 27 56 48 48 166 113 78
"17436" 1377 1126 1497 1237 1420 1573 1738 1493 1188 1764 1209 1134
"17437" 785 1131 705 1040 1213 951 1517 1449 1485 982 1005 886
"17438" 1028 882 1167 783 913 791 1357 819 1141 1172 643 710
"17439" 3685 4007 3914 2794 2619 2944 1832 2451 2379 3552 3017 3844
"17440" 1990 2228 2191 2340 3616 2986 1926 2260 1665 3274 2253 2085
"17441" 1635 1683 1299 1522 1490 1574 1293 832 754 2124 2575 1873
"17442" 495 489 472 432 504 495 437 437 515 440 425 403
"17443" 519 481 698 253 193 143 746 693 924 471 328 644
"17444" 481 345 297 796 681 719 861 656 657 664 653 765
"17445" 3 22 7 19 12 4 69 51 106 21 63 24
"17446" 2 2 1 2 3 21 21 11 11 5 3 3
"17447" 661 737 632 456 661 615 926 483 465 615 679 673
"17448" 401 232 239 240 207 201 131 177 103 99 148 87
"17449" 92 139 110 347 215 283 169 389 240 112 99 165
"17450" 1258 1111 1264 1599 1847 1367 964 1144 1232 1099 1287 1241
"17451" 2632 2634 2462 3239 3555 3554 4265 3110 2894 5214 4248 4432
"17452" 2410 1994 2169 1142 1327 1065 2090 2401 2276 1948 1791 1655
"17453" 1749 1421 1605 2736 3105 2311 1722 1531 1457 2247 2398 2332
"17454" 79 104 243 187 81 75 76 81 114 129 104 123
"17455" 1178 926 768 716 1059 741 1449 1562 1534 648 745 591
"17456" 1320 1081 692 947 1058 633 1701 1414 1514 1548 2736 1734
"17457" 115 87 105 191 373 140 75 55 77 210 154 98
"17458" 15 18 13 31 16 16 115 92 43 130 114 80
"17459" 411 474 527 597 413 540 684 764 879 363 345 225
"17460" 123 53 82 264 212 171 325 446 368 125 111 94
"17461" 202 215 229 356 315 235 272 271 221 84 119 97
"17462" 51 37 92 3 10 12 0 0 0 10 23 23
"17463" 1378 1875 2316 1357 1583 1937 1767 1839 1679 1389 1490 1093
"17464" 3526 3395 2615 2537 2606 2828 2200 2416 2438 1625 2434 2539
"17465" 164 168 123 156 115 175 249 193 158 352 670 343
"17466" 3225 2800 3220 4185 4359 4547 2859 3473 3318 5653 5405 5008
"17467" 825 925 1003 531 863 1080 1779 1177 1432 626 478 588
"17468" 29 26 21 46 51 45 34 18 18 7 31 52
"17469" 1043 941 1053 1077 1184 1350 916 1030 842 1081 1234 1176
"17470" 584 435 688 891 917 816 928 919 855 777 621 791
"17471" 8398 10558 7410 8571 8839 10389 9520 11277 11597 8391 14222 9167
"17472" 9300 8947 10329 12768 12326 13077 8547 8571 7521 10137 12976 14031
"17473" 422 375 345 147 148 256 276 207 249 278 505 450
"17474" 115 62 169 327 390 371 255 329 395 192 254 307
"17475" 796 594 578 509 727 672 674 650 708 587 715 476
"17476" 4 1 2 67 36 30 43 45 47 12 17 10
"17477" 200 184 259 24 54 49 11 38 46 62 131 168
"17478" 47 41 60 0 0 0 53 45 45 11 3 6
"17479" 3224 3345 3930 3179 3345 3691 4797 5647 5105 3193 3971 4341
"17480" 265 272 208 51 83 81 119 141 137 237 238 279
"17481" 199 214 221 296 214 293 249 464 263 143 171 137
"17482" 122 98 87 57 61 42 50 67 88 71 58 38
"17483" 1 3 0 0 0 0 2 1 5 0 0 2
"17484" 4324 2234 2933 1303 1359 1298 1706 2316 1926 2823 3260 2984
"17485" 107 57 129 129 141 60 67 36 72 310 291 82
"17486" 13848 13843 16588 17283 15463 17676 11153 11120 10874 12376 9126 10423
"17487" 5600 5340 7950 5757 4461 4467 3809 5058 4027 7460 4602 6831
"17488" 22 96 34 51 75 84 106 48 15 77 48 72
"17489" 211 263 300 124 135 186 116 107 98 153 193 132
"17490" 11 15 9 9 26 19 4 3 1 8 8 18
"17491" 47 74 50 79 62 57 187 168 165 60 138 64
"17492" 447 276 343 137 159 180 105 117 87 229 194 259
"17493" 2508 3107 2921 1575 1524 1137 2037 2577 2074 2948 4143 1775
"17494" 5183 5622 6044 8136 8175 6806 6891 6877 8336 7229 5963 8619
"17495" 98 132 124 141 99 146 173 117 226 96 88 58
"17496" 549 513 501 524 402 427 414 718 648 785 909 803
"17497" 156 84 52 62 31 53 114 105 72 45 49 43
"17498" 72 82 106 96 76 59 27 29 19 108 190 64
"17499" 838 660 984 819 867 1240 598 633 647 655 1190 924
"17500" 507 368 333 459 358 327 501 468 440 354 579 447
"17501" 348 297 345 522 376 391 371 319 377 1019 819 639
"17502" 1494 1234 1637 1391 1552 1452 1671 1756 1478 1257 1245 1665
"17503" 259 178 231 151 125 120 79 111 120 152 99 141
"17504" 7328 5615 5237 4382 4228 4552 4040 4290 5120 3921 3777 4021
"17505" 1241 1818 1188 2253 2247 2133 2512 2637 2156 2106 1676 1965
"17506" 5823 6128 5600 5370 4988 4671 5080 4947 3681 3938 4643 6635
"17507" 95 92 174 69 120 125 88 107 149 135 123 151
"17508" 82 51 124 189 148 251 97 118 53 65 117 77
"17509" 7791 6804 7378 8918 8791 9585 7379 7168 7556 8433 8619 8236
"17510" 87 69 88 78 47 63 93 91 77 42 39 26
"17511" 1377 1506 1539 1497 1731 1212 1522 1435 1594 1911 1938 2307
"17512" 1510 1143 1538 977 1517 1157 1168 1045 1168 772 1066 934
"17513" 5205 5267 4764 4808 4218 5019 4804 4875 5313 4020 3930 4931
"17514" 85 94 123 75 157 57 44 131 73 65 74 73
"17515" 434 315 259 294 309 331 163 213 228 450 578 339
"17516" 1625 1768 1561 1513 1227 1296 1309 1363 1357 2050 1572 2261
"17517" 327 137 165 134 106 108 188 78 110 217 112 160
"17518" 398 407 390 346 410 314 449 461 430 324 326 333
"17519" 2531 4599 4690 3661 3781 4595 3936 3833 3735 3825 3055 4166
"17520" 179 253 285 276 160 195 281 162 165 127 111 98
"17521" 681 568 641 376 395 363 205 369 188 457 333 361
"17522" 142 88 126 273 179 207 133 99 106 130 219 151
"17523" 618 606 514 710 521 614 759 891 654 619 589 747
"17524" 170 111 48 88 70 103 55 34 51 76 56 44
"17525" 241 182 150 240 279 213 354 657 483 480 654 528
"17526" 15 10 57 37 26 50 75 39 74 57 103 87
"17527" 559 723 614 474 641 919 665 657 788 742 756 817
"17528" 825 1048 1137 900 1270 1252 794 1350 1271 1141 951 709
"17529" 14 25 5 25 14 16 59 40 67 38 14 15
"17530" 15258 13164 13353 16172 14854 16181 10909 11286 11280 10101 11036 8544
"17531" 60 38 52 7 2 3 18 26 10 69 27 39
"17532" 209 228 260 243 151 86 186 194 198 119 123 93
"17533" 108 172 116 116 237 142 225 454 321 129 171 225
"17534" 75 69 69 113 185 192 95 42 115 169 123 91
"17535" 324 169 159 211 236 264 237 306 312 257 209 161
"17536" 200 362 449 331 223 165 499 435 267 207 212 164
"17537" 28 41 27 65 71 11 36 24 8 3 6 15
"17538" 730 902 831 1098 1083 1111 667 883 922 1257 1170 1433
"17539" 8 0 2 0 0 0 9 14 7 26 53 35
"17540" 2703 2141 2728 4338 3207 3631 4335 3706 4011 3511 3289 3143
"17541" 2373 2199 1997 2431 3127 2956 5053 4988 4509 4251 2792 5529
"17542" 446 584 435 487 289 309 470 1373 871 396 478 372
"17543" 516 495 390 724 679 676 455 581 608 466 514 413
"17544" 220 274 293 227 192 117 973 771 772 525 573 511
"17545" 1578 1431 1437 1765 1278 1658 2115 2453 2160 2064 1519 1821
"17546" 798 444 657 776 848 717 482 681 379 415 441 441
"17547" 2770 2913 3252 2961 3111 3155 2561 2648 2569 3084 3198 3022
"17548" 1324 1073 1425 925 711 705 879 822 848 756 1017 1031
"17549" 814 1169 357 1099 1104 996 863 877 897 960 1172 992
"17550" 3519 2953 3123 1292 1634 1561 3842 3881 4079 2442 2864 2909
"17551" 8012 12365 10267 8871 6693 7881 7329 7574 8773 7742 11922 9145
"17552" 1976 1344 1547 501 947 645 1948 1533 1612 1263 1214 1157
"17553" 1974 2250 1971 2729 2306 2310 2463 2371 2538 2228 2515 2210
"17554" 1051 772 757 956 639 1247 1190 1165 1059 1407 1672 1245
"17555" 671 477 357 439 584 723 360 237 669 282 226 249
"17556" 2143 2209 2341 1770 1862 1430 2720 2931 2607 2547 1750 2350
"17557" 3853 2660 4935 3492 5384 3778 4077 6348 4918 3179 2779 3249
"17558" 61 63 105 23 31 50 33 27 69 74 51 63
"17559" 37 56 46 59 35 46 64 71 52 86 180 94
"17560" 3 3 2 3 7 3 0 0 0 0 0 0
"17561" 2627 2167 2641 3400 2698 2871 2487 2817 3186 2575 3116 2637
"17562" 7650 11032 10892 7453 6702 7710 10065 9009 9281 7257 7318 7022
"17563" 924 573 659 465 303 382 455 474 533 837 691 676
"17564" 839 1186 712 1332 1005 1121 755 801 855 1038 644 1082
"17565" 175 236 183 38 73 32 274 156 210 118 124 81
"17566" 5814 6134 5360 5617 5702 8391 5717 6325 6018 6283 6459 6003
"17567" 897 972 816 956 723 723 768 773 907 530 591 559
"17568" 276 135 195 273 160 215 914 854 717 173 199 237
"17569" 231 345 339 341 265 328 253 84 174 199 151 67
"17570" 337 326 408 512 483 324 186 207 153 234 256 261
"17571" 38 35 75 145 126 110 105 153 155 65 62 45
"17572" 0 0 0 0 1 0 0 0 0 5 6 10
"17573" 124 103 242 385 267 259 388 545 371 262 423 525
"17574" 482 599 525 393 268 221 334 321 351 451 425 378
"17575" 385 438 427 385 310 322 637 399 404 433 313 321
"17576" 31 56 57 65 29 87 68 45 34 67 52 48
"17577" 1406 1782 1861 1479 1728 1017 1007 929 1596 1647 1872 1852
"17578" 63 79 137 276 284 396 180 183 141 394 277 390
"17579" 4 2 11 0 0 0 0 3 1 3 2 6
"17580" 219 198 183 159 293 249 186 214 222 86 123 63
"17581" 11789 11511 12922 16443 12934 13872 10025 12028 10603 11609 12146 9222
"17582" 567 479 543 361 263 295 579 570 504 438 578 445
"17583" 369 289 205 505 182 459 571 582 493 410 243 510
"17584" 67 68 106 39 54 64 88 63 76 105 90 128
"17585" 1869 2808 2408 1794 2383 1881 1484 2363 2313 1977 1866 1907
"17586" 8549 8511 7670 10806 10966 10049 7614 7774 7612 12929 11596 11908
"17587" 620 543 472 559 390 435 411 316 632 298 369 321
"17588" 810 379 377 533 582 570 884 769 1181 398 327 369
"17589" 523 527 511 1105 867 894 165 263 293 452 429 283
"17590" 8423 10257 8694 9427 9332 11553 10612 6988 12183 11042 11224 11002
"17591" 364 409 459 327 369 498 460 360 351 525 580 657
"17592" 41 56 72 0 0 0 21 8 7 5 15 21
"17593" 6789 7523 7780 7324 5163 5219 6970 8082 7714 8991 10304 10263
"17594" 12 16 27 38 42 61 22 30 31 3 3 5
"17595" 2413 2751 2952 2523 2767 1935 1547 1667 1438 2197 2415 2472
"17596" 6073 4038 4146 4598 5206 3279 3777 4100 4856 4520 4310 4432
"17597" 422 327 377 460 403 428 220 177 234 327 597 573
"17598" 33 35 21 61 113 58 85 147 69 79 53 40
"17599" 2440 1551 1610 1571 1653 1913 1609 2149 1948 1931 1907 1871
"17600" 10 12 10 28 32 48 5 17 15 16 15 16
"17601" 31 75 24 4 17 22 67 88 39 63 77 6
"17602" 398 481 433 603 585 367 551 554 671 453 276 381
"17603" 45 45 42 452 202 128 252 197 189 75 192 138
"17604" 272 237 312 295 259 374 435 478 472 271 266 361
"17605" 22 31 30 85 45 24 61 39 54 18 26 31
"17606" 60 15 10 16 19 9 0 0 0 9 40 26
"17607" 2127 2260 2368 2656 2299 1869 1397 2001 1174 2268 2279 1985
"17608" 16 10 17 3 6 9 27 28 28 14 9 1
"17609" 1845 2296 2568 1100 1086 1047 2813 2721 1294 2389 2396 2610
"17610" 3 0 3 0 0 0 0 0 0 0 0 0
"17611" 356 601 483 290 289 483 648 733 537 335 248 416
"17612" 591 542 441 515 590 476 235 318 434 425 497 633
"17613" 334 365 263 125 66 132 155 125 97 159 47 87
"17614" 62 66 45 4 5 1 7 5 9 0 0 0
"17615" 439 449 756 671 832 757 329 423 524 877 807 815
"17616" 7518 6897 6841 8982 5805 5721 5248 6489 4681 6174 6543 6812
"17617" 1054 955 939 914 699 1081 754 795 1095 754 633 1000
"17618" 557 486 462 423 327 278 192 168 95 313 345 313
"17619" 1290 1203 1115 1485 1815 1539 476 1240 809 1591 1411 1650
"17620" 95 75 69 218 225 171 303 273 185 166 183 354
"17621" 4049 3407 4238 3518 2366 2378 3126 2938 1815 3187 2447 2348
"17622" 0 5 15 5 3 0 0 0 0 1 1 1
"17623" 335 564 640 675 530 479 389 400 359 321 288 224
"17624" 5982 5450 6785 5396 5080 4812 3879 4906 4016 7456 7578 8820
"17625" 4503 3995 3548 3267 2545 3528 4406 4828 3954 3345 3428 4128
"17626" 20 21 17 61 22 23 23 7 9 26 62 48
"17627" 99 93 101 165 128 151 77 64 125 121 175 207
"17628" 426 350 369 351 261 189 390 314 447 53 219 103
"17629" 646 769 843 1038 1017 1121 972 830 793 1485 1590 1275
"17630" 303 532 541 412 448 554 910 898 671 393 456 265
"17631" 37 65 51 29 18 25 51 41 51 16 24 53
"17632" 1964 2616 2689 2375 2425 2349 2138 2257 2269 1914 2081 1867
"17633" 1636 1437 1306 1237 914 857 1528 1469 1338 1216 747 1310
"17634" 98 105 62 39 77 71 219 256 258 84 34 40
"17635" 2834 2294 2771 3083 2689 3633 3537 2937 4899 2445 2074 2134
"17636" 0 0 0 14 14 15 8 3 9 2 1 1
"17637" 304 333 291 381 129 181 135 161 261 219 293 212
"17638" 935 1145 1454 771 1323 963 1551 1750 1811 1059 766 1265
"17639" 1593 1247 1318 1002 643 764 705 645 577 647 727 1020
"17640" 2942 3234 3187 2041 2991 2176 4187 3477 4044 2843 3582 3360
"17641" 134 71 155 0 0 0 21 28 78 67 72 78
"17642" 1659 1207 1569 865 996 900 1347 1369 1353 1197 1240 1169
"17643" 188 186 124 123 155 141 93 91 94 33 150 60
"17644" 2096 1782 1890 1801 1810 2061 2177 2276 2370 942 1258 1227
"17645" 121 124 183 267 219 250 152 159 178 98 173 148
"17646" 1674 1841 1435 1269 1099 1277 1480 1377 1246 1523 1199 1471
"17647" 1972 1185 1017 1809 1567 1071 1779 1052 1419 1251 1497 1457
"17648" 310 313 280 159 232 205 181 249 197 200 110 204
"17649" 772 921 854 709 403 503 1080 1511 1362 649 594 626
"17650" 3 3 6 1 2 2 0 0 0 0 0 0
"17651" 825 729 627 570 670 784 663 537 760 542 615 685
"17652" 2407 2836 2921 3722 3513 2949 2280 2524 2186 1797 1691 1239
"17653" 628 895 829 374 366 533 915 801 1107 362 411 559
"17654" 892 794 717 1026 1197 1198 713 813 511 1509 1757 1857
"17655" 4917 4476 4693 2839 3847 4018 4294 4551 4981 4244 5512 3515
"17656" 31 45 33 73 52 76 15 17 6 31 47 48
"17657" 854 842 1340 1431 1392 1030 1106 1023 777 1512 1473 1412
"17658" 3 4 0 29 32 31 3 4 4 1 2 1
"17659" 5889 6464 4767 4119 5453 7480 8543 7514 7769 5587 6285 5601
"17660" 1557 1685 1798 1073 1638 1537 1483 1358 1136 1629 846 1957
"17661" 134 123 212 311 322 332 303 393 197 56 71 62
"17662" 5 9 8 6 10 9 15 12 8 68 105 32
"17663" 243 266 228 118 173 178 423 134 187 266 108 302
"17664" 39 21 47 21 42 9 40 26 27 9 10 8
"17665" 7 1 7 0 0 0 0 0 0 0 0 0
"17666" 185 273 85 197 163 200 217 220 135 335 272 277
"17667" 3669 3669 3791 2144 2386 2727 7057 5037 4934 4352 4757 4094
"17668" 740 891 1009 616 523 641 691 841 992 842 906 986
"17669" 129 172 93 15 21 17 133 230 195 83 130 110
"17670" 147 232 135 176 334 294 287 234 197 247 161 210
"17671" 463 619 507 228 229 232 386 482 441 161 265 385
"17672" 3 1 9 17 2 3 0 0 0 15 4 0
"17673" 1905 1909 2066 1635 1372 1233 1794 1741 1921 1864 1974 1963
"17674" 371 563 310 128 164 83 91 87 103 220 189 261
"17675" 340 321 300 207 316 207 417 359 405 493 536 465
"17676" 3993 3661 3101 3549 2630 3728 5419 3776 4469 1581 4729 3020
"17677" 108 175 200 165 185 59 182 174 237 63 122 86
"17678" 408 569 487 152 100 129 334 373 218 217 252 159
"17679" 192 252 164 1001 603 552 675 450 375 781 577 786
"17680" 501 860 405 767 603 514 1123 1341 846 552 562 615
"17681" 76 129 182 111 85 68 149 189 217 133 224 75
"17682" 83 95 63 93 47 95 63 60 122 48 98 94
"17683" 9 16 13 39 9 6 28 40 24 130 101 161
"17684" 68 104 101 107 88 137 99 64 90 100 86 69
"17685" 679 733 837 981 681 1000 603 503 844 767 625 762
"17686" 19 44 19 15 9 4 38 30 24 25 34 4
"17687" 0 0 0 15 13 29 7 5 3 11 2 2
"17688" 673 824 585 701 549 537 922 715 736 975 946 1061
"17689" 360 505 244 142 234 282 80 92 137 317 299 430
"17690" 213 183 249 207 343 204 27 91 71 68 69 50
"17691" 417 434 270 609 567 537 703 617 760 638 814 573
"17692" 394 427 427 331 778 419 387 195 431 416 393 304
"17693" 50 72 42 21 71 73 33 34 36 29 34 63
"17694" 17 3 12 5 3 18 12 26 16 13 10 5
"17695" 1285 1232 1534 1827 1670 1318 1335 1851 1508 927 953 732
"17696" 285 291 249 179 126 48 105 183 60 177 121 158
"17697" 1485 1450 1776 1763 1203 1226 3069 2385 2931 1178 1899 1268
"17698" 811 747 702 541 645 544 741 626 634 821 690 458
"17699" 267 242 239 663 336 649 587 734 823 524 509 465
"17700" 718 522 804 455 499 490 929 873 680 941 697 704
"17701" 5663 5607 7059 6504 5484 6022 6675 4790 4997 6003 6861 6651
"17702" 22977 17850 15184 14314 13873 14217 13982 13313 13605 18938 16009 17845
"17703" 2501 2174 2837 2091 2181 1933 1965 2406 3849 2697 2307 2227
"17704" 10299 9881 9345 10000 10592 11089 14052 8720 15482 12990 11679 11572
"17705" 80 149 88 15 31 34 19 81 36 40 35 27
"17706" 25 34 49 51 18 35 57 91 112 16 11 16
"17707" 945 972 879 463 392 676 599 580 678 363 419 365
"17708" 1874 2523 2308 2211 2282 2178 2101 2091 2768 2268 2753 2592
"17709" 1169 1067 1329 2124 2248 1811 2093 1898 1500 1497 1630 1959
"17710" 325 331 290 601 525 443 357 177 177 603 373 371
"17711" 31 31 21 27 16 9 7 15 8 21 8 12
"17712" 351 392 331 179 231 225 387 341 380 111 92 96
"17713" 516 489 540 255 204 251 249 339 183 455 305 385
"17714" 184 189 215 155 118 148 179 319 156 171 312 147
"17715" 66 40 63 56 52 52 107 85 118 81 72 89
"17716" 1191 1253 1072 1249 1583 1322 987 1000 1093 1483 1593 1601
"17717" 1058 962 761 1107 1068 979 1341 1279 1045 1622 1645 1849
"17718" 1455 1426 1452 1153 1281 1668 830 642 920 1141 807 1004
"17719" 1161 841 1002 729 641 819 498 539 582 920 771 499
"17720" 123 155 167 303 218 273 125 183 191 216 171 288
"17721" 2384 2880 2871 2783 2904 3110 4504 4808 4671 2763 2358 2427
"17722" 154 114 87 294 252 220 469 411 594 293 290 378
"17723" 1366 669 1158 501 856 742 909 1107 1035 659 504 413
"17724" 461 573 492 448 417 329 200 311 262 229 70 121
"17725" 287 541 177 124 112 171 115 111 168 189 152 226
"17726" 765 944 714 648 939 763 636 727 636 609 579 684
"17727" 31 17 15 28 50 45 85 73 33 17 55 30
"17728" 3805 3875 3556 2880 2984 3137 3399 3538 3315 3805 3253 2900
"17729" 0 0 0 0 0 0 0 0 0 5 10 2
"17730" 1420 1503 1611 1749 1366 1213 1987 1769 1948 1101 981 992
"17731" 887 675 682 387 449 467 627 523 519 930 957 1125
"17732" 2751 2180 4688 2355 2108 2275 3232 3858 3844 2127 2056 1995
"17733" 5772 5308 5904 5166 6162 5711 4437 4823 3793 5567 3900 7108
"17734" 127 104 111 98 69 73 69 98 81 120 174 136
"17735" 116 126 112 180 248 196 190 247 118 97 69 51
"17736" 54 53 69 9 14 14 39 48 52 84 97 152
"17737" 651 968 1229 814 785 1021 955 753 1089 1127 1168 1143
"17738" 915 847 706 611 305 326 509 481 567 577 555 642
"17739" 8 19 14 26 15 2 12 7 3 2 13 9
"17740" 7431 7641 7696 8943 7971 8824 5273 6176 6099 6594 8464 5436
"17741" 3600 3516 4380 2169 2697 2829 2055 2091 2307 2208 2419 2463
"17742" 191 186 327 162 217 154 113 49 78 139 135 86
"17743" 3768 3111 3637 3526 3123 3167 3584 3402 3110 2660 2997 3359
"17744" 321 203 207 164 213 99 91 105 110 107 224 136
"17745" 228 262 220 205 179 252 138 184 145 251 234 162
"17746" 539 475 528 525 627 658 564 561 772 398 489 237
"17747" 123 213 153 137 246 171 195 311 141 229 237 326
"17748" 17 43 96 56 24 49 51 43 33 30 19 33
"17749" 464 291 414 825 832 648 645 675 802 702 680 523
"17750" 1040 1021 999 1237 1164 1374 594 845 834 994 1173 921
"17751" 2029 2451 4498 4332 3984 3175 3893 4120 3776 4154 3780 3811
"17752" 305 388 308 429 510 338 620 586 612 531 953 526
"17753" 697 553 401 675 548 459 209 328 327 347 427 336
