"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"13211" 1276 1049 1266 1036 1066 764 1657 1730 1206 956 1099 984
"13212" 18500 20877 15273 26494 24831 18869 22500 23181 26004 20684 23760 20571
"13213" 633 787 889 326 326 221 559 290 469 601 344 341
"13214" 5353 6480 6099 6560 5181 6973 5669 5444 5670 5944 7983 6417
"13215" 186 419 283 484 430 480 153 127 157 151 130 226
"13216" 1831 1521 1156 800 983 961 1159 949 607 1051 944 759
"13217" 597 619 1017 799 616 547 657 593 597 391 396 386
"13218" 70 41 71 109 101 80 46 23 37 6 16 10
"13219" 53 43 77 66 87 111 193 183 206 63 43 23
"13220" 86 124 91 229 134 183 81 124 117 63 80 53
"13221" 116 56 126 143 73 91 167 214 63 99 101 89
"13222" 1643 1547 1769 1024 1009 776 1230 1076 901 1753 1159 1683
"13223" 6 3 14 0 0 0 27 43 97 17 61 27
"13224" 4204 4377 3034 1837 2883 2543 2330 2860 2029 3454 4759 3287
"13225" 1114 630 650 441 263 381 384 741 394 567 371 574
"13226" 884 920 954 666 879 946 1987 1176 1244 1290 1721 1619
"13227" 290 87 273 163 156 204 144 121 276 87 29 11
"13228" 409 389 571 549 714 706 199 133 270 244 313 246
"13229" 257 160 124 126 47 90 241 183 183 109 173 87
"13230" 773 691 736 906 616 966 1060 880 999 630 1073 639
"13231" 291 294 230 803 749 337 466 704 591 491 437 316
"13232" 12383 9200 11320 12796 13250 11930 7163 8944 9163 13923 12540 13350
"13233" 20 11 44 0 0 0 6 17 13 13 1 7
"13234" 46 51 80 67 74 69 144 200 243 270 314 321
"13235" 766 920 961 463 849 801 400 440 629 449 671 501
"13236" 2394 1870 2804 2016 2106 1301 2017 2740 2594 2411 1701 2010
"13237" 57 60 37 10 20 40 10 24 14 17 34 9
"13238" 8323 8431 8229 6203 7853 8280 4430 4891 6116 8541 6774 8393
"13239" 33 54 27 103 39 23 51 36 11 24 6 19
"13240" 507 604 709 453 567 519 520 709 469 661 599 549
"13241" 1484 944 1194 1603 1650 1919 1750 2144 1469 1187 1063 1206
"13242" 1663 1666 1723 2481 1663 2370 1299 1689 1903 1924 1944 1820
"13243" 5746 6724 4614 5593 8136 6400 2954 2873 2540 3813 3263 4210
"13244" 97 97 157 123 183 107 74 91 80 139 189 70
"13245" 650 669 459 1304 1176 1334 839 583 1146 704 807 1371
"13246" 13 24 31 19 1 0 46 34 144 11 34 20
"13247" 569 920 801 793 547 601 1443 790 1521 990 879 661
"13248" 1874 1260 1797 943 869 579 1046 1190 891 1089 1003 1134
"13249" 1944 1484 1427 439 819 633 1690 1713 1369 1856 1816 1717
"13250" 3221 4066 5553 4123 3980 4681 7383 6374 7013 4676 3890 5069
"13251" 871 733 894 473 333 253 493 791 733 837 409 363
"13252" 401 591 333 611 429 670 351 291 286 700 510 583
"13253" 4 7 4 31 10 41 6 29 3 17 63 26
"13254" 2644 2846 2190 2186 1773 1464 5366 5083 4983 2594 1949 2327
"13255" 46 57 17 7 19 14 41 21 80 90 41 53
"13256" 2993 3949 3361 4059 6050 5020 4447 3891 3656 2879 3554 4077
"13257" 31 31 46 21 24 20 11 30 19 21 23 20
"13258" 1309 1014 2077 1547 1496 1821 1039 1006 847 1306 1173 1120
"13259" 993 1111 1069 627 1136 880 809 757 916 887 866 834
"13260" 2161 1801 1156 1510 1034 1343 2004 1526 1710 1470 1094 1304
"13261" 50 13 39 1 16 0 0 0 0 0 13 10
"13262" 36 30 30 23 26 11 26 23 27 29 49 43
"13263" 2900 3506 2751 4551 3704 4523 1451 2127 2380 2311 3196 3121
"13264" 1346 1343 1661 3071 3320 2483 2140 2176 2483 1754 1431 1716
"13265" 94 57 110 0 0 0 13 39 24 31 47 46
"13266" 264 257 83 97 247 127 73 23 37 9 7 10
"13267" 0 0 0 4 17 10 4 0 30 23 31 14
"13268" 487 639 496 611 507 550 583 594 731 886 451 947
"13269" 444 250 291 649 719 583 361 461 336 400 611 514
"13270" 793 979 673 254 374 174 549 470 507 846 874 794
"13271" 377 609 541 1080 1543 1107 1393 894 1383 993 743 1183
"13272" 1221 699 1547 1411 1189 1177 1093 1169 866 593 291 1280
"13273" 8293 8456 8164 9801 6171 6527 6303 5896 5979 5224 5304 5433
"13274" 5531 4777 4479 4506 5439 4350 3589 3713 4467 5661 5367 4446
"13275" 3136 3250 2494 6321 6079 6524 2939 2937 3610 3086 2734 3490
"13276" 1304 1059 1714 961 811 966 1813 939 1097 1127 826 1324
"13277" 11 23 9 46 13 73 9 11 11 10 16 11
"13278" 590 551 737 394 271 221 644 491 523 356 186 290
"13279" 0 0 0 11 39 14 0 0 0 0 0 0
"13280" 589 587 293 533 423 484 497 421 390 431 387 356
"13281" 131 173 111 70 70 59 56 43 56 37 31 39
"13282" 5049 4749 5204 5674 5023 6069 7676 7989 8630 6406 5961 5653
"13283" 7429 6156 6647 7740 5421 7910 8763 10374 10827 9399 9467 9329
"13284" 991 483 1210 999 977 1126 1666 1083 1003 950 1310 1423
"13285" 1034 979 783 1470 1664 1561 1914 1747 1887 1660 1103 1206
"13286" 5861 4526 4470 4211 4523 4984 3546 3524 2877 2853 3366 3641
"13287" 2257 3103 2577 2584 2791 1951 3029 3261 2749 3066 3374 2951
"13288" 1627 1416 1740 2183 2160 2029 2141 2153 2140 2319 1819 1934
"13289" 114 93 114 296 331 280 69 149 169 83 264 87
"13290" 664 1633 1573 1441 1256 1376 1457 1157 1951 2264 1923 1333
"13291" 3543 3109 3837 4859 5070 6311 6627 5074 5700 5029 4057 4196
"13292" 414 426 381 334 410 309 1111 494 723 147 99 183
"13293" 1089 1861 1367 941 966 1006 2207 2007 1907 1693 1711 1440
"13294" 11984 7310 8530 7113 6500 5756 9277 10881 13701 7347 7739 7997
"13295" 3536 4554 4979 5170 5134 4291 4129 4664 3913 4587 5520 5420
"13296" 153 154 167 123 150 71 224 86 194 296 377 179
"13297" 34 16 53 4 1 0 59 30 23 141 274 243
"13298" 30 127 114 59 56 41 249 163 169 61 97 91
"13299" 169 280 376 464 673 463 466 621 593 264 326 334
"13300" 99 171 201 167 193 120 207 199 233 464 254 279
"13301" 1560 1280 1646 1709 2011 1621 2010 2094 1821 2040 1167 1593
"13302" 3649 3519 3189 8401 6684 6023 6524 6369 5616 5024 6670 6039
"13303" 4780 4053 4481 3346 2639 2886 2253 2811 2554 3204 3657 3146
"13304" 7860 9280 8807 11007 8867 8221 8259 9704 10601 8413 8080 9494
"13305" 850 1079 713 644 604 803 413 464 621 1457 1309 1467
"13306" 141 173 106 144 163 251 176 220 183 127 66 163
"13307" 7911 11519 9627 7971 6759 7361 11876 9663 7266 6246 7757 6916
"13308" 1160 2511 2154 559 981 1130 1224 1486 750 1730 1661 2231
"13309" 11614 9977 11924 8760 8814 8789 7951 6511 6914 9186 9959 9477
"13310" 1616 1270 1303 1034 1620 1249 2386 1956 2414 969 1117 1436
"13311" 11073 11287 13196 13974 18897 17147 12880 14551 10247 13769 16819 14317
"13312" 1584 1597 1353 1633 1223 930 1627 1789 1634 1077 929 1009
"13313" 651 331 236 713 726 751 411 716 343 124 63 134
"13314" 26116 26676 31921 29681 27244 29400 27349 34479 33229 39624 33230 36321
"13315" 0 0 0 0 0 0 6 6 26 6 0 0
"13316" 3264 3534 3556 4794 5320 4654 4570 4873 4390 2001 2861 2326
"13317" 1104 1296 1330 761 1070 846 441 654 401 786 547 817
"13318" 43 47 70 50 43 44 63 91 57 34 50 43
"13319" 10834 9489 8993 9181 9804 7531 10251 9231 8121 8049 9363 12440
"13320" 280 280 293 204 181 206 54 157 174 144 180 289
"13321" 154 299 344 76 183 87 144 217 224 147 223 167
"13322" 326 291 370 350 550 364 727 613 639 259 329 297
"13323" 130 101 56 90 76 161 57 76 70 93 150 113
"13324" 587 741 324 1211 1304 1416 769 699 807 770 817 584
"13325" 13 60 49 79 66 60 6 51 19 27 20 53
"13326" 4 1 0 0 4 6 43 14 40 0 0 0
"13327" 120 131 144 806 646 330 327 359 353 684 574 571
"13328" 504 491 314 503 677 606 1009 887 804 890 1076 639
"13329" 1234 1473 1409 2243 2269 2670 2573 2626 2886 3701 1953 2899
"13330" 26 49 29 74 117 86 83 79 116 70 47 44
"13331" 1156 1694 1431 2129 2310 2621 1500 1703 2056 1263 1514 1277
"13332" 8636 9184 7481 11920 10499 9694 9011 6364 8371 10707 10500 9926
"13333" 24 33 39 14 14 26 100 80 131 41 66 54
"13334" 3447 3280 3590 3756 3571 4850 4229 4134 3860 2333 2879 3291
"13335" 187 163 243 210 263 253 267 254 251 201 306 256
"13336" 337 350 263 726 891 644 657 580 607 873 719 824
"13337" 23 0 24 27 23 17 9 10 3 16 14 6
"13338" 403 336 643 369 276 463 641 610 500 426 413 426
"13339" 7454 8666 7830 5430 10407 8453 12364 8156 9076 7309 10624 8580
"13340" 116 53 77 20 37 11 104 94 79 77 51 69
"13341" 2557 2333 2061 2336 2270 2907 3779 2994 3544 2604 3621 2654
"13342" 5050 4553 5814 5221 4490 4720 4550 4241 5387 3906 3226 4013
"13343" 1086 947 950 1116 1134 1071 536 490 603 614 1126 843
"13344" 1446 706 1397 1251 1089 849 1326 2277 2853 926 1053 696
"13345" 3147 3031 3677 1906 2071 2017 3236 3206 3471 2211 2110 2857
"13346" 1346 1053 746 1171 1629 1230 1253 1120 930 939 720 1179
"13347" 51 81 111 67 73 51 273 269 243 154 151 81
"13348" 2434 2767 3014 2594 3536 2960 3309 2470 2579 2520 2629 2341
"13349" 549 513 580 403 223 331 380 251 330 570 391 346
"13350" 5911 5659 7247 6296 5736 6853 4870 5374 5296 4170 4921 4620
"13351" 209 229 163 156 120 104 47 66 59 50 64 17
"13352" 7329 6917 7653 4421 4317 4911 4750 4126 2249 4259 4359 4983
"13353" 1014 1536 1124 1391 1766 1987 1986 1383 1467 2200 2553 1979
"13354" 1093 816 1297 627 864 857 619 506 734 1764 1726 1734
"13355" 16 14 9 56 74 27 0 0 0 49 61 137
"13356" 1867 1664 2276 2281 1873 2097 2189 2634 2367 1757 1904 1774
"13357" 111 101 116 93 103 53 109 86 113 39 54 24
"13358" 3466 3393 3607 3759 3264 3103 4819 5573 4903 3343 3150 3010
"13359" 689 944 759 1134 1280 713 1293 787 743 851 996 773
"13360" 1460 2167 1096 1231 1080 996 829 1694 904 1010 977 1314
"13361" 819 841 999 694 819 1146 1041 669 580 1253 960 1246
"13362" 0 0 0 3 0 29 0 0 10 10 14 23
"13363" 4893 5686 5574 11439 9034 8879 11353 8579 8419 8190 10787 9747
"13364" 650 487 516 700 441 496 509 430 523 660 390 866
"13365" 5564 4064 4230 5161 4043 4564 4414 6467 6164 5079 4330 5716
"13366" 5987 4706 4466 3230 3829 3450 5004 5817 4897 4794 4041 6256
"13367" 593 553 433 330 506 246 1093 1067 983 1141 926 787
"13368" 429 399 704 513 370 337 770 650 1200 544 639 663
"13369" 2227 2907 2350 1224 1656 1449 1079 2539 999 931 1096 1009
"13370" 397 511 633 310 181 136 243 524 544 306 270 286
"13371" 23 26 16 6 7 13 80 86 43 19 16 61
"13372" 746 651 1341 997 830 839 1334 1483 1161 423 434 381
"13373" 10899 11764 8861 12210 12694 12721 11420 10911 10243 6954 12500 11561
"13374" 1619 1637 1974 2296 2069 2283 1876 2094 2377 1524 1650 864
"13375" 887 1497 436 1123 934 1196 1450 771 1116 926 1187 830
"13376" 433 369 323 619 566 599 623 656 586 950 1103 987
"13377" 399 259 377 343 283 290 527 474 570 383 636 520
"13378" 0 0 0 11 17 1 3 10 1 0 0 0
"13379" 1320 1487 1041 1103 1421 1474 1263 1384 1384 1233 1111 946
"13380" 3971 4767 5241 3940 2490 3336 7329 6486 9357 4754 4721 4767
"13381" 3406 2614 2551 2516 2603 2574 3266 3276 3153 2289 2659 2639
"13382" 6856 7184 6896 8190 7367 8304 6526 7144 6966 7419 7956 6659
"13383" 556 971 647 1614 824 1194 1066 626 540 914 1070 937
"13384" 3081 2506 2037 3733 4296 3474 2509 2356 2354 4141 4633 3957
"13385" 83 47 61 0 0 0 3 7 9 7 9 21
"13386" 3671 3510 4081 4237 6027 5696 4097 4116 3794 4491 4594 4821
"13387" 360 303 283 480 690 651 467 243 489 451 630 633
"13388" 3150 5103 4930 3804 3439 3533 3177 4106 3963 3584 3504 3459
"13389" 7 23 14 0 0 0 0 0 0 31 57 37
"13390" 996 779 626 577 640 511 1301 1064 561 709 447 413
"13391" 2444 2284 2027 2330 2536 2413 2436 2697 2560 1731 1666 1574
"13392" 26 16 37 6 43 6 13 13 9 0 0 0
"13393" 767 1043 666 229 253 420 933 1074 961 2257 1449 977
"13394" 1153 1314 1256 836 1154 1059 773 763 749 796 1229 716
"13395" 323 274 817 474 581 347 386 254 287 277 267 323
"13396" 571 471 520 847 710 451 779 906 837 471 413 460
"13397" 1120 1039 1127 1426 1374 1284 1040 966 953 147 263 199
"13398" 699 827 757 476 547 451 557 739 599 466 237 430
"13399" 127 124 171 167 226 136 321 230 180 213 173 271
"13400" 879 844 649 1154 1199 1540 663 1454 1419 971 1046 1027
"13401" 30 54 60 66 19 31 31 47 29 141 50 66
"13402" 246 250 230 130 131 233 340 309 353 541 456 574
"13403" 19181 19290 18361 22323 20999 23710 15274 14727 13487 15114 16731 18451
"13404" 6 1 1 11 50 10 20 3 3 4 0 6
"13405" 177 81 99 29 86 47 120 111 84 177 304 201
"13406" 1620 1684 1737 1583 1879 1824 1994 2556 2393 2826 2617 2514
"13407" 743 1903 1937 846 1396 1134 981 660 779 1260 1173 1003
"13408" 9473 9600 9080 13866 10903 11693 10926 9906 10669 10254 11256 6137
"13409" 490 599 549 551 727 419 557 627 434 667 904 816
"13410" 1857 1617 1803 1157 1684 1107 1626 1537 1451 1386 1460 1323
"13411" 227 441 211 640 351 350 509 346 231 441 401 474
"13412" 5520 3913 5240 1751 2386 3143 3097 3057 4199 4016 4257 4076
"13413" 131 61 13 180 194 137 220 249 279 97 146 144
"13414" 2576 3466 3687 3300 3406 3163 4380 4257 3684 3499 3197 4737
"13415" 633 954 709 1761 1230 1661 1463 1151 1286 1206 1513 2094
"13416" 1780 1511 1657 1937 2066 1491 1984 1903 2791 1446 1839 1696
"13417" 9 4 23 10 3 13 0 0 0 0 0 0
"13418" 7317 6724 5770 6561 6003 5917 5473 4790 5550 6301 7597 6851
"13419" 30 10 3 0 0 0 74 156 83 3 1 10
"13420" 816 844 1139 1300 1246 1361 900 683 740 1669 1774 1524
"13421" 7461 6687 4867 8447 8267 9731 12780 7041 6666 11134 6473 8684
"13422" 59 56 66 111 163 150 119 147 159 191 140 151
"13423" 976 937 927 1299 1344 996 1036 1309 1203 1121 1107 1047
"13424" 1354 1256 1236 1469 1544 1066 1603 1009 1356 1139 956 1211
"13425" 901 1393 2210 1103 1921 999 1464 1246 2136 1764 1447 1617
"13426" 8663 9400 11211 12417 10404 11416 10831 12230 10556 9191 9561 7500
"13427" 1753 2084 1993 2466 2190 2414 2146 2191 1840 2471 2146 2010
"13428" 67 90 60 16 49 9 31 46 51 320 313 309
"13429" 1484 641 1131 993 813 1050 1210 1424 977 724 1293 1106
"13430" 97 161 290 136 69 106 97 103 126 33 73 50
"13431" 2570 2377 1880 1699 1699 2024 2270 3334 3476 1436 1516 1369
"13432" 2504 1771 1820 1267 1399 1240 2707 2583 2651 2180 2163 2634
"13433" 37 6 46 44 67 67 106 86 83 123 84 117
"13434" 11709 10906 11064 10159 9213 7563 5489 6757 8341 10194 7220 10680
"13435" 54 34 50 4 7 1 10 10 31 86 176 119
"13436" 90 186 254 173 123 129 73 64 56 143 111 136
"13437" 997 999 920 1393 1521 1183 1627 1627 1723 1716 1391 1121
"13438" 1453 1541 1540 1244 1404 1429 2046 2270 2424 3553 3159 3569
"13439" 1961 2064 2153 1423 1077 786 2414 2270 2201 1694 1874 1493
"13440" 226 347 154 259 331 334 599 283 369 524 333 414
"13441" 4960 6534 5364 8849 6194 5347 6397 5213 4893 5463 5373 5149
"13442" 3404 3276 3330 2451 3149 2614 2380 2143 2241 3377 2926 3350
"13443" 510 503 441 254 490 729 567 351 810 793 820 774
"13444" 3846 2696 2834 4351 3580 3654 1477 1487 2210 4629 3307 3957
"13445" 111 71 150 201 164 151 150 116 144 61 296 116
"13446" 1593 1199 1557 1814 2163 1563 1570 2026 2399 1999 1904 1706
"13447" 16830 20307 17216 8449 10849 9617 17243 16097 15949 18037 19919 20223
"13448" 63 117 107 189 329 291 80 81 21 127 151 120
"13449" 1329 993 989 1527 2027 1971 2511 2944 2880 1741 1371 2284
"13450" 510 487 467 693 649 566 867 763 924 361 724 694
"13451" 167 259 184 436 470 660 223 261 227 556 540 476
"13452" 3060 4090 3896 2917 4027 4537 3151 3597 2657 4267 3243 3857
"13453" 3297 4071 3239 3510 2857 2646 2753 1977 2667 5687 5364 3369
"13454" 3526 2924 3376 5090 3956 2681 3059 4481 3507 4240 3459 4061
"13455" 3593 4331 3601 3863 3937 3776 5786 5456 4224 5451 4160 4653
"13456" 3166 3129 3606 2957 3069 1507 5051 4304 5316 4817 3169 3657
"13457" 0 27 1 41 24 23 0 1 1 6 7 31
"13458" 2614 3946 2704 3224 2937 3070 3197 2360 2759 4117 3527 4191
"13459" 240 236 201 646 591 511 243 250 186 281 196 457
"13460" 15763 16981 14060 12026 12006 16000 12163 13591 13014 14946 10181 12280
"13461" 830 1036 919 809 947 769 701 891 621 683 640 524
"13462" 149 100 61 90 30 71 0 0 0 9 4 16
"13463" 2463 1103 1391 1383 1120 1014 1574 1329 1226 700 810 777
"13464" 2744 4789 3840 2901 2880 2527 2926 3533 3051 2907 3311 3283
"13465" 14864 13590 15511 12577 12681 13500 17576 13930 15133 17851 15623 18223
"13466" 7331 9070 11266 9906 14770 19587 17450 21800 16521 18191 19581 19074
"13467" 1710 1460 1144 801 1209 577 127 169 177 926 794 866
"13468" 111 109 144 410 216 321 527 869 621 200 201 294
"13469" 417 206 413 176 301 69 97 74 127 167 196 164
"13470" 544 1139 557 544 651 987 821 1034 1067 560 423 364
"13471" 0 0 0 11 6 10 0 0 0 0 0 0
"13472" 850 829 926 671 1040 706 351 370 633 923 1580 1016
"13473" 2547 2620 2030 3287 2973 2876 1010 1410 1287 1641 1956 2086
"13474" 2733 1971 2050 2864 2697 2763 2380 2857 2444 2881 2911 2433
"13475" 39 80 120 193 176 120 37 26 80 200 190 220
"13476" 8950 7664 5427 7790 9594 5941 8404 7250 6836 6434 6710 5179
"13477" 2093 2077 2713 1654 1586 1801 2229 2534 2337 2303 1847 1813
"13478" 4384 3676 4653 4206 5029 4987 3256 3571 2894 4423 3467 2564
"13479" 733 677 840 841 990 1161 293 401 326 680 914 1396
"13480" 10940 13601 12591 13661 14016 14423 11951 12867 12026 10600 11556 11024
"13481" 223 170 177 150 200 71 309 357 214 413 193 307
"13482" 2010 2580 2553 3109 2707 3333 4084 3410 3610 4599 3457 2879
"13483" 663 884 909 2029 2011 1977 1131 1704 1684 1664 1617 1229
"13484" 734 646 500 243 357 423 579 480 684 1211 734 967
"13485" 12504 13496 12930 19623 31824 23684 16334 15966 15071 25643 22333 19981
"13486" 0 0 0 6 20 9 14 20 10 1 4 17
"13487" 631 641 627 519 736 490 257 223 211 1150 903 987
"13488" 1631 1003 1010 920 1683 870 794 767 884 831 823 1060
"13489" 5934 7291 7029 5720 5301 6069 7177 6689 7613 4836 7057 6547
"13490" 1327 1663 1981 2020 2126 2373 2064 1854 1916 2703 2261 1810
"13491" 3717 4044 3439 4069 3847 3936 3059 3446 3647 3594 3784 2913
"13492" 16 57 44 111 169 156 147 36 179 159 97 171
"13493" 996 1327 893 631 1040 404 1586 914 1143 1029 1060 906
"13494" 8504 7407 6063 5983 5973 5421 5181 5993 5116 5891 4456 3899
"13495" 6 13 14 4 23 11 26 4 30 87 163 337
"13496" 801 819 1514 1276 1250 1274 1060 1137 910 1630 1856 1913
"13497" 4144 8090 7461 5301 5769 5866 4701 6327 4609 6769 6806 6833
"13498" 483 877 527 1346 710 620 949 1040 857 956 1320 1020
"13499" 1680 1156 1384 1293 1377 1604 1036 1267 703 1486 1320 1533
"13500" 451 800 540 950 784 867 456 567 707 317 581 443
"13501" 7540 5300 7457 5334 5931 3849 4703 8436 6824 6301 6244 6827
"13502" 24 3 3 0 0 0 11 19 10 0 0 0
"13503" 293 107 191 330 164 199 510 364 707 213 331 289
"13504" 976 1420 601 1096 1190 1096 1716 1331 1691 1967 1333 970
"13505" 54 59 70 9 13 4 97 69 40 11 4 29
"13506" 26 4 7 7 11 54 6 6 19 34 6 10
"13507" 3346 2897 2256 2639 2621 2310 1149 1193 1323 2163 1876 2416
"13508" 81 86 73 137 137 71 151 116 103 126 117 103
"13509" 1211 940 1344 567 563 390 1164 986 1230 806 774 919
"13510" 1 23 17 13 1 7 3 0 9 0 0 0
"13511" 0 0 0 0 0 0 56 56 27 14 11 14
"13512" 794 299 409 387 420 294 447 349 480 461 647 516
"13513" 9056 8864 7749 7907 7541 7307 7496 5653 9593 8826 8926 10019
"13514" 699 1309 1344 837 747 1117 1487 921 1267 1350 1529 1247
"13515" 3750 3270 3079 2049 1974 2180 2261 2144 2083 2520 2529 2556
"13516" 1457 1683 1614 854 1106 937 1859 861 1064 1507 1303 1101
"13517" 2217 1901 1883 1209 1331 1353 1499 1357 1797 1339 857 669
"13518" 120 91 114 591 500 564 333 206 231 159 156 147
"13519" 124 153 117 144 154 111 27 34 34 194 134 160
"13520" 2067 2046 2010 1686 983 1031 1701 919 1054 1289 1037 1136
"13521" 1451 1606 1210 1714 1461 1496 1887 2021 1006 1787 1500 1001
"13522" 9226 11170 7126 9224 9104 7339 6371 6026 6574 11267 11620 12313
"13523" 640 633 729 839 934 794 941 699 790 583 617 797
"13524" 2974 3949 2893 3017 2959 2989 2873 3140 2693 3234 3277 3143
"13525" 37 107 60 71 157 234 116 114 137 283 237 149
"13526" 2307 2831 3004 1269 1469 1137 2097 2326 1959 3183 2154 4204
"13527" 36 26 74 10 11 6 83 130 113 284 80 60
"13528" 80 84 50 176 267 313 543 316 470 277 86 173
"13529" 511 481 470 217 199 281 83 97 219 181 91 194
"13530" 833 700 1157 1320 1704 931 921 1059 861 1929 1511 1694
"13531" 2746 3841 2846 2150 2003 1884 3096 2893 3510 2119 2126 2269
"13532" 790 551 660 140 241 239 839 513 833 300 221 187
"13533" 149 334 226 639 587 709 870 371 701 461 464 393
"13534" 1694 1359 1194 1781 1284 1347 2401 1844 2631 1547 2726 1997
"13535" 1237 937 1267 1890 1584 1467 2296 1516 1907 1921 1769 1806
"13536" 986 1024 1103 749 727 621 759 991 951 1317 966 516
"13537" 40 24 43 76 49 34 4 20 19 74 71 71
"13538" 3121 3391 2919 3099 2817 2604 1474 1633 1986 3816 3541 3157
"13539" 0 0 0 29 16 24 0 3 6 81 70 86
"13540" 1653 1779 1696 2137 3094 2771 3291 2714 2720 2486 1714 3690
"13541" 4559 3199 4161 6770 5287 4890 4530 4953 5793 6840 8027 5810
"13542" 3940 4210 4053 4817 4969 5199 4919 4691 4166 4743 8323 5894
"13543" 2313 3314 3399 3830 5283 3360 3964 4444 4369 5240 6169 6643
"13544" 716 821 711 623 509 371 269 279 173 373 276 367
"13545" 453 647 489 801 993 729 320 287 316 617 603 587
"13546" 15867 14119 11666 11790 12116 11646 9654 8953 12210 13964 8327 8290
"13547" 2934 3980 4016 4007 3213 3091 5503 5237 5589 3631 3724 3857
"13548" 40 34 23 4 3 6 0 0 0 10 21 27
"13549" 1030 959 643 1170 1137 1443 1560 1619 1247 596 424 504
"13550" 2239 1990 2393 3687 3021 2619 1754 2077 1984 2831 2470 2837
"13551" 8841 10947 9224 10443 11156 9173 8960 8973 7611 10566 9884 9433
"13552" 2800 5607 3177 3850 3801 3953 3984 3191 3594 2396 2433 2653
"13553" 391 457 230 619 773 663 469 329 430 564 533 570
"13554" 583 474 671 757 724 469 151 343 153 584 660 550
"13555" 3593 3309 2643 3250 2666 2466 3410 3220 2854 3314 2993 3151
"13556" 3 27 7 16 17 23 0 0 0 0 0 0
"13557" 31 80 64 29 31 34 24 9 9 120 119 136
"13558" 1660 2394 2026 3580 3199 3266 2144 1721 2420 2850 2230 2640
"13559" 7766 12684 9456 14747 13377 11314 7417 9773 10190 11873 10717 16466
"13560" 2890 3100 2639 5301 5256 4316 4480 4489 3927 3063 3309 2759
"13561" 430 404 409 780 383 406 614 663 579 493 349 451
"13562" 7189 8943 9099 7651 8080 10497 4963 4550 4450 5710 6391 7106
"13563" 1726 2157 1319 3333 2946 2110 2427 2681 2580 1641 1617 1401
"13564" 7806 6156 8963 8950 5263 7309 7777 8137 7834 6620 8494 7321
"13565" 1037 734 774 1254 729 767 640 526 430 524 566 529
"13566" 1433 1171 1290 1449 1663 1500 1437 1736 1014 1363 936 1553
"13567" 189 186 136 461 230 357 79 204 94 431 356 283
"13568" 103 63 40 50 147 76 106 129 110 97 73 131
"13569" 101 134 77 100 90 56 31 31 41 43 94 21
"13570" 831 1187 1226 376 221 489 744 544 649 736 496 670
"13571" 3193 2764 2654 3003 4141 3247 4167 2909 3214 3440 3071 3184
"13572" 520 351 410 429 444 326 314 514 466 417 534 456
"13573" 27 36 24 81 41 84 240 221 236 41 27 96
"13574" 5506 5970 6606 6207 4209 5321 5390 5379 5417 5149 5423 4443
"13575" 8100 7840 8076 8731 8914 8476 8693 6801 5786 8923 9033 6441
"13576" 519 570 481 701 947 557 517 263 637 550 494 520
"13577" 1797 2037 1700 1637 1439 2150 1689 1450 1377 2430 1240 1513
"13578" 150 187 229 0 0 0 16 14 40 7 11 17
"13579" 1963 1670 2064 1163 1114 1253 1823 2036 2293 1461 1633 1369
"13580" 1949 2629 2580 4621 3689 3666 3727 4527 5417 5137 5146 3957
"13581" 44 79 89 100 67 129 13 16 34 4 46 13
"13582" 0 3 10 1 0 0 13 6 14 16 29 24
"13583" 649 327 423 963 1039 1646 617 506 480 310 600 506
"13584" 3614 3951 4421 2909 3401 3167 2507 2919 2644 2759 3040 2897
"13585" 1420 1294 1630 1813 2480 1569 1671 1784 1587 1333 1980 1467
"13586" 296 236 164 89 203 197 189 170 180 111 131 176
"13587" 6640 5159 6233 4394 4180 5267 7534 4831 6629 7379 6160 6051
"13588" 279 319 350 681 320 429 613 401 816 907 677 694
"13589" 531 543 304 127 234 153 506 534 696 454 524 353
"13590" 2499 2226 2290 1570 1460 1870 1324 1526 1340 1940 2449 2366
"13591" 324 351 547 446 361 336 189 249 314 111 117 170
"13592" 899 766 1061 1159 1320 1344 649 866 833 940 971 921
"13593" 2197 2263 1734 2186 1784 1516 1966 2331 1939 1597 1471 1579
"13594" 3143 2511 2743 3740 3497 3780 1507 2624 1820 2659 3273 2006
"13595" 7324 6451 8080 5530 8509 5906 9264 8566 6976 5373 6504 8643
"13596" 3230 3563 2983 3389 2933 3816 1970 2577 3224 2530 2554 3016
"13597" 5556 6254 4380 4671 5010 3796 4994 4834 4629 5011 4983 4414
"13598" 2526 2374 2530 2239 2173 2676 2204 2341 1869 2706 2083 3096
"13599" 13 20 20 134 140 144 23 36 31 0 0 0
"13600" 2174 2721 2594 2100 2127 1761 3289 3059 2286 2340 2496 3329
"13601" 109 54 67 257 230 154 137 146 93 74 37 79
"13602" 70 144 96 73 126 134 144 183 143 111 277 314
"13603" 636 527 550 663 510 606 537 521 450 863 647 644
"13604" 253 214 214 334 237 219 364 423 440 437 326 510
"13605" 1410 1659 1850 1946 2299 1650 2156 2226 2203 1650 1923 1817
"13606" 984 790 871 159 133 127 350 280 284 731 529 511
"13607" 2623 2403 3459 1086 1337 1241 2517 2073 1646 2083 2547 2231
"13608" 4236 5413 3950 3754 4200 4271 4360 4120 3621 4629 5341 3739
"13609" 1139 1334 1541 2637 3293 3087 1396 1286 1447 1594 1693 1586
