"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_14131" 352 516 480 714 845 548 607 828 743 1377 1328 1710
"gene_14132" 1927 1596 2090 1745 1957 1995 2295 2279 2406 1684 1712 1267
"gene_14133" 301 265 453 262 210 145 76 59 78 70 128 108
"gene_14134" 104 41 98 101 50 59 30 33 15 16 21 25
"gene_14135" 595 487 641 713 984 954 1058 935 882 823 682 827
"gene_14136" 293 261 255 380 365 364 184 259 299 338 401 402
"gene_14137" 4 6 8 3 1 1 0 0 0 22 15 4
"gene_14138" 61 58 45 28 16 13 137 65 106 127 141 99
"gene_14139" 113 96 142 82 68 112 32 60 51 125 25 50
"gene_14140" 817 803 810 392 445 402 883 753 704 753 645 946
"gene_14141" 1653 1808 1773 832 1229 1209 1322 1379 1588 1419 1373 1141
"gene_14142" 0 0 0 0 0 0 6 8 1 0 0 0
"gene_14143" 1044 1085 581 687 584 915 1036 664 873 1252 1107 1118
"gene_14144" 85 66 59 58 33 28 90 119 106 90 128 66
"gene_14145" 395 372 573 226 187 294 322 322 376 261 215 345
"gene_14146" 2689 2647 2498 2281 732 2018 1841 2404 1995 1919 2036 1263
"gene_14147" 22 32 16 22 32 36 47 38 30 55 24 13
"gene_14148" 837 1062 1132 977 878 1093 216 238 276 565 578 592
"gene_14149" 252 155 240 200 85 139 185 270 135 182 323 292
"gene_14150" 122 92 63 264 193 150 122 154 208 110 160 208
"gene_14151" 452 317 408 329 285 327 315 364 201 578 398 505
"gene_14152" 445 332 588 864 984 755 744 775 682 582 398 567
"gene_14153" 0 1 3 2 5 1 0 0 0 0 0 0
"gene_14154" 12948 15917 13433 11501 11750 12696 13524 14218 12068 13258 18119 17700
"gene_14155" 0 2 4 47 56 46 35 27 15 13 9 18
"gene_14156" 256 342 359 345 288 321 691 533 725 139 160 177
"gene_14157" 121 68 75 65 93 117 261 163 128 88 93 96
"gene_14158" 76 159 148 170 221 193 188 170 127 240 310 212
"gene_14159" 137 83 161 86 90 112 114 126 81 64 93 105
"gene_14160" 475 458 398 514 793 528 333 420 453 401 464 404
"gene_14161" 1365 1856 2024 704 925 606 908 1572 1576 884 1186 738
"gene_14162" 54 29 40 20 22 29 24 4 21 33 21 25
"gene_14163" 78 72 142 116 55 71 50 44 52 61 107 152
"gene_14164" 2053 2924 2647 3217 2832 2862 3870 3906 2773 4050 3989 3968
"gene_14165" 110 81 104 30 22 38 58 119 137 102 195 92
"gene_14166" 3 2 1 10 2 1 6 14 6 16 18 6
"gene_14167" 1321 1340 1737 1210 1110 1076 1213 1082 975 776 702 1011
"gene_14168" 5866 5670 6913 5463 5386 4987 9388 6038 7545 5355 6597 5592
"gene_14169" 3138 2778 3276 2912 4159 3430 4837 3488 2935 3333 2799 3306
"gene_14170" 124 105 113 52 67 62 42 35 16 68 76 37
"gene_14171" 666 1010 864 1178 935 816 1413 1085 1098 955 930 1045
"gene_14172" 2559 3101 2829 4550 5159 4504 3407 3093 3267 2395 2522 2232
"gene_14173" 1148 912 1124 1305 1240 1367 842 1105 959 648 681 1002
"gene_14174" 2145 1490 1675 2424 2234 1930 2707 3136 2927 3528 3252 2339
"gene_14175" 65 80 61 4 3 0 15 7 4 8 11 9
"gene_14176" 10 12 8 5 9 7 0 0 0 5 5 2
"gene_14177" 1610 1508 1527 1265 1334 1593 1212 1372 1705 1548 1599 1652
"gene_14178" 6 5 4 7 6 15 14 4 0 2 1 5
"gene_14179" 1459 1085 1396 781 709 810 1102 924 956 863 1104 1055
"gene_14180" 5287 6471 7144 3403 3556 4604 5127 5032 5139 9174 6778 8238
"gene_14181" 113 182 105 105 169 195 192 193 154 394 379 287
"gene_14182" 94 54 65 47 34 26 76 67 79 27 18 43
"gene_14183" 628 1018 715 411 241 226 617 643 525 390 489 435
"gene_14184" 118 177 168 251 350 184 264 287 127 267 131 146
"gene_14185" 3584 3247 2536 2933 2436 1967 2333 2792 2683 2004 2492 1972
"gene_14186" 2068 1999 1812 4904 3458 3479 3298 3233 2790 2904 2713 2441
"gene_14187" 342 309 237 395 561 436 447 327 368 593 699 805
"gene_14188" 134 87 95 140 208 170 228 147 106 293 199 263
"gene_14189" 292 306 490 275 346 335 263 87 125 355 251 244
"gene_14190" 708 792 1098 1364 1511 1507 805 812 719 1412 1418 1261
"gene_14191" 1362 1201 1818 1356 1410 1416 1484 1929 1712 1503 1120 1392
"gene_14192" 2368 2488 1842 2293 2867 2861 1961 2640 2695 2198 2084 2470
"gene_14193" 250 224 307 467 447 518 195 238 215 325 425 398
"gene_14194" 159 85 109 81 47 98 13 30 30 28 15 13
"gene_14195" 1453 1179 1259 1387 1287 1143 1065 1138 1212 1067 1292 1429
"gene_14196" 91 79 41 46 39 51 18 36 25 59 43 30
"gene_14197" 8936 8404 10870 5777 5892 6506 7136 6899 7456 5073 7418 9218
"gene_14198" 2387 1728 2675 5622 5742 3873 4676 3876 4504 2596 3214 2792
"gene_14199" 61 80 43 31 18 55 72 85 88 81 119 119
"gene_14200" 2114 1732 2127 1478 1021 930 773 712 636 1241 971 1322
"gene_14201" 1125 873 828 937 898 856 744 991 584 1305 852 1108
"gene_14202" 2867 1552 3620 2414 2480 2565 2589 3452 3003 2156 2052 3153
"gene_14203" 1093 1361 1132 953 1270 936 1609 1702 1536 1353 1561 1308
"gene_14204" 0 0 0 1 0 2 0 2 4 2 19 7
"gene_14205" 860 410 428 356 364 350 330 401 502 551 518 357
"gene_14206" 813 841 624 771 1196 872 705 681 679 724 691 636
"gene_14207" 48 24 16 10 22 50 77 58 24 26 28 33
"gene_14208" 2771 3455 3080 3501 4773 2442 3672 3590 3455 2936 2717 3285
"gene_14209" 2476 2304 2608 1907 2395 2727 2048 2429 2823 1844 1673 2247
"gene_14210" 762 628 708 644 250 443 708 724 692 549 568 601
"gene_14211" 10 35 24 65 77 61 16 22 8 39 10 34
"gene_14212" 2215 2861 2750 1816 1827 1887 2932 3261 3719 2622 2637 2648
"gene_14213" 512 510 507 318 339 305 1165 936 1230 479 347 383
"gene_14214" 123 165 156 322 407 236 267 378 226 259 201 351
"gene_14215" 52 18 29 124 135 71 45 38 38 33 56 64
"gene_14216" 22 30 25 16 12 30 21 11 19 25 43 45
"gene_14217" 3730 3807 2691 1893 2690 2105 1653 2024 1680 2467 2931 2438
"gene_14218" 3715 2903 4544 4308 4276 3571 5610 5135 4058 3470 3936 3887
"gene_14219" 490 436 325 436 330 318 176 189 141 495 424 439
"gene_14220" 78 78 53 110 153 204 64 95 53 20 28 8
"gene_14221" 0 0 0 0 0 0 7 8 3 0 0 0
"gene_14222" 68 61 92 225 155 247 122 115 163 52 42 28
"gene_14223" 2959 3045 2962 2322 2373 2773 2405 2775 2574 2718 2350 3408
"gene_14224" 0 0 0 1 0 5 0 0 0 8 12 17
"gene_14225" 98 86 81 43 50 33 65 50 71 110 102 116
"gene_14226" 104 132 92 101 135 104 191 65 102 132 110 135
"gene_14227" 45 198 61 104 86 64 165 62 132 41 56 65
"gene_14228" 3857 3677 5450 5697 4779 5143 5112 5336 5259 5744 7015 6633
"gene_14229" 527 672 599 212 242 252 493 436 495 283 353 492
"gene_14230" 36 19 36 152 138 107 119 121 98 73 109 62
"gene_14231" 396 498 280 289 332 407 364 405 337 338 324 499
"gene_14232" 243 176 241 350 433 390 191 241 242 167 153 353
"gene_14233" 376 557 458 269 391 261 779 795 767 650 684 589
"gene_14234" 25 31 56 92 104 85 27 59 22 5 23 51
"gene_14235" 1279 1350 1330 542 643 602 1139 1099 1092 1282 1432 1395
"gene_14236" 2182 3486 3666 1756 1578 1743 1989 1966 1858 1973 2056 2916
"gene_14237" 56 65 74 116 101 108 90 99 90 7 21 25
"gene_14238" 60 98 48 44 68 49 13 24 35 30 19 32
"gene_14239" 10 7 4 5 1 8 0 0 0 9 9 13
"gene_14240" 2528 2696 2589 3090 2435 1973 1876 2930 3531 2455 2790 2291
"gene_14241" 2101 1821 2294 2537 2702 2514 2005 1750 1839 1350 1877 1586
"gene_14242" 992 548 830 1037 590 484 872 447 842 810 916 744
"gene_14243" 224 135 160 276 388 354 195 310 265 249 247 220
"gene_14244" 705 807 644 219 178 198 549 336 453 265 190 142
"gene_14245" 31 42 21 63 70 90 259 194 152 116 58 64
"gene_14246" 609 688 732 1404 1176 1228 1496 1278 1315 868 876 785
"gene_14247" 1184 908 1011 779 780 747 750 805 739 909 1005 1049
"gene_14248" 841 650 846 940 623 523 848 558 555 881 819 886
"gene_14249" 2865 3258 3177 2330 2956 2463 2256 1881 1995 2541 2476 2564
"gene_14250" 2355 1487 2151 1601 1356 1834 1453 1406 1655 1488 1438 1348
"gene_14251" 38 8 21 44 51 30 27 7 23 45 77 27
"gene_14252" 194 281 273 232 236 291 209 208 232 339 302 490
"gene_14253" 568 501 461 510 399 440 603 680 563 645 684 442
"gene_14254" 8429 6249 5241 5685 4811 5004 4659 4561 5271 5918 5455 5452
"gene_14255" 107 99 52 119 114 76 15 64 10 99 59 166
"gene_14256" 1309 1684 1448 1248 1159 1047 1730 1432 1877 1573 1348 1341
"gene_14257" 52 21 48 21 19 19 52 28 13 42 23 42
"gene_14258" 314 258 286 219 106 103 193 238 187 308 315 254
"gene_14259" 124 86 142 202 164 192 126 138 134 59 35 37
"gene_14260" 195 255 211 136 58 125 158 53 152 175 183 210
"gene_14261" 2 1 5 59 31 60 0 0 0 0 0 0
"gene_14262" 1278 1417 1098 1739 1106 1462 2028 1832 2198 1172 1719 2425
"gene_14263" 549 524 607 953 862 668 881 870 925 521 480 556
"gene_14264" 21 30 25 58 104 68 75 26 37 41 27 19
"gene_14265" 1290 1161 1357 1259 1452 1074 1045 775 904 590 668 815
"gene_14266" 2116 2761 2452 2388 2676 2466 3396 3316 2088 1833 2072 1719
"gene_14267" 147 128 139 281 237 362 196 219 186 91 127 110
"gene_14268" 1171 1440 1490 1041 1450 1135 1921 1213 1222 1414 1125 1290
"gene_14269" 995 1097 1156 808 933 1007 1685 1689 1684 1308 1287 1204
"gene_14270" 793 1204 1078 1107 1248 1102 998 993 946 956 855 1024
"gene_14271" 228 172 198 101 179 179 152 248 365 171 150 180
"gene_14272" 3111 3292 2938 4047 3253 3565 3874 4780 4090 2550 2790 2410
"gene_14273" 45 32 29 12 27 33 6 3 1 28 41 22
"gene_14274" 119 101 144 57 24 24 30 25 14 60 39 61
"gene_14275" 389 516 450 469 885 750 498 490 692 437 570 400
"gene_14276" 3349 3241 3915 2793 4255 2661 2158 2154 2070 4181 3518 2944
"gene_14277" 885 1318 829 881 978 1005 779 441 870 1405 1254 1083
"gene_14278" 98 144 65 74 90 79 120 61 152 92 79 66
"gene_14279" 2242 2405 2764 2290 2516 2587 3405 3195 3047 2707 2116 2559
"gene_14280" 266 570 358 727 441 565 913 778 810 198 339 325
"gene_14281" 1627 2055 1350 2644 2353 2000 2005 2052 1764 987 1124 808
"gene_14282" 895 1080 1347 558 629 603 642 705 650 1596 1580 1504
"gene_14283" 495 772 450 318 484 364 308 364 450 638 504 536
"gene_14284" 164 136 189 230 281 397 100 117 122 118 135 168
"gene_14285" 401 298 317 516 694 696 499 493 585 402 370 493
"gene_14286" 116 105 147 62 55 39 58 90 132 17 27 18
"gene_14287" 1519 1287 1496 1391 1745 1501 2735 2209 2250 2035 2259 1521
"gene_14288" 18 12 25 10 8 18 10 5 5 13 7 1
"gene_14289" 11 15 21 25 24 36 54 48 52 83 85 87
"gene_14290" 2312 2208 2581 1870 1883 1522 1506 1655 1318 1852 1758 2003
"gene_14291" 125 77 63 165 137 213 105 167 70 165 119 122
"gene_14292" 39 6 18 18 19 25 4 5 12 8 16 17
"gene_14293" 10 13 13 45 50 37 19 23 33 60 89 32
"gene_14294" 402 305 270 378 298 254 225 210 361 187 318 275
"gene_14295" 2792 4245 4135 2573 2182 3399 4349 3541 3902 3539 3834 3173
"gene_14296" 5 0 1 0 6 5 0 0 0 0 0 0
"gene_14297" 1093 908 962 476 460 333 438 448 560 950 833 984
"gene_14298" 209 348 365 147 107 93 375 308 259 337 436 427
"gene_14299" 892 1051 1163 745 729 1059 793 756 801 1070 778 813
"gene_14300" 708 745 872 544 275 384 999 822 633 893 871 913
"gene_14301" 5683 6865 6693 5288 5192 6135 7981 7596 8518 9240 6806 7620
"gene_14302" 62 65 41 26 36 19 34 39 55 42 59 55
"gene_14303" 5190 5098 5361 5708 5165 4523 6136 4936 4473 4698 6195 5165
"gene_14304" 1265 1341 1164 1193 999 964 1219 1104 1030 1085 1111 975
"gene_14305" 1517 2263 2113 1682 1717 1967 2298 2348 2130 1913 2050 2183
"gene_14306" 102 104 61 67 33 110 52 54 62 159 84 103
"gene_14307" 12 16 26 6 12 27 24 24 31 4 8 12
"gene_14308" 136 239 133 179 158 144 160 235 216 61 135 116
"gene_14309" 2485 2287 2656 2941 3482 2395 3001 2665 2232 1601 1635 1824
"gene_14310" 1 3 1 1 2 1 45 18 19 24 19 19
"gene_14311" 1032 990 1084 741 1008 445 803 819 896 1213 1130 1277
"gene_14312" 1021 1311 941 863 905 981 618 793 833 770 838 853
"gene_14313" 2 13 1 20 12 12 86 93 56 18 35 13
"gene_14314" 2 3 1 0 0 0 0 0 0 4 5 6
"gene_14315" 167 185 140 206 335 430 158 147 181 161 208 198
"gene_14316" 10 16 2 8 6 16 0 0 0 16 16 5
"gene_14317" 295 366 277 230 168 219 328 392 406 166 258 158
"gene_14318" 1280 1073 1013 1065 1077 1145 488 566 752 1456 1348 1485
"gene_14319" 52 115 190 70 67 62 309 275 270 301 286 196
"gene_14320" 889 1104 1004 830 1027 688 769 724 723 861 928 895
"gene_14321" 303 426 242 362 390 411 373 764 460 482 301 390
"gene_14322" 175 264 187 425 354 454 324 239 259 440 476 471
"gene_14323" 1502 1607 1132 1625 1615 1660 1281 1144 1151 1572 1379 1645
"gene_14324" 1104 652 1041 1063 1127 865 771 918 942 931 958 918
"gene_14325" 2053 2243 1753 2311 2156 3490 3531 3019 2993 2686 3138 2998
"gene_14326" 1947 1636 1503 1576 2067 1892 2507 1262 2184 2305 2372 2028
"gene_14327" 3053 3697 3243 2418 2347 2353 2525 2901 2854 2112 3466 3094
"gene_14328" 55 58 50 130 81 170 63 52 46 99 122 92
"gene_14329" 3002 2501 2746 2477 2148 2110 2462 3345 2795 2708 3118 2954
"gene_14330" 5561 3835 3995 5435 4262 5224 4827 6412 5039 3155 4634 5207
"gene_14331" 1216 1531 1179 1326 1662 1275 1613 1639 1702 1566 1875 2123
"gene_14332" 4637 4506 3090 5431 5826 4982 3121 3659 4099 5539 5569 5265
"gene_14333" 1467 1685 1487 1433 1695 1462 675 704 689 1267 1227 1062
"gene_14334" 839 687 800 832 877 689 1276 1285 1228 1278 1519 1859
"gene_14335" 0 2 0 17 4 16 32 13 10 14 3 10
"gene_14336" 0 0 0 6 7 0 1 8 2 8 16 19
"gene_14337" 482 361 401 390 451 609 516 694 668 439 592 625
"gene_14338" 1 1 5 0 0 0 13 19 11 18 16 12
"gene_14339" 331 344 270 348 362 312 443 359 377 564 298 472
"gene_14340" 2182 2560 2052 3400 3645 2908 2313 2472 2667 3507 3320 3356
"gene_14341" 1401 1272 1668 3195 3528 3830 1902 2202 2007 3085 3295 3548
"gene_14342" 211 86 81 81 104 88 66 179 105 177 140 164
"gene_14343" 4164 3818 4235 2836 2922 3001 3216 4213 3694 2650 1913 3178
"gene_14344" 5 22 14 15 8 18 87 53 30 45 17 26
"gene_14345" 1848 1002 1687 1592 1510 1771 610 668 730 1290 1155 1015
"gene_14346" 649 481 505 261 268 264 284 396 326 641 622 472
"gene_14347" 364 478 341 648 542 529 304 384 409 662 693 551
"gene_14348" 5318 5681 5610 5931 6721 5388 4910 4890 5030 7036 7991 7118
"gene_14349" 950 710 853 1075 927 775 1860 1833 1584 1004 836 1005
"gene_14350" 102 84 44 55 39 63 44 64 35 44 59 58
"gene_14351" 865 945 781 1241 1162 1461 961 1152 968 1262 978 1346
"gene_14352" 183 135 188 328 395 391 244 238 189 347 299 214
"gene_14353" 7 10 15 5 2 12 59 32 33 27 40 41
"gene_14354" 2660 2556 2128 3433 4079 3902 2650 3805 3038 2583 2741 3030
"gene_14355" 525 442 441 364 324 650 466 358 450 313 293 136
"gene_14356" 989 724 982 735 930 962 1205 1130 1476 1073 1167 1508
"gene_14357" 256 213 328 182 190 357 131 110 120 193 202 191
"gene_14358" 0 0 0 0 0 0 3 1 3 0 0 0
"gene_14359" 1173 935 1205 1593 1627 1461 1015 1130 1147 932 1136 1132
"gene_14360" 1117 1282 1035 843 723 796 944 839 684 1265 1479 1508
"gene_14361" 992 1035 1155 1157 1108 1144 894 873 875 1045 1347 1458
"gene_14362" 125 59 90 79 92 126 74 55 66 41 39 38
"gene_14363" 59 56 72 36 124 64 66 98 73 32 16 10
"gene_14364" 136 165 183 101 101 61 271 244 207 126 143 196
"gene_14365" 1725 2412 1887 1764 1724 1618 1518 1344 1095 969 860 850
"gene_14366" 4768 5017 4768 5220 5696 5284 4994 4239 5150 5996 7699 6995
"gene_14367" 927 1158 956 404 247 638 493 593 408 842 778 844
"gene_14368" 256 275 368 265 219 186 259 312 378 262 323 302
"gene_14369" 804 728 680 649 696 346 484 365 481 426 391 647
"gene_14370" 8 0 9 7 0 2 0 0 0 0 0 0
"gene_14371" 6082 5828 5382 4195 4490 6606 7432 8778 7358 4778 5256 4885
"gene_14372" 180 154 113 114 123 114 88 44 70 262 207 324
"gene_14373" 895 823 739 218 304 273 616 548 579 260 331 287
"gene_14374" 402 302 281 523 587 460 226 225 279 235 344 265
"gene_14375" 2381 2062 1501 1435 1888 1478 1721 1622 1553 2087 1857 1833
"gene_14376" 1268 1512 1030 1349 1111 1396 1820 1868 1917 1407 1256 1708
"gene_14377" 96 79 54 180 202 267 206 226 178 93 79 108
"gene_14378" 833 748 862 755 753 759 901 1240 1035 1026 1050 832
"gene_14379" 285 280 222 218 286 405 355 318 441 525 382 414
"gene_14380" 86 57 78 104 98 96 141 94 185 81 136 68
"gene_14381" 54 53 52 52 65 48 141 84 145 56 62 53
"gene_14382" 1330 1575 1823 1817 2036 2141 2556 2002 2706 1088 1110 1078
"gene_14383" 322 256 337 653 617 552 829 519 434 599 555 419
"gene_14384" 1719 2663 1742 2136 2879 2032 1888 2034 2087 1895 1813 1608
"gene_14385" 615 731 712 550 433 679 568 658 656 801 1146 1207
"gene_14386" 701 445 578 535 436 289 327 274 332 567 834 559
"gene_14387" 653 925 650 1552 1472 1350 686 498 679 1022 1113 1087
"gene_14388" 176 255 112 215 239 419 946 663 579 359 227 476
"gene_14389" 16 36 77 111 181 156 74 42 45 86 125 121
"gene_14390" 1782 2243 1851 775 852 738 1456 1456 1321 2143 1887 1878
"gene_14391" 1373 1652 1793 2682 2261 2242 785 990 1202 2721 2147 2521
"gene_14392" 436 453 516 665 682 384 513 445 484 708 576 667
"gene_14393" 2727 2531 3016 2732 3079 2572 3569 3432 4209 2933 4944 3086
"gene_14394" 283 193 223 173 153 116 194 121 163 307 235 225
"gene_14395" 365 348 342 315 335 296 310 316 381 551 512 517
"gene_14396" 20 45 70 138 87 84 42 38 25 12 16 7
"gene_14397" 187 141 181 264 215 183 188 181 205 360 280 242
"gene_14398" 64 70 93 50 35 30 85 97 112 53 83 56
"gene_14399" 2415 2057 2141 2475 2351 2087 2313 1858 1755 2731 3052 2737
"gene_14400" 4158 3573 4879 5842 5488 5729 5731 7146 5699 4047 3853 4233
"gene_14401" 35 59 38 18 18 8 32 37 81 64 139 53
"gene_14402" 2728 1823 2461 1738 2326 1634 3231 2794 2537 2043 2103 2125
"gene_14403" 1448 1436 2058 1475 1414 1508 521 719 518 1082 984 1175
"gene_14404" 12 15 8 0 0 0 1 2 5 1 1 5
"gene_14405" 35 24 30 88 68 124 39 52 47 5 28 6
"gene_14406" 75 76 81 85 93 62 56 101 96 91 152 156
"gene_14407" 0 0 0 0 0 0 0 2 2 0 5 1
"gene_14408" 998 1017 725 1995 2102 1499 1390 1428 1740 1961 2057 1759
"gene_14409" 5302 5468 5998 5192 5270 5487 4719 4776 5176 5648 4947 5222
"gene_14410" 1115 855 947 1044 1113 1209 1116 823 790 655 981 853
"gene_14411" 2 1 4 0 0 0 15 13 23 2 5 3
"gene_14412" 106 88 127 122 97 76 103 74 85 132 110 141
"gene_14413" 44 65 38 21 39 21 81 70 35 16 15 11
"gene_14414" 36 14 18 15 24 19 15 21 16 56 35 21
"gene_14415" 379 356 369 481 616 468 281 435 245 331 346 416
"gene_14416" 18 19 23 69 70 32 68 65 76 23 21 16
"gene_14417" 11 10 8 96 79 111 33 67 15 28 38 37
"gene_14418" 579 635 684 530 518 604 342 364 364 849 358 622
"gene_14419" 560 444 361 510 414 362 212 255 267 389 367 337
"gene_14420" 905 861 535 1098 1139 1110 1310 1239 858 1080 1115 1037
"gene_14421" 3365 3191 3431 2804 2941 2824 3244 2107 2983 2211 3304 3478
"gene_14422" 47 25 19 0 0 0 34 31 23 5 1 12
"gene_14423" 7430 5885 5870 8515 5644 7312 5638 5810 4964 6469 6687 6502
"gene_14424" 554 458 462 653 532 468 371 376 293 1378 916 950
"gene_14425" 29 16 39 16 12 17 67 70 55 80 47 38
"gene_14426" 510 365 517 552 435 652 447 463 568 190 519 338
"gene_14427" 1794 1418 1702 2489 2725 2248 1957 1973 2088 930 1384 1303
"gene_14428" 151 168 174 312 410 425 205 205 273 268 322 422
"gene_14429" 270 488 269 255 184 355 352 313 328 232 104 152
"gene_14430" 553 410 625 341 379 496 373 392 425 253 325 253
"gene_14431" 353 99 179 336 396 277 278 494 602 292 340 316
"gene_14432" 3128 2879 3185 3228 3364 3262 1946 1708 1606 2008 2338 1644
"gene_14433" 644 593 706 471 482 444 1150 801 921 827 693 841
"gene_14434" 17 39 21 25 40 39 32 81 79 216 170 176
"gene_14435" 495 553 649 587 903 394 650 789 497 407 322 223
"gene_14436" 24 15 22 4 1 5 2 2 10 0 0 0
"gene_14437" 1 12 5 5 2 5 11 10 8 3 15 1
"gene_14438" 73 127 52 24 18 19 150 75 71 79 35 37
"gene_14439" 491 458 461 450 604 526 896 908 870 542 804 584
"gene_14440" 385 279 327 257 299 442 704 636 611 285 399 278
"gene_14441" 172 196 188 154 193 199 189 306 178 127 101 129
"gene_14442" 487 486 556 236 251 280 360 301 375 730 984 481
"gene_14443" 290 244 402 504 449 438 442 490 326 399 285 325
"gene_14444" 2632 2896 2679 2312 2647 2084 1819 2856 1853 3301 4165 3664
"gene_14445" 173 188 188 196 140 116 233 205 244 281 241 270
"gene_14446" 1401 1328 1342 1038 924 1418 1203 1698 1849 1544 1675 1586
"gene_14447" 1512 1618 1841 2415 2547 2459 1938 2677 1762 2008 2040 2104
"gene_14448" 261 307 227 412 485 321 162 99 127 710 352 643
"gene_14449" 8 4 1 1 2 4 0 0 0 4 5 3
"gene_14450" 99 107 172 109 153 219 164 129 201 155 245 272
"gene_14451" 107 186 135 436 425 387 308 221 278 112 133 211
"gene_14452" 362 380 346 181 162 177 153 106 254 231 142 224
"gene_14453" 912 825 959 1348 1186 879 807 603 550 522 899 966
"gene_14454" 2359 2170 2445 2192 2301 2641 1969 1772 2238 2280 2676 2188
"gene_14455" 1267 1533 1787 1108 1284 1448 1338 1421 1764 1897 1677 1999
"gene_14456" 4 2 1 0 0 0 21 22 24 0 0 0
"gene_14457" 2723 2866 3211 1396 2450 2542 2347 2065 2387 2265 1855 2070
"gene_14458" 382 547 537 585 544 535 791 597 577 778 724 659
"gene_14459" 739 699 688 658 450 653 707 455 508 641 613 619
"gene_14460" 472 359 240 507 667 328 416 521 415 624 776 629
"gene_14461" 1395 1675 1091 1568 1259 1879 2228 2803 2356 1949 1884 1575
"gene_14462" 850 1275 1125 704 784 1292 898 1225 1255 469 659 644
"gene_14463" 909 885 839 1013 1015 804 956 1169 973 959 661 951
"gene_14464" 1133 1964 1544 1941 1668 1777 1917 2022 1951 1567 1407 1456
"gene_14465" 60 113 117 66 38 32 23 25 9 124 117 93
"gene_14466" 0 0 0 8 2 6 0 0 0 1 2 4
"gene_14467" 973 858 827 627 776 818 717 615 765 870 858 821
"gene_14468" 388 473 395 235 278 278 479 564 620 288 356 394
"gene_14469" 35 15 27 37 56 41 38 22 29 12 5 12
"gene_14470" 1790 1147 1482 692 804 1078 1098 1074 1288 1217 1147 1148
"gene_14471" 1215 741 812 1880 1750 1751 823 805 830 1273 1107 1038
"gene_14472" 753 645 867 263 385 411 382 269 445 348 421 418
"gene_14473" 4508 4148 3642 3975 4720 4751 4635 4301 4445 4313 4618 4324
"gene_14474" 2416 2255 1857 2257 1879 2297 2329 2811 2241 2513 2856 2774
"gene_14475" 199 128 132 93 136 122 213 121 84 131 127 114
"gene_14476" 205 216 154 213 220 153 342 313 502 322 211 262
"gene_14477" 630 615 663 453 456 576 938 906 886 795 854 761
"gene_14478" 252 208 219 353 383 404 219 145 119 451 229 335
"gene_14479" 167 82 170 161 209 162 167 264 146 42 95 85
"gene_14480" 296 416 427 678 619 599 718 673 876 810 854 782
"gene_14481" 1594 1602 1828 1630 1436 1567 2293 1722 2160 1192 1119 1077
"gene_14482" 218 249 221 373 133 201 73 110 108 107 123 67
"gene_14483" 451 505 453 499 244 313 543 787 562 932 608 896
"gene_14484" 855 1207 819 658 869 850 1138 957 1089 1924 1211 1428
"gene_14485" 1833 2076 1528 2376 2415 2495 2141 2554 2557 2432 1828 2406
"gene_14486" 861 685 632 1019 1275 1335 785 650 910 636 686 619
"gene_14487" 890 655 648 811 660 665 948 718 864 653 582 833
"gene_14488" 7 2 0 10 21 20 0 0 0 10 13 8
"gene_14489" 60 95 19 99 108 57 79 69 72 51 98 36
"gene_14490" 72 77 47 341 197 173 207 182 98 36 35 34
"gene_14491" 303 421 250 332 195 187 282 301 251 152 220 178
"gene_14492" 0 0 0 0 0 0 8 2 11 6 2 3
"gene_14493" 202 138 193 484 183 422 240 167 313 268 355 315
"gene_14494" 1726 2985 2802 3706 2447 2328 3530 3513 3022 2234 3220 2847
"gene_14495" 273 259 255 342 390 350 354 495 559 295 348 248
"gene_14496" 1204 1256 1268 2628 2487 3284 1372 1370 1450 869 1048 831
"gene_14497" 44 38 60 82 68 92 121 59 107 42 72 64
"gene_14498" 19 36 7 50 172 54 86 78 124 35 55 40
"gene_14499" 68 66 35 73 14 36 15 33 32 72 93 62
"gene_14500" 1282 1190 1526 1473 1584 1363 2556 1923 1425 2135 2291 1914
"gene_14501" 1492 1336 1304 1866 1196 1472 962 1056 866 1551 1532 1679
"gene_14502" 0 5 1 4 5 2 0 0 0 8 1 0
"gene_14503" 341 325 339 232 290 220 627 539 542 244 228 245
"gene_14504" 5 2 2 0 0 0 9 2 5 0 0 0
"gene_14505" 598 788 852 701 1045 862 659 631 987 544 533 573
"gene_14506" 0 0 0 3 7 7 8 16 18 11 27 12
"gene_14507" 28 27 67 76 41 55 51 72 50 72 85 91
"gene_14508" 314 275 251 98 142 122 129 143 113 288 273 142
"gene_14509" 7 13 13 0 2 0 0 1 7 0 0 0
"gene_14510" 3050 2647 2715 5853 3856 4593 2667 2453 2287 2633 2732 3495
"gene_14511" 41 25 29 194 123 113 113 116 133 136 122 78
"gene_14512" 1248 1468 1177 1852 1867 1671 1328 1280 1025 1340 1357 1659
"gene_14513" 4368 5636 3502 5171 5981 4699 4646 4572 5138 4213 3527 5336
"gene_14514" 915 839 666 1085 936 1140 470 629 482 505 366 408
"gene_14515" 188 159 92 137 120 167 128 96 104 176 172 146
"gene_14516" 345 206 333 190 232 210 155 96 193 165 60 80
"gene_14517" 36 29 36 29 56 42 64 38 63 13 10 10
"gene_14518" 421 453 316 648 419 569 367 467 573 539 451 477
"gene_14519" 681 559 682 547 528 565 564 647 473 233 369 241
