"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_17416" 7544 11924 9927 8198 12744 12033 12195 10502 12347 7367 8900 10508
"gene_17417" 4430 4515 6105 6698 3856 5900 2782 2686 2855 4158 3498 3580
"gene_17418" 52 48 68 235 152 152 29 32 47 155 179 174
"gene_17419" 5844 5170 4639 5527 4589 4541 5950 7158 6686 6865 8306 8533
"gene_17420" 58 50 141 61 92 41 232 167 271 32 70 41
"gene_17421" 12 3 3 11 20 32 30 39 38 6 6 6
"gene_17422" 705 656 1264 850 612 1053 571 339 838 488 511 373
"gene_17423" 2948 2350 2938 2362 2691 2297 1732 1842 2276 1627 1985 2927
"gene_17424" 150 100 123 288 294 365 568 503 218 214 261 197
"gene_17425" 8433 6697 9291 10476 9106 12242 11991 14306 11020 10645 12945 12833
"gene_17426" 462 458 638 623 356 597 447 691 547 309 305 530
"gene_17427" 7627 7624 5865 6486 8174 5488 6683 6677 9176 5952 6950 6138
"gene_17428" 6085 6561 6033 7114 6903 6373 7306 5211 5214 5121 6103 5076
"gene_17429" 1459 1315 1267 2250 1877 1923 2158 2264 2300 1906 1711 568
"gene_17430" 94 103 76 26 14 35 70 106 173 150 92 105
"gene_17431" 1438 2205 1227 1711 1764 1432 2545 2764 3033 1970 1891 2627
"gene_17432" 1035 1103 973 971 915 859 539 985 597 877 864 1247
"gene_17433" 206 186 289 521 408 267 79 44 135 505 277 362
"gene_17434" 1627 1305 929 2821 3182 2264 1082 1018 1236 2620 2133 2668
"gene_17435" 117 118 133 59 68 103 102 97 88 211 161 253
"gene_17436" 3220 2527 3011 2503 2071 2517 2680 3153 2773 1259 1891 2492
"gene_17437" 1305 1479 1595 1408 1230 2095 1980 3176 2483 1758 1703 1153
"gene_17438" 2152 1682 2421 988 1358 1685 1789 1595 2180 2050 1638 1427
"gene_17439" 6227 6532 6920 4895 4539 7139 4620 3398 5412 5150 4824 5483
"gene_17440" 4024 3412 2517 5523 7767 4255 4194 3958 3744 5123 3314 3697
"gene_17441" 2329 2611 2264 2944 3074 3333 1903 1452 1606 2859 3567 4826
"gene_17442" 994 580 830 994 858 797 748 898 900 782 895 845
"gene_17443" 1129 814 859 685 542 776 876 1641 1780 468 1170 792
"gene_17444" 491 874 542 1292 1294 1085 1362 1448 665 1327 1358 1571
"gene_17445" 6 11 3 29 2 18 76 85 117 85 64 64
"gene_17446" 3 8 11 6 12 21 35 35 21 15 3 15
"gene_17447" 1073 1283 800 803 702 874 665 947 908 1279 1212 1189
"gene_17448" 453 402 474 532 386 302 170 194 265 217 205 300
"gene_17449" 183 130 202 386 377 558 282 252 338 133 44 39
"gene_17450" 2114 2648 1871 2517 2327 2983 1885 1653 2071 1836 2052 1753
"gene_17451" 4900 5295 5089 5297 5788 6121 6633 7094 4453 8852 8833 7123
"gene_17452" 4741 3958 3459 2286 2295 2159 4127 3870 3845 3015 3195 3536
"gene_17453" 2914 3355 2818 4177 4571 6192 3024 3620 2529 4153 4256 4058
"gene_17454" 132 258 235 273 194 218 153 155 167 215 208 182
"gene_17455" 2005 2115 1789 1774 1895 2205 2317 2620 1815 1571 1342 1508
"gene_17456" 992 1115 1238 1235 1377 1450 2758 2738 2706 2658 3309 3779
"gene_17457" 212 230 189 467 374 585 67 77 92 255 227 227
"gene_17458" 59 17 14 176 42 36 103 83 211 241 242 156
"gene_17459" 911 1071 782 700 894 647 797 1491 930 529 752 591
"gene_17460" 180 123 362 223 305 356 520 517 564 164 179 298
"gene_17461" 383 442 259 426 498 632 438 395 642 174 152 303
"gene_17462" 85 100 71 15 9 9 0 0 0 59 42 41
"gene_17463" 2753 3812 3461 3088 3347 3562 2841 3335 3382 1732 2133 1956
"gene_17464" 5076 5168 5214 5503 5252 4645 4003 3929 4324 4433 4005 5180
"gene_17465" 298 297 288 221 220 233 547 241 355 592 1089 970
"gene_17466" 5535 4673 4273 6935 6539 7673 7148 6224 7591 9124 8076 9362
"gene_17467" 1853 1455 1542 2024 1541 1627 2300 2489 2239 974 903 1167
"gene_17468" 23 62 15 61 70 76 85 21 35 21 8 36
"gene_17469" 1661 1503 1964 2356 2768 2021 1606 1274 1608 2203 1639 2356
"gene_17470" 1005 1065 1026 1511 1552 1315 1736 1502 1617 1074 1265 1153
"gene_17471" 13774 16389 15679 11570 14647 15632 18126 20056 20056 12742 21352 15748
"gene_17472" 17802 18662 13894 23111 23024 26045 16291 19265 17415 20115 18586 20836
"gene_17473" 398 623 536 570 262 382 450 321 482 892 738 797
"gene_17474" 195 197 182 588 659 495 780 695 638 565 483 550
"gene_17475" 941 1085 1061 1008 1239 1253 1588 1597 1174 1094 1205 753
"gene_17476" 12 12 15 44 64 47 62 111 61 42 14 42
"gene_17477" 682 408 456 77 45 95 59 62 95 270 182 82
"gene_17478" 68 129 109 0 0 0 97 68 82 11 24 23
"gene_17479" 5829 6797 5085 6920 8600 8365 8224 5589 8121 7823 7827 7242
"gene_17480" 489 502 453 106 159 106 321 268 195 509 311 462
"gene_17481" 459 471 452 345 441 282 373 464 367 161 376 208
"gene_17482" 197 295 233 53 94 91 121 186 102 164 68 135
"gene_17483" 15 9 3 0 0 0 5 9 0 3 0 8
"gene_17484" 3291 3898 4138 2823 2321 2405 3700 3270 3365 6052 4438 5138
"gene_17485" 262 115 203 179 111 182 77 74 74 244 273 344
"gene_17486" 28674 21505 26623 30162 30262 35100 21750 17765 19433 22964 16123 17826
"gene_17487" 9874 8724 9627 9348 7620 9274 7126 6264 7895 14044 10377 12342
"gene_17488" 108 32 58 82 89 130 152 70 65 111 103 112
"gene_17489" 617 342 324 186 232 245 127 82 197 114 430 229
"gene_17490" 27 14 48 61 20 47 3 5 3 14 11 21
"gene_17491" 142 162 133 133 94 180 282 364 288 186 126 182
"gene_17492" 579 436 568 479 371 326 270 191 203 468 408 477
"gene_17493" 4718 4223 4465 3632 2105 2615 3847 4479 4726 7709 3380 6841
"gene_17494" 11324 13818 8368 12536 12091 15473 11500 12685 9258 14655 11212 15114
"gene_17495" 250 239 177 139 221 215 341 324 229 239 85 147
"gene_17496" 421 942 650 1077 1182 1141 1159 1023 926 1555 1485 1532
"gene_17497" 114 91 108 65 73 83 150 58 342 86 77 73
"gene_17498" 115 152 273 208 95 159 56 136 67 141 74 121
"gene_17499" 1148 1611 1600 2033 1797 1559 888 1155 970 1580 1567 1577
"gene_17500" 708 677 742 671 555 639 724 495 674 711 785 745
"gene_17501" 747 874 809 792 500 647 580 767 936 1697 1095 1589
"gene_17502" 2053 2274 2695 2730 2762 2738 2605 2692 3500 2297 2912 2873
"gene_17503" 402 345 362 314 235 297 170 145 274 245 342 259
"gene_17504" 9724 11832 9159 7612 6852 6535 7961 7342 8039 5797 7461 7938
"gene_17505" 2594 2441 3376 4302 4498 4180 4476 4047 4462 3705 5130 3908
"gene_17506" 10848 6926 9527 12283 10882 8273 8702 8497 10820 8974 10586 9330
"gene_17507" 382 145 423 182 348 444 306 233 64 258 292 333
"gene_17508" 264 188 261 250 212 282 92 106 173 177 105 148
"gene_17509" 12362 13552 14391 17297 15436 15773 12533 12350 12853 12826 14730 14102
"gene_17510" 171 94 238 112 108 153 124 127 114 80 41 53
"gene_17511" 3155 2886 3189 2905 2039 3220 2838 2382 2739 3708 3603 3732
"gene_17512" 2450 2623 2273 1494 2515 2002 2467 2592 2071 1912 1417 1479
"gene_17513" 8641 7292 8205 6115 8520 6953 9406 8809 8582 6791 6508 9847
"gene_17514" 114 142 245 171 276 174 153 186 177 109 123 147
"gene_17515" 538 350 408 552 577 611 376 238 268 555 830 389
"gene_17516" 2895 3021 2455 3068 2724 2424 2136 2959 2492 3123 3470 3462
"gene_17517" 409 558 559 324 102 138 264 224 168 320 248 294
"gene_17518" 633 709 517 465 544 482 621 832 694 539 652 530
"gene_17519" 5711 6183 5158 6844 5798 6189 6773 5952 7200 4976 6311 6065
"gene_17520" 427 341 270 459 261 403 174 348 288 132 188 226
"gene_17521" 706 811 711 671 692 908 480 386 342 886 803 647
"gene_17522" 182 200 289 327 297 326 142 215 153 112 298 170
"gene_17523" 727 1162 730 1300 1418 1180 761 1645 1029 850 1145 1141
"gene_17524" 155 248 212 123 68 95 132 112 41 123 83 103
"gene_17525" 488 183 261 353 352 332 664 823 683 947 864 748
"gene_17526" 82 48 59 27 79 77 109 106 82 138 185 152
"gene_17527" 1276 1148 1079 1611 1165 1159 1139 1071 1324 1850 1100 1559
"gene_17528" 1227 1747 1464 2145 2371 2289 2350 2148 1700 1405 1780 1680
"gene_17529" 73 68 50 36 95 48 156 118 121 45 24 17
"gene_17530" 24041 19164 15805 27709 26579 23783 21482 20686 20282 16962 18697 19505
"gene_17531" 139 39 106 5 12 5 33 15 8 58 83 132
"gene_17532" 386 597 502 471 109 306 332 320 323 268 341 205
"gene_17533" 273 192 158 292 321 244 421 329 330 214 315 356
"gene_17534" 182 73 177 305 483 424 182 202 212 245 112 185
"gene_17535" 311 332 518 420 344 523 441 495 536 314 580 430
"gene_17536" 838 523 265 508 623 423 552 709 526 352 373 565
"gene_17537" 26 61 109 62 39 52 17 14 39 5 0 6
"gene_17538" 1891 1829 1895 1459 1650 1618 2353 1315 1570 2142 1833 2276
"gene_17539" 17 0 15 0 0 0 15 17 14 48 30 103
"gene_17540" 5483 3915 3598 7367 7171 7126 6850 4911 7176 5682 4877 6045
"gene_17541" 4138 4523 4653 5424 4411 6047 9968 8224 8162 5323 4732 8409
"gene_17542" 815 1147 577 874 755 789 1095 1871 1077 635 524 1029
"gene_17543" 603 1126 870 1547 1326 1926 726 898 1015 618 748 1068
"gene_17544" 512 445 650 302 577 298 1680 1814 1518 929 759 918
"gene_17545" 2665 2555 2914 2750 3009 3586 3938 3615 4145 3558 3118 4292
"gene_17546" 1789 1338 914 1386 1556 1297 1003 1441 861 509 738 571
"gene_17547" 5285 6071 10105 4871 6168 3876 4445 4942 4324 5506 5611 5344
"gene_17548" 2221 1656 1908 1129 1174 1308 1930 1859 1421 2397 1486 2192
"gene_17549" 1411 1586 1020 1350 2026 2353 1653 1273 1061 1980 1647 2418
"gene_17550" 5947 5509 5314 2933 2694 2867 7521 7550 7168 4777 4555 4814
"gene_17551" 19530 16077 15142 13806 21603 16358 14612 12380 20380 17491 17711 18056
"gene_17552" 2726 2511 3886 2162 1858 2223 2705 3073 3344 1992 2592 2003
"gene_17553" 3655 3970 4492 3977 4771 3906 4273 3356 4071 4292 4650 4348
"gene_17554" 1302 1148 1752 1633 1588 1403 2021 2429 2618 2135 2353 1785
"gene_17555" 891 1276 874 1105 1012 917 655 621 797 189 409 397
"gene_17556" 3623 4106 3938 2452 2632 2818 4971 4398 4295 3802 3670 4926
"gene_17557" 7658 9355 5735 7815 6829 10406 8629 8309 8117 5358 5086 6186
"gene_17558" 112 124 142 24 20 70 121 159 244 95 64 111
"gene_17559" 106 91 123 115 95 82 142 152 85 362 235 238
"gene_17560" 2 2 12 2 5 2 0 0 0 0 0 0
"gene_17561" 5076 5373 4079 5108 4462 4259 5198 5220 4986 4326 4924 4070
"gene_17562" 18841 12258 29515 15552 15838 16191 23523 18542 17442 12756 15017 14756
"gene_17563" 1427 1702 1647 782 583 521 900 970 958 1436 1094 1455
"gene_17564" 1179 1108 1732 1794 2027 1692 1382 1662 1462 1435 2152 2394
"gene_17565" 298 297 215 38 35 130 367 261 508 271 133 74
"gene_17566" 10495 11833 9035 9200 11367 11105 10871 9938 12689 13015 13462 12009
"gene_17567" 1415 1653 1545 1289 1358 1112 1350 1177 1429 1079 1064 1029
"gene_17568" 329 386 397 279 214 283 592 1456 1232 321 521 414
"gene_17569" 450 432 417 833 338 485 192 405 382 203 239 426
"gene_17570" 712 929 664 718 473 841 342 303 223 262 526 408
"gene_17571" 150 118 108 241 133 188 215 159 245 114 148 115
"gene_17572" 0 0 0 14 6 2 0 0 0 3 6 6
"gene_17573" 209 162 255 821 521 430 1052 847 777 667 750 679
"gene_17574" 709 788 752 821 448 541 900 583 624 842 618 671
"gene_17575" 576 595 742 647 676 730 911 795 644 606 753 592
"gene_17576" 135 73 159 92 76 91 221 42 48 86 70 62
"gene_17577" 2918 2677 2803 1706 2817 2500 2726 2764 1729 3071 3270 3339
"gene_17578" 235 215 185 747 486 858 311 336 362 600 394 738
"gene_17579" 15 5 8 0 0 0 23 6 5 21 0 9
"gene_17580" 262 324 315 397 282 385 306 265 364 135 129 241
"gene_17581" 20698 20035 22798 23242 25883 24509 17308 26359 17879 20468 28247 24635
"gene_17582" 892 776 724 623 497 603 982 844 906 1056 965 712
"gene_17583" 588 889 497 1136 1062 820 670 1232 1006 539 565 553
"gene_17584" 120 105 124 77 109 103 85 132 148 142 194 115
"gene_17585" 5570 4073 4545 3673 3618 2902 3362 2274 3162 2976 2671 3233
"gene_17586" 13923 16067 17008 20095 17580 19706 13036 13192 14638 21608 23582 18064
"gene_17587" 1161 1109 724 644 700 447 948 668 698 289 829 638
"gene_17588" 1467 858 695 795 791 911 1918 1586 1309 1042 882 1045
"gene_17589" 942 964 918 1552 1871 1141 342 385 385 358 1074 1044
"gene_17590" 18641 16076 17500 18932 18802 23958 13048 15421 19506 20447 17311 23903
"gene_17591" 697 823 1270 867 585 989 765 964 520 1194 1021 903
"gene_17592" 129 185 105 0 0 0 17 17 32 21 39 21
"gene_17593" 13211 17132 14171 11983 9624 12489 12924 14318 14041 14005 14383 16265
"gene_17594" 48 55 38 61 73 30 67 70 27 6 15 0
"gene_17595" 4409 4239 4429 4817 4642 5023 3309 1935 3335 6174 4564 3589
"gene_17596" 6241 6908 8129 6030 6598 8665 7926 6735 7097 7176 6579 7739
"gene_17597" 389 574 609 629 712 720 382 382 564 761 1167 811
"gene_17598" 85 100 109 92 159 76 229 283 112 71 85 82
"gene_17599" 3517 2968 3371 3667 3926 2900 3471 3667 2838 3314 3453 3089
"gene_17600" 30 33 9 23 35 59 21 12 9 11 21 15
"gene_17601" 76 185 83 30 42 76 105 141 148 27 62 64
"gene_17602" 609 692 568 973 645 855 1188 1208 902 865 732 576
"gene_17603" 111 129 109 552 380 761 315 321 388 164 247 159
"gene_17604" 586 670 694 609 592 647 886 1080 1048 661 750 865
"gene_17605" 53 48 35 62 191 139 95 115 56 67 36 18
"gene_17606" 44 30 21 30 32 26 0 0 0 14 24 21
"gene_17607" 4011 3827 4268 4055 3732 3356 2173 2008 3389 4495 3879 4320
"gene_17608" 30 32 59 30 14 20 82 70 29 5 5 6
"gene_17609" 4245 4170 4106 2892 2009 1820 5011 3961 2836 3350 4239 3761
"gene_17610" 0 3 3 0 0 0 0 0 0 0 0 0
"gene_17611" 705 630 812 541 752 680 1085 1338 1217 952 941 671
"gene_17612" 667 942 847 856 877 870 882 464 585 439 835 539
"gene_17613" 912 432 658 127 168 127 300 306 205 59 295 273
"gene_17614" 142 98 126 0 17 2 6 12 15 0 0 0
"gene_17615" 756 770 791 1255 1300 1321 617 848 927 1592 1876 1892
"gene_17616" 13370 13958 12842 13048 11789 9473 7905 10456 14044 11777 10602 11488
"gene_17617" 1415 1264 1652 1644 1683 1285 903 1430 1930 1520 1783 1744
"gene_17618" 1630 998 865 383 494 394 285 132 227 497 705 755
"gene_17619" 1791 2500 1864 3020 2900 2458 1797 1858 894 3312 2482 3026
"gene_17620" 74 245 195 226 353 280 520 517 547 348 405 226
"gene_17621" 6242 6150 6173 4776 4103 3777 3974 3803 8050 4538 5421 4050
"gene_17622" 9 0 6 6 0 35 0 0 0 2 0 6
"gene_17623" 818 953 1118 914 782 1203 738 689 738 353 489 561
"gene_17624" 11592 10347 8671 9659 9364 9832 7688 7083 8009 12602 13395 12417
"gene_17625" 8598 5189 10079 7680 7614 6867 6592 5858 6350 6565 6950 6283
"gene_17626" 53 53 76 36 77 48 11 21 71 17 70 115
"gene_17627" 159 239 168 441 365 294 120 330 188 250 224 233
"gene_17628" 626 559 595 326 302 311 782 794 659 167 203 315
"gene_17629" 1411 1521 1742 1698 1932 2053 1936 1342 1603 2915 2421 2877
"gene_17630" 697 630 811 741 888 641 1336 1265 858 600 1158 867
"gene_17631" 108 227 130 47 50 64 59 91 85 42 52 45
"gene_17632" 4303 4929 3880 4855 4153 3942 3718 3139 4062 3858 5115 4180
"gene_17633" 2061 2802 2033 2479 2323 1662 3311 2673 2618 1691 1803 2095
"gene_17634" 144 132 106 150 139 180 144 294 208 105 105 218
"gene_17635" 4123 3292 4311 4950 6276 5339 5826 8142 6333 5273 3318 3911
"gene_17636" 0 0 0 38 27 30 6 27 30 5 8 27
"gene_17637" 480 382 424 779 700 526 394 445 206 415 424 398
"gene_17638" 2298 2158 2617 1711 2070 1409 2815 2930 2980 1462 2241 1820
"gene_17639" 3239 2571 2583 1335 1529 1215 1208 1145 876 1989 2115 2105
"gene_17640" 6747 4561 5945 4583 4656 4788 5829 5279 5700 6648 5138 5939
"gene_17641" 89 183 164 0 0 0 39 92 64 109 82 127
"gene_17642" 1438 3136 2259 1458 1595 1989 2715 3014 2192 1338 2045 1714
"gene_17643" 170 212 264 303 306 294 194 186 129 88 144 115
"gene_17644" 2950 3300 3280 3326 5015 2809 3641 3215 2794 2335 1361 2691
"gene_17645" 288 200 264 374 341 359 195 268 255 421 302 345
"gene_17646" 3032 1965 3052 2223 2045 2315 2447 2183 2106 1732 2145 2027
"gene_17647" 2182 1332 1582 2971 2811 1964 3098 2995 2462 2394 2005 2859
"gene_17648" 438 374 423 426 348 562 509 415 415 185 223 195
"gene_17649" 1647 1489 1485 1108 1130 979 3489 2555 2518 1332 938 920
"gene_17650" 3 15 27 6 2 8 0 0 0 0 0 0
"gene_17651" 1386 1495 1482 1112 1214 1262 1426 1288 1126 1170 861 1098
"gene_17652" 6330 5695 5802 5041 5947 6274 3779 3697 4565 3120 3038 3276
"gene_17653" 812 909 1295 874 762 539 2002 1636 1745 1289 811 764
"gene_17654" 1270 826 1494 2583 1929 1473 950 1429 1577 1998 2503 2229
"gene_17655" 7691 7948 7900 8682 4992 4952 7238 7314 10638 6353 6212 7602
"gene_17656" 48 71 65 338 344 189 30 24 85 126 80 98
"gene_17657" 2120 1095 2336 1671 2373 1567 1703 1345 1520 1594 2333 2242
"gene_17658" 6 12 3 68 39 42 3 6 2 5 6 5
"gene_17659" 9892 11792 9430 9321 9964 8852 16423 13545 13233 8524 13794 12326
"gene_17660" 3267 2939 2786 2785 2438 2418 3412 3211 3089 3367 2092 1295
"gene_17661" 186 259 211 458 724 483 648 582 535 176 194 161
"gene_17662" 35 36 9 5 35 17 38 33 41 130 79 105
"gene_17663" 277 208 367 227 229 327 776 556 395 356 241 421
"gene_17664" 98 39 70 50 24 52 39 73 48 30 26 23
"gene_17665" 3 6 0 0 0 0 0 0 0 0 0 0
"gene_17666" 617 298 332 305 245 320 215 382 461 450 495 373
"gene_17667" 6277 6524 5988 4156 3765 4300 8241 5358 8530 9424 8730 9177
"gene_17668" 2206 1476 1582 964 1580 1161 1839 1905 1144 1447 1855 1602
"gene_17669" 236 373 333 26 70 73 367 321 279 285 182 108
"gene_17670" 197 233 202 273 417 352 398 373 317 333 400 623
"gene_17671" 692 833 817 405 571 436 673 841 1018 577 430 356
"gene_17672" 2 18 5 5 3 6 0 0 0 9 9 5
"gene_17673" 2761 4118 3427 3005 3073 4182 3595 3511 3561 3750 3726 2777
"gene_17674" 642 567 812 300 132 142 136 130 147 359 271 470
"gene_17675" 458 535 612 562 653 530 629 635 885 464 1106 918
"gene_17676" 7253 6958 5702 3806 5868 6947 6118 6256 8330 5961 5295 4141
"gene_17677" 418 355 191 147 221 205 392 300 485 150 164 150
"gene_17678" 920 583 785 215 185 132 636 652 498 480 427 379
"gene_17679" 379 271 339 1509 629 967 1162 889 641 1238 1117 974
"gene_17680" 682 858 927 1394 986 1435 2429 2297 1998 1003 1068 791
"gene_17681" 217 236 411 136 185 112 371 450 489 161 314 462
"gene_17682" 183 55 142 89 303 61 211 100 139 142 150 114
"gene_17683" 26 26 20 48 42 21 82 61 74 305 158 289
"gene_17684" 47 86 115 214 227 189 176 97 133 148 145 85
"gene_17685" 798 1262 915 1179 1002 1402 1041 668 1264 1541 1185 1686
"gene_17686" 48 18 45 65 9 11 70 30 70 18 3 17
"gene_17687" 0 0 0 12 27 33 9 0 2 12 15 14
"gene_17688" 1505 1277 1355 936 1220 1097 1548 1145 1359 1708 1152 1345
"gene_17689" 502 588 406 291 285 305 236 177 118 588 656 442
"gene_17690" 482 936 477 426 685 362 100 108 142 244 144 241
"gene_17691" 1100 724 798 971 998 883 1523 1052 903 1252 1385 676
"gene_17692" 744 688 567 980 1059 620 494 527 520 588 492 545
"gene_17693" 103 121 89 42 106 74 67 95 50 53 136 135
"gene_17694" 17 47 15 26 14 14 44 36 24 3 3 2
"gene_17695" 2579 1977 2209 3130 2294 3036 3020 2176 2977 2271 2756 1300
"gene_17696" 515 473 471 264 356 192 238 326 208 267 224 227
"gene_17697" 2895 2482 2482 1903 2291 2277 5153 4924 5856 2544 2115 1973
"gene_17698" 1394 1459 1405 830 756 897 1041 1282 1518 853 1105 806
"gene_17699" 700 361 421 671 659 926 1288 755 1405 788 936 976
"gene_17700" 1362 1327 1223 917 958 1208 1391 1645 1698 1526 1141 1642
"gene_17701" 12711 11297 16198 10723 9633 9203 10333 10436 8617 9650 12442 10552
"gene_17702" 38421 35326 33226 27112 27027 29797 27671 27539 28062 28314 30420 31959
"gene_17703" 4317 4615 4633 3670 4041 4080 5358 3576 3232 3620 3829 3027
"gene_17704" 15242 18792 18358 20142 20824 20777 22129 18844 29482 21606 16782 16397
"gene_17705" 162 145 198 24 30 68 62 39 83 50 71 44
"gene_17706" 38 30 24 102 38 94 141 132 197 12 12 27
"gene_17707" 1511 709 708 1018 961 1152 570 1397 1515 905 1056 747
"gene_17708" 3744 3855 4164 4248 5041 4345 4762 4289 4411 3538 4585 4539
"gene_17709" 1908 1979 1594 2788 3371 2821 3627 3798 3336 2332 3241 2930
"gene_17710" 605 594 556 1068 911 858 888 764 915 773 924 576
"gene_17711" 27 50 45 29 35 15 21 48 12 50 26 27
"gene_17712" 805 832 730 339 558 353 1224 602 752 230 145 182
"gene_17713" 1027 909 917 594 621 362 677 609 226 818 638 724
"gene_17714" 488 362 244 227 177 192 371 377 423 285 479 470
"gene_17715" 79 123 89 68 53 91 262 171 29 95 123 121
"gene_17716" 1764 1682 1439 2276 2359 2711 1618 1721 1838 2452 1905 2056
"gene_17717" 1524 1639 1565 2164 2362 2117 2145 1950 2333 2441 2950 3750
"gene_17718" 2136 1670 2673 2802 3174 2809 1894 1638 1583 2214 2059 2264
"gene_17719" 1633 1421 2503 1344 1491 1626 1220 1205 1452 1595 1971 1126
"gene_17720" 200 317 311 683 442 392 341 453 229 497 368 347
"gene_17721" 5279 5291 4795 5245 4171 3788 6891 6991 7541 4806 4811 5548
"gene_17722" 336 217 244 455 435 336 873 736 703 579 656 555
"gene_17723" 2286 1261 2686 961 1006 1211 2618 1565 2085 1241 1294 1171
"gene_17724" 1124 820 817 762 480 647 265 562 467 212 291 265
"gene_17725" 529 644 689 247 312 339 153 355 265 277 520 361
"gene_17726" 1636 2088 1835 1629 1398 1073 1123 1195 1330 694 970 726
"gene_17727" 27 58 21 97 64 50 197 256 261 67 52 58
"gene_17728" 6585 5752 6541 6626 6323 6685 5332 6088 8076 7668 7380 5414
"gene_17729" 0 0 0 0 0 0 0 0 0 27 18 42
"gene_17730" 2024 2600 2448 2577 2458 2011 3589 3779 2302 2792 1371 1674
"gene_17731" 2197 1923 1386 676 1277 847 617 576 844 1606 1709 1639
"gene_17732" 4461 5214 6524 3468 3597 4453 6506 6720 4642 2986 3755 3203
"gene_17733" 10406 9553 12908 10250 10095 10098 6441 9005 7623 8448 7198 9088
"gene_17734" 167 147 283 211 162 155 102 147 94 294 212 174
"gene_17735" 264 218 92 320 189 388 241 358 253 91 120 141
"gene_17736" 168 118 79 36 20 18 42 64 111 67 127 135
"gene_17737" 1288 1739 1620 1880 1864 1903 1677 1676 1850 2117 1768 2115
"gene_17738" 1471 1136 786 433 818 535 864 888 1041 1176 970 1018
"gene_17739" 12 33 12 6 20 3 18 8 17 3 11 23
"gene_17740" 13233 12698 12623 14935 15179 15606 11047 10029 12153 12817 17711 16483
"gene_17741" 7606 5950 5662 4521 5314 4632 3426 3683 4241 4636 6364 5167
"gene_17742" 377 362 291 271 202 258 155 115 189 236 470 311
"gene_17743" 5548 7292 6392 5632 6191 4392 7059 7592 5386 4974 5145 4261
"gene_17744" 594 468 568 255 297 348 253 285 165 173 226 118
"gene_17745" 344 262 259 495 558 688 203 247 377 374 183 338
"gene_17746" 967 841 900 903 865 1112 1011 641 785 715 953 608
"gene_17747" 214 182 286 550 256 439 400 512 389 217 297 341
"gene_17748" 123 123 280 64 92 39 80 124 79 62 76 52
"gene_17749" 535 455 494 1300 1021 1615 1045 1300 1367 792 779 1155
"gene_17750" 1448 1550 1429 3338 2418 1921 1562 1188 1229 1436 1280 1338
"gene_17751" 6012 6439 5680 7024 7992 7188 8527 6952 7177 6765 6448 7670
"gene_17752" 595 580 506 758 1145 1067 1035 829 871 1274 1465 941
"gene_17753" 741 723 327 850 968 670 494 321 703 717 626 512
"gene_17754" 1155 1677 1295 2192 2502 2565 1764 2011 1794 959 1039 1070
"gene_17755" 10989 8661 9042 9317 9606 10047 11629 6741 9367 11805 11979 13914
"gene_17756" 1255 1083 1109 1182 1233 894 780 380 618 909 1080 1288
"gene_17757" 976 1259 1271 1336 1158 1003 1803 1424 1595 2259 1855 2170
"gene_17758" 2952 4029 2503 3273 3036 3105 2503 2636 2473 2997 3009 3123
"gene_17759" 8315 9788 8106 9468 12245 12636 5438 5256 7286 9141 7664 7523
"gene_17760" 315 274 226 421 455 321 653 479 671 382 427 518
"gene_17761" 5579 7135 6271 5726 5227 5835 3962 4277 4394 5709 5445 6532
"gene_17762" 11515 9342 9830 12933 8044 10306 17305 15320 16336 16000 14003 18855
"gene_17763" 6 15 0 9 3 15 32 5 3 2 0 0
"gene_17764" 74 109 182 711 505 830 555 415 526 247 295 211
"gene_17765" 1520 1285 1344 802 686 1105 818 782 1035 1458 1014 888
"gene_17766" 102 136 103 86 106 133 118 179 283 112 105 89
"gene_17767" 47 58 30 45 6 18 77 89 65 80 212 120
"gene_17768" 250 226 423 285 265 285 159 45 115 402 433 308
"gene_17769" 217 203 227 138 224 292 432 623 345 130 164 185
"gene_17770" 1341 1402 1147 2147 2430 2768 1826 2171 2594 1882 1347 1777
"gene_17771" 950 1326 1150 1594 1371 1317 1064 926 1202 1106 1462 1205
"gene_17772" 6955 5938 6530 4603 4732 6603 9877 9892 7956 6089 4458 4730
"gene_17773" 568 1139 818 1417 2009 2459 1091 1353 2862 1408 1038 1024
"gene_17774" 195 161 221 300 180 335 242 173 124 261 320 280
"gene_17775" 3750 2471 3024 3167 2724 2547 2094 1236 1997 1315 1633 1535
"gene_17776" 2083 2136 1986 1264 1561 974 1177 1170 933 1811 2027 1794
"gene_17777" 1977 2606 1524 1929 2052 1994 2741 3094 2498 1727 2379 2852
"gene_17778" 3235 3347 3588 3947 4223 4139 3683 3377 3762 3448 3183 3477
"gene_17779" 4038 4673 3539 3152 3220 3203 6989 4509 6764 4823 4548 4655
"gene_17780" 5497 4761 5105 7550 5964 6388 3962 2923 4433 5042 4776 5606
"gene_17781" 7915 5815 8836 5380 5826 4424 8012 11012 8882 9874 10285 9748
"gene_17782" 20 38 12 35 89 24 109 71 102 8 17 15
"gene_17783" 124 136 29 189 85 53 236 500 652 274 594 1048
"gene_17784" 8 2 11 21 50 26 12 23 53 70 26 33
"gene_17785" 2680 2802 2362 6092 5183 5064 3041 2445 2355 2342 3239 2577
