"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_13971" 53 45 69 54 44 26 64 44 53 276 244 140
"gene_13972" 0 4 7 5 9 3 0 0 0 11 8 2
"gene_13973" 2364 2135 2867 1646 2250 1955 2924 3510 2615 3782 4529 3139
"gene_13974" 2255 2935 2577 3589 4330 3746 2180 2335 2278 2405 2854 2790
"gene_13975" 878 979 719 2084 1969 2384 1638 2048 1918 326 494 445
"gene_13976" 168 155 242 154 300 252 174 285 184 225 225 290
"gene_13977" 1208 675 1039 1007 1534 1004 365 1089 241 436 496 680
"gene_13978" 0 0 0 0 0 0 29 2 2 4 11 7
"gene_13979" 4589 5433 3575 6363 4649 5202 4244 4301 4270 4922 3770 4024
"gene_13980" 120 66 75 203 285 178 83 103 86 126 48 102
"gene_13981" 84 68 69 10 5 11 25 39 33 17 20 32
"gene_13982" 2323 2144 2245 2220 1165 2071 1672 1442 1904 2331 2051 2034
"gene_13983" 290 290 317 496 273 358 154 209 248 369 263 246
"gene_13984" 1030 874 1032 912 915 932 1353 1602 1440 564 850 765
"gene_13985" 385 425 253 333 405 560 669 588 627 675 988 683
"gene_13986" 2185 2637 2786 5480 4715 4761 3850 2471 2405 3556 4450 3265
"gene_13987" 110 195 120 423 352 525 373 412 265 181 161 182
"gene_13988" 3925 4981 4075 5029 4495 4477 3659 4535 3925 5610 5150 5613
"gene_13989" 924 1172 1453 166 415 194 529 451 642 428 456 396
"gene_13990" 417 484 714 465 345 365 426 512 402 666 632 408
"gene_13991" 0 0 0 0 1 3 0 0 0 0 0 0
"gene_13992" 2594 2522 2561 2556 2682 2596 1860 2030 2081 2403 2469 3346
"gene_13993" 2 4 7 0 2 0 13 8 15 0 0 0
"gene_13994" 52 43 74 98 47 50 0 0 0 68 63 18
"gene_13995" 953 905 866 684 1014 918 757 778 630 613 555 578
"gene_13996" 29 25 25 47 70 81 85 82 80 19 9 20
"gene_13997" 11 31 11 9 22 22 29 2 4 0 2 0
"gene_13998" 50 34 11 28 53 52 32 39 14 14 17 7
"gene_13999" 70 55 69 41 36 41 35 25 16 148 145 98
"gene_14000" 202 237 160 341 313 329 300 355 187 365 303 468
"gene_14001" 173 217 185 76 68 105 199 167 174 129 98 60
"gene_14002" 2676 2933 2699 2372 1960 2598 1320 1562 879 1562 1045 1511
"gene_14003" 2494 2362 2185 1839 1610 1997 1574 1572 1245 1820 1385 1294
"gene_14004" 321 460 333 21 15 10 268 212 195 216 185 175
"gene_14005" 3687 7695 6361 4521 5877 4703 5045 5295 4812 7048 5841 5067
"gene_14006" 2254 2511 1780 2488 2122 2150 1695 1976 2118 2028 2150 2223
"gene_14007" 2723 3891 3180 3222 2910 3677 1615 1675 2768 4828 3691 5503
"gene_14008" 1312 1465 1050 2016 1808 1820 1064 1195 1285 1196 1087 939
"gene_14009" 1898 2619 2092 2546 2366 2786 2564 2080 3529 2921 3307 3603
"gene_14010" 1163 1080 1245 799 1120 1121 1189 1027 904 1352 1204 954
"gene_14011" 5684 5741 5637 6018 5000 6185 3944 6765 4224 5494 5223 5302
"gene_14012" 2884 2315 3092 2144 2165 2170 2991 2620 1978 2675 2231 2892
"gene_14013" 2080 2018 2036 1668 1986 1503 1650 2342 2284 1233 1565 1485
"gene_14014" 824 823 845 439 465 435 394 444 370 433 516 500
"gene_14015" 185 215 232 52 32 38 25 25 39 19 22 11
"gene_14016" 22 20 49 68 49 55 69 77 35 17 22 22
"gene_14017" 785 753 1007 897 936 677 1101 1000 904 1053 1549 1086
"gene_14018" 944 1032 901 420 847 577 909 1010 1044 498 1117 1026
"gene_14019" 337 527 333 619 529 783 1014 1041 892 345 810 365
"gene_14020" 3405 3449 3546 3146 2869 1698 1912 2166 2369 3671 3209 3705
"gene_14021" 357 526 345 341 386 325 600 736 502 635 760 618
"gene_14022" 740 642 772 588 726 741 436 327 584 1147 938 730
"gene_14023" 4005 3533 3859 4583 4065 4725 3109 3404 3264 4197 4639 4414
"gene_14024" 576 493 438 256 272 416 715 700 541 501 628 715
"gene_14025" 2046 1718 1524 850 495 1051 913 632 504 1526 965 1021
"gene_14026" 577 626 535 382 481 885 226 583 294 393 484 395
"gene_14027" 1674 1992 2003 1690 1947 1675 2078 2214 2571 1897 1710 876
"gene_14028" 3248 2775 3282 3264 3925 3507 2882 3017 3381 2615 3138 3171
"gene_14029" 314 223 259 245 270 172 170 143 95 196 197 169
"gene_14030" 841 937 1036 949 661 785 531 734 683 845 1007 888
"gene_14031" 4889 3590 2824 3513 3370 3292 2545 2718 2324 3023 2770 3916
"gene_14032" 1371 1565 1470 2637 1986 2174 1709 1875 1678 1804 1993 1873
"gene_14033" 1193 1654 1264 1624 1605 1426 2009 2432 2108 2110 2069 1697
"gene_14034" 11 14 15 79 20 30 39 13 27 99 156 135
"gene_14035" 69 70 75 94 93 90 78 98 45 138 187 76
"gene_14036" 84 61 61 79 77 72 65 41 55 31 17 34
"gene_14037" 418 426 305 213 377 241 483 472 484 291 335 306
"gene_14038" 1200 706 1195 502 706 524 779 815 832 554 536 557
"gene_14039" 2541 2780 3188 2833 3285 2387 2755 2183 2501 1724 2075 2235
"gene_14040" 1911 1541 1724 1015 1608 1205 1843 2207 1886 2095 1521 1827
"gene_14041" 324 264 238 520 357 503 323 407 544 423 765 535
"gene_14042" 656 507 722 746 1013 654 881 932 990 735 1257 1101
"gene_14043" 9403 10035 11254 7003 7664 8837 8479 8319 7815 8105 9092 7950
"gene_14044" 2939 3550 3006 2712 2297 2462 3645 3444 3520 4602 4575 3967
"gene_14045" 0 0 0 5 2 5 1 5 9 0 0 0
"gene_14046" 845 913 680 639 265 517 812 644 471 639 352 595
"gene_14047" 805 753 867 628 1132 881 418 530 666 1118 741 609
"gene_14048" 2741 3318 3991 2907 4035 2448 2675 3950 3150 3802 3805 3595
"gene_14049" 217 158 165 69 125 75 49 40 26 107 92 135
"gene_14050" 868 1352 792 945 977 1245 922 855 970 1228 1143 1223
"gene_14051" 5513 8478 7543 6709 7909 8254 10915 8780 7848 7738 8934 8061
"gene_14052" 2635 3480 4077 4149 4120 3914 2313 2800 3788 3581 4117 4475
"gene_14053" 4442 3813 2903 4201 3725 3100 4145 4132 4201 4048 4875 3964
"gene_14054" 153 196 195 269 96 288 213 163 288 120 105 172
"gene_14055" 1155 985 1235 1335 1539 1118 1369 1695 1516 945 426 1062
"gene_14056" 5855 6647 7293 5252 5871 5512 5819 6997 6053 5285 6528 6308
"gene_14057" 295 254 289 362 254 357 319 290 298 502 375 477
"gene_14058" 1737 1842 1740 2153 2032 1783 963 1349 1542 3099 1972 2824
"gene_14059" 4207 3861 4915 4060 6218 4216 5812 4795 4934 7100 5063 8210
"gene_14060" 14 57 62 48 88 57 95 121 84 55 65 55
"gene_14061" 88 140 125 65 93 128 185 57 70 36 82 22
"gene_14062" 126 89 113 50 50 59 157 117 79 15 25 30
"gene_14063" 5219 6775 5743 8995 5673 6005 4797 6215 5085 5968 5224 4225
"gene_14064" 2010 1790 1197 1155 1152 1179 1572 1214 1515 1591 1489 1361
"gene_14065" 2511 3123 2753 2490 2123 2433 1883 2465 2175 2906 2290 1933
"gene_14066" 7329 5056 8705 5407 6143 5253 5923 5671 6290 6819 5406 5247
"gene_14067" 2461 3170 2097 2489 2867 2427 2519 2001 1461 2819 2941 3095
"gene_14068" 111 65 63 23 19 21 25 35 43 71 58 64
"gene_14069" 0 0 0 9 10 10 3 10 0 4 0 3
"gene_14070" 4826 3925 4223 4382 2902 3352 6165 3379 3930 4861 4420 4975
"gene_14071" 4366 4007 4095 3486 3428 4342 4909 3520 5142 3378 3575 3040
"gene_14072" 3 3 10 3 4 5 0 0 0 0 0 0
"gene_14073" 389 268 306 345 243 300 435 504 471 673 815 545
"gene_14074" 1171 1200 1415 1975 2024 2036 1697 1389 2147 1222 1067 1485
"gene_14075" 209 244 233 120 195 240 179 65 121 100 66 50
"gene_14076" 400 321 312 730 482 654 667 584 690 394 375 312
"gene_14077" 75 107 100 38 46 66 145 65 85 56 63 25
"gene_14078" 1678 1854 1739 1306 942 1189 2649 1445 2344 1252 1060 1545
"gene_14079" 45 16 21 56 32 23 38 23 30 19 23 38
"gene_14080" 2372 2577 2282 1749 2226 2344 3605 4067 4034 1966 1367 1363
"gene_14081" 1541 809 1185 980 961 715 1021 953 1466 929 865 1084
"gene_14082" 1339 950 1264 713 611 597 1044 1206 732 814 577 1124
"gene_14083" 2109 1465 1379 1337 1415 1431 1245 1612 1492 2105 1775 1714
"gene_14084" 2 12 8 16 5 3 0 0 0 0 0 0
"gene_14085" 625 440 539 403 307 301 337 314 187 465 549 678
"gene_14086" 2623 3084 3051 3154 2742 2510 2988 2980 2915 3865 3580 3346
"gene_14087" 97 59 88 685 718 688 478 429 533 357 405 288
"gene_14088" 872 935 1059 548 661 574 852 1024 702 1084 1490 1667
"gene_14089" 72 53 55 7 3 4 67 74 113 44 35 26
"gene_14090" 0 0 0 2 2 7 19 27 25 13 2 7
"gene_14091" 2163 1571 1352 1870 1391 1465 1778 1783 1880 2113 2246 2247
"gene_14092" 1975 1775 2227 1769 2652 1995 1453 1201 1058 1899 2065 2105
"gene_14093" 204 307 235 364 303 355 175 242 188 489 332 385
"gene_14094" 4332 4321 3919 5390 4175 3146 2873 3059 3397 2435 2408 2692
"gene_14095" 2555 1796 1821 3377 2940 2915 3287 3243 3175 3439 2448 2443
"gene_14096" 2643 3207 3412 2531 3502 2885 2012 3229 2953 2545 2653 2315
"gene_14097" 2435 2185 2396 2574 3533 3520 2444 2764 3051 2432 2977 2855
"gene_14098" 3297 4468 2865 5115 3468 3410 3559 3465 3695 3633 3785 3113
"gene_14099" 630 675 545 714 755 444 595 525 657 801 666 1137
"gene_14100" 45 23 12 101 135 138 38 79 52 62 77 115
"gene_14101" 9 27 35 40 44 49 45 78 41 92 65 46
"gene_14102" 235 282 255 448 296 503 241 321 267 386 614 608
"gene_14103" 2994 2173 3143 3375 2941 4073 3605 3584 3152 3365 3632 3638
"gene_14104" 100 111 101 65 46 65 90 85 75 59 46 55
"gene_14105" 157 222 328 271 260 245 472 573 452 128 191 118
"gene_14106" 1158 1190 1310 905 927 1217 2883 2635 3321 1485 1716 1074
"gene_14107" 183 106 75 16 22 29 23 15 18 141 181 132
"gene_14108" 98 159 177 157 208 118 45 42 47 124 78 88
"gene_14109" 4 1 4 1 5 5 18 15 15 0 3 4
"gene_14110" 5 6 7 0 0 0 0 0 0 0 0 0
"gene_14111" 27 70 56 71 79 19 55 31 68 38 64 47
"gene_14112" 1430 1370 1097 1602 1578 1573 1260 1345 1555 1508 1721 1664
"gene_14113" 1869 1545 1387 915 873 817 1009 1124 893 1503 1337 1791
"gene_14114" 1281 705 1366 645 882 1035 1115 838 896 1469 1086 1084
"gene_14115" 8005 8435 8791 7732 8022 7163 9832 7473 10168 7423 7218 7723
"gene_14116" 435 914 594 453 784 526 359 259 411 1062 755 506
"gene_14117" 266 233 261 287 455 370 233 357 165 135 92 75
"gene_14118" 6866 7474 7319 9226 9488 11365 8266 7015 9781 8487 8619 7811
"gene_14119" 129 111 99 28 38 43 2 15 7 71 117 244
"gene_14120" 54 60 68 31 32 6 8 10 22 0 5 6
"gene_14121" 38 42 41 36 69 46 111 140 74 77 91 41
"gene_14122" 1321 1687 1096 1600 1566 1472 1358 901 1558 1548 1392 1101
"gene_14123" 4207 3750 4370 6357 5776 7855 10291 7177 8385 4833 3625 4872
"gene_14124" 36 15 10 0 0 0 0 0 0 17 22 15
"gene_14125" 336 302 295 290 189 250 198 174 263 234 128 108
"gene_14126" 1836 2567 2743 4608 3730 4235 2956 2720 2698 3212 2178 1934
"gene_14127" 416 632 515 132 217 453 244 229 203 216 262 371
"gene_14128" 553 580 572 391 413 764 491 735 545 330 565 530
"gene_14129" 501 665 705 700 703 711 1012 608 394 360 470 548
"gene_14130" 747 798 930 858 1349 1137 1694 1923 1669 1599 715 970
"gene_14131" 528 774 720 1071 1268 822 911 1243 1115 2065 1993 2565
"gene_14132" 2891 2395 3135 2617 2935 2993 3442 3419 3609 2525 2567 1901
"gene_14133" 451 398 679 394 315 218 115 89 116 105 192 162
"gene_14134" 155 61 146 151 75 89 45 49 23 24 31 37
"gene_14135" 892 731 961 1070 1475 1431 1586 1403 1323 1235 1024 1240
"gene_14136" 440 392 382 570 547 546 276 388 449 506 602 604
"gene_14137" 5 9 13 5 1 1 0 0 0 34 22 5
"gene_14138" 91 87 68 42 25 20 205 98 159 190 211 148
"gene_14139" 170 145 213 124 102 168 48 90 76 188 38 75
"gene_14140" 1225 1205 1215 588 668 604 1325 1130 1056 1130 967 1419
"gene_14141" 2479 2713 2660 1248 1844 1814 1984 2069 2382 2128 2060 1712
"gene_14142" 0 0 0 0 0 0 9 13 1 0 0 0
"gene_14143" 1566 1628 872 1030 876 1372 1554 995 1309 1878 1660 1677
"gene_14144" 128 99 89 87 50 42 135 178 159 135 193 99
"gene_14145" 593 557 860 339 280 441 484 483 565 392 322 518
"gene_14146" 4034 3970 3747 3421 1098 3027 2761 3606 2993 2878 3055 1895
"gene_14147" 34 47 24 33 48 55 71 56 45 82 35 20
"gene_14148" 1255 1594 1698 1465 1317 1639 324 357 415 847 867 887
"gene_14149" 377 233 360 300 128 208 278 405 203 273 485 438
"gene_14150" 183 138 95 396 290 225 183 231 312 165 240 313
"gene_14151" 677 475 613 494 428 491 473 545 302 867 596 758
"gene_14152" 668 497 882 1296 1476 1133 1115 1162 1023 874 596 850
"gene_14153" 0 1 5 4 8 1 0 0 0 0 0 0
"gene_14154" 19422 23875 20149 17251 17625 19045 20285 21327 18102 19887 27179 26550
"gene_14155" 0 4 5 70 84 69 52 41 23 20 14 27
"gene_14156" 385 513 538 517 433 482 1036 800 1087 209 240 265
"gene_14157" 181 103 113 98 140 175 391 245 193 132 140 144
"gene_14158" 114 239 223 255 332 290 283 255 190 360 465 318
"gene_14159" 205 125 242 129 135 167 171 189 121 96 140 158
"gene_14160" 713 687 596 771 1189 793 500 630 680 601 695 606
"gene_14161" 2048 2784 3035 1055 1388 909 1362 2358 2365 1326 1779 1106
"gene_14162" 81 44 60 30 33 44 35 5 31 50 31 37
"gene_14163" 116 107 213 174 83 106 75 66 78 92 161 227
"gene_14164" 3080 4386 3970 4825 4247 4293 5805 5859 4159 6075 5984 5953
"gene_14165" 165 121 155 45 34 57 87 178 205 154 293 138
"gene_14166" 5 3 2 15 4 2 9 21 9 24 26 9
"gene_14167" 1982 2010 2605 1815 1665 1614 1820 1624 1462 1165 1054 1516
"gene_14168" 8799 8505 10370 8195 8079 7480 14082 9056 11317 8033 9895 8388
"gene_14169" 4706 4167 4914 4367 6239 5145 7255 5233 4403 4999 4198 4959
"gene_14170" 186 157 170 77 101 93 64 53 25 103 115 55
"gene_14171" 999 1515 1296 1766 1402 1224 2119 1628 1647 1433 1395 1568
"gene_14172" 3839 4651 4244 6825 7738 6756 5110 4640 4900 3593 3784 3348
"gene_14173" 1723 1367 1685 1958 1860 2050 1263 1657 1439 973 1021 1503
"gene_14174" 3218 2235 2512 3636 3351 2895 4060 4704 4391 5293 4878 3508
"gene_14175" 98 120 92 6 5 0 22 11 5 13 16 14
"gene_14176" 15 17 13 7 14 10 0 0 0 7 7 3
"gene_14177" 2415 2262 2290 1898 2001 2389 1818 2058 2558 2323 2398 2477
"gene_14178" 9 7 5 10 9 23 21 6 0 4 2 7
"gene_14179" 2189 1627 2094 1171 1064 1215 1653 1385 1435 1295 1655 1583
"gene_14180" 7930 9706 10716 5105 5334 6906 7691 7548 7709 13761 10167 12357
"gene_14181" 169 274 158 157 254 293 287 290 231 591 568 430
"gene_14182" 141 81 97 70 51 39 114 100 119 41 26 65
"gene_14183" 943 1527 1073 616 362 339 925 965 787 585 734 653
"gene_14184" 176 265 252 376 525 275 396 431 191 400 196 219
"gene_14185" 5375 4871 3805 4400 3654 2950 3499 4188 4025 3006 3738 2958
"gene_14186" 3102 2998 2718 7355 5186 5218 4947 4849 4185 4356 4070 3662
"gene_14187" 513 464 355 593 842 654 671 491 552 890 1048 1207
"gene_14188" 201 130 142 210 313 255 343 220 159 440 298 395
"gene_14189" 437 459 735 412 519 503 395 130 187 533 376 365
"gene_14190" 1063 1187 1646 2045 2266 2260 1207 1218 1079 2118 2126 1892
"gene_14191" 2043 1801 2726 2034 2115 2125 2226 2894 2568 2255 1680 2088
"gene_14192" 3553 3733 2763 3440 4301 4291 2942 3960 4043 3297 3125 3705
"gene_14193" 375 335 461 700 670 777 292 356 322 487 637 597
"gene_14194" 239 128 164 122 71 146 19 45 45 42 22 20
"gene_14195" 2179 1768 1889 2081 1931 1715 1598 1706 1817 1600 1938 2144
"gene_14196" 136 119 62 69 59 76 26 54 38 88 65 45
"gene_14197" 13404 12606 16305 8665 8837 9759 10704 10348 11185 7609 11127 13827
"gene_14198" 3581 2593 4012 8433 8614 5809 7015 5814 6755 3894 4821 4188
"gene_14199" 92 120 65 46 27 82 107 127 133 121 178 179
"gene_14200" 3171 2597 3191 2216 1532 1395 1159 1068 954 1861 1456 1983
"gene_14201" 1687 1310 1242 1405 1347 1284 1115 1486 875 1958 1277 1663
"gene_14202" 4300 2328 5430 3621 3720 3847 3884 5177 4505 3234 3078 4729
"gene_14203" 1639 2042 1697 1430 1905 1405 2414 2553 2304 2029 2341 1963
"gene_14204" 0 0 0 1 0 4 0 3 6 3 29 10
"gene_14205" 1290 615 642 534 545 525 495 601 754 826 777 535
"gene_14206" 1220 1261 935 1156 1794 1308 1058 1022 1019 1086 1036 954
"gene_14207" 73 36 25 15 33 75 115 86 36 39 43 50
"gene_14208" 4156 5183 4620 5251 7159 3664 5508 5385 5182 4405 4075 4927
"gene_14209" 3714 3456 3913 2861 3592 4090 3072 3644 4235 2765 2509 3370
"gene_14210" 1144 943 1063 965 375 665 1063 1086 1038 824 852 901
"gene_14211" 15 53 35 98 115 92 25 34 13 58 15 51
"gene_14212" 3322 4291 4125 2725 2740 2830 4397 4891 5578 3934 3955 3973
"gene_14213" 767 765 760 477 509 457 1748 1405 1845 719 521 575
"gene_14214" 185 247 235 484 611 354 400 567 339 389 301 526
"gene_14215" 78 27 44 185 202 106 67 56 56 50 84 95
"gene_14216" 33 45 38 25 18 45 32 16 28 37 65 67
"gene_14217" 5595 5711 4036 2839 4035 3157 2480 3036 2520 3701 4396 3656
"gene_14218" 5573 4355 6815 6463 6414 5356 8415 7703 6087 5205 5905 5830
"gene_14219" 735 654 487 654 495 476 264 284 211 743 635 659
"gene_14220" 116 117 79 165 230 305 96 143 79 30 42 13
"gene_14221" 0 0 0 0 0 0 10 12 5 0 0 0
"gene_14222" 102 92 138 337 233 370 183 172 245 77 63 43
"gene_14223" 4439 4568 4444 3484 3559 4159 3608 4163 3861 4076 3525 5113
"gene_14224" 0 0 0 2 0 7 0 0 0 12 18 25
"gene_14225" 146 129 121 65 75 49 98 75 106 165 153 175
"gene_14226" 155 198 137 151 203 156 286 97 153 197 165 203
"gene_14227" 67 296 92 156 129 96 248 93 197 62 84 98
"gene_14228" 5785 5515 8175 8545 7169 7715 7668 8005 7889 8616 10522 9950
"gene_14229" 791 1008 899 317 364 377 739 655 742 425 529 737
"gene_14230" 55 28 54 228 207 161 179 182 147 110 164 93
"gene_14231" 595 747 420 434 498 610 546 607 505 506 485 749
"gene_14232" 365 264 362 525 649 585 286 361 363 251 230 529
"gene_14233" 565 835 686 404 586 391 1168 1192 1151 975 1026 884
"gene_14234" 37 46 85 138 155 127 40 88 33 8 35 76
"gene_14235" 1919 2025 1995 814 965 904 1709 1648 1637 1923 2148 2093
"gene_14236" 3273 5229 5499 2635 2366 2615 2984 2949 2786 2959 3085 4374
"gene_14237" 85 98 111 174 151 162 135 149 135 11 31 38
"gene_14238" 90 146 73 66 102 74 20 35 53 45 29 48
"gene_14239" 15 11 5 7 1 12 0 0 0 14 14 19
"gene_14240" 3793 4044 3884 4635 3652 2960 2814 4395 5296 3683 4185 3436
"gene_14241" 3152 2731 3441 3805 4053 3771 3007 2625 2758 2025 2815 2379
"gene_14242" 1487 822 1245 1555 885 725 1307 670 1264 1215 1375 1115
"gene_14243" 336 203 240 415 583 531 292 465 397 374 371 330
"gene_14244" 1057 1211 966 328 266 296 824 505 679 398 285 213
"gene_14245" 46 63 32 95 105 135 388 291 228 175 87 96
"gene_14246" 914 1033 1097 2105 1764 1843 2245 1917 1973 1303 1314 1177
"gene_14247" 1776 1362 1516 1169 1170 1121 1125 1208 1109 1364 1508 1574
"gene_14248" 1261 975 1269 1410 935 785 1272 836 832 1321 1228 1329
"gene_14249" 4297 4886 4765 3495 4434 3695 3384 2821 2993 3812 3715 3845
"gene_14250" 3532 2230 3226 2401 2034 2751 2179 2109 2482 2233 2157 2022
"gene_14251" 57 13 31 66 76 45 41 11 35 68 115 40
"gene_14252" 291 421 409 348 355 436 314 312 347 508 454 735
"gene_14253" 852 752 691 765 599 660 905 1020 845 968 1025 664
"gene_14254" 12644 9374 7861 8527 7216 7506 6988 6841 7906 8876 8183 8177
"gene_14255" 160 148 78 178 171 114 23 95 15 149 88 249
"gene_14256" 1964 2526 2172 1873 1739 1571 2595 2148 2815 2359 2022 2012
"gene_14257" 77 31 72 31 28 29 77 42 20 63 35 64
"gene_14258" 471 387 429 328 159 155 289 356 281 462 472 381
"gene_14259" 186 129 214 303 246 287 189 206 201 89 52 55
"gene_14260" 293 383 316 205 86 188 236 80 228 262 275 315
"gene_14261" 4 2 7 88 46 90 0 0 0 0 0 0
"gene_14262" 1916 2125 1647 2608 1659 2194 3043 2747 3296 1757 2578 3638
"gene_14263" 824 786 910 1430 1294 1003 1322 1305 1388 782 720 835
"gene_14264" 31 45 37 86 155 102 113 39 55 62 40 28
"gene_14265" 1935 1741 2035 1889 2177 1611 1568 1163 1355 885 1002 1222
"gene_14266" 3174 4141 3677 3583 4015 3699 5095 4974 3133 2750 3108 2578
"gene_14267" 221 193 209 421 355 543 294 328 279 136 191 165
"gene_14268" 1756 2160 2235 1561 2175 1702 2882 1820 1834 2121 1687 1935
"gene_14269" 1493 1645 1734 1212 1400 1510 2527 2534 2526 1963 1930 1806
"gene_14270" 1190 1805 1617 1660 1872 1654 1496 1489 1419 1435 1282 1536
"gene_14271" 343 258 296 151 269 269 227 372 547 256 225 270
"gene_14272" 4666 4937 4407 6070 4879 5347 5811 7170 6135 3825 4185 3615
"gene_14273" 67 48 44 17 41 50 9 5 2 42 61 33
"gene_14274" 178 151 216 85 35 35 45 37 21 90 59 91
"gene_14275" 584 774 675 704 1328 1125 746 735 1037 655 855 600
"gene_14276" 5024 4861 5873 4189 6382 3992 3237 3231 3105 6271 5277 4415
"gene_14277" 1327 1977 1244 1322 1467 1508 1168 662 1305 2108 1881 1625
"gene_14278" 146 216 97 111 135 119 180 91 228 137 118 99
"gene_14279" 3363 3608 4146 3435 3774 3881 5108 4792 4571 4060 3175 3838
"gene_14280" 399 855 536 1090 661 848 1369 1166 1215 296 509 487
"gene_14281" 2440 3082 2025 3966 3530 3000 3007 3078 2646 1480 1686 1213
"gene_14282" 1342 1620 2020 837 944 905 964 1058 975 2394 2370 2256
"gene_14283" 742 1157 675 476 725 545 463 546 675 956 755 804
"gene_14284" 245 204 284 345 422 595 150 175 183 176 202 253
"gene_14285" 602 446 475 774 1041 1045 749 739 878 604 555 739
"gene_14286" 175 158 221 94 82 58 86 135 197 25 41 26
"gene_14287" 2279 1930 2245 2086 2618 2252 4103 3314 3375 3053 3389 2282
"gene_14288" 27 18 37 15 12 26 15 8 7 20 10 2
"gene_14289" 16 22 32 37 36 54 81 73 77 125 127 131
"gene_14290" 3467 3312 3871 2805 2825 2284 2259 2483 1976 2778 2636 3005
"gene_14291" 188 115 95 248 205 319 157 251 105 247 178 183
"gene_14292" 59 9 26 26 29 38 5 7 18 13 24 25
"gene_14293" 15 20 19 68 75 55 29 35 49 90 134 47
"gene_14294" 603 458 405 566 447 381 338 315 541 281 477 412
"gene_14295" 4188 6367 6203 3860 3273 5098 6524 5312 5854 5308 5751 4760
"gene_14296" 7 0 1 0 9 7 0 0 0 0 0 0
"gene_14297" 1640 1362 1443 714 690 500 656 672 840 1425 1250 1476
"gene_14298" 314 523 548 221 160 140 563 462 388 505 654 641
"gene_14299" 1337 1576 1745 1118 1094 1589 1189 1135 1201 1605 1167 1220
"gene_14300" 1063 1118 1307 816 413 576 1499 1234 949 1339 1306 1369
"gene_14301" 8525 10298 10039 7932 7787 9202 11972 11395 12777 13860 10209 11430
"gene_14302" 94 97 61 39 54 29 51 58 82 63 89 82
"gene_14303" 7785 7647 8041 8562 7748 6785 9204 7405 6709 7047 9292 7747
"gene_14304" 1898 2012 1745 1790 1499 1446 1828 1655 1545 1627 1666 1462
"gene_14305" 2275 3395 3170 2524 2575 2950 3446 3522 3195 2870 3075 3275
"gene_14306" 153 156 92 100 49 165 78 81 93 239 126 155
"gene_14307" 17 25 39 9 18 41 36 35 46 5 13 17
"gene_14308" 204 359 199 269 236 216 240 353 325 91 202 175
"gene_14309" 3727 3431 3984 4412 5223 3593 4501 3997 3348 2401 2453 2736
"gene_14310" 2 5 2 2 4 2 67 27 28 36 29 28
"gene_14311" 1548 1485 1625 1112 1513 668 1205 1229 1345 1820 1695 1915
"gene_14312" 1532 1966 1412 1295 1357 1472 926 1190 1250 1155 1256 1279
"gene_14313" 4 20 1 30 17 18 129 139 85 26 53 20
"gene_14314" 3 5 1 0 0 0 0 0 0 5 7 9
"gene_14315" 250 278 210 309 502 645 236 221 272 241 312 296
"gene_14316" 15 24 3 13 9 25 0 0 0 25 25 7
"gene_14317" 443 549 415 345 253 329 493 587 609 249 386 237
"gene_14318" 1920 1610 1519 1598 1615 1717 732 849 1127 2184 2023 2227
"gene_14319" 77 173 285 105 101 94 464 413 405 451 429 294
"gene_14320" 1334 1655 1506 1245 1541 1032 1154 1085 1085 1292 1392 1342
"gene_14321" 455 639 363 544 585 616 560 1145 690 724 452 585
"gene_14322" 262 396 280 638 531 681 485 358 389 660 715 706
"gene_14323" 2254 2410 1698 2437 2423 2490 1922 1716 1726 2358 2068 2468
"gene_14324" 1655 978 1561 1595 1691 1297 1156 1377 1414 1396 1436 1377
"gene_14325" 3079 3365 2630 3466 3234 5235 5296 4528 4489 4029 4707 4496
"gene_14326" 2921 2455 2255 2365 3101 2837 3761 1893 3275 3457 3557 3043
"gene_14327" 4580 5545 4865 3626 3520 3530 3788 4351 4281 3168 5199 4641
"gene_14328" 83 86 75 195 122 255 95 78 69 148 184 138
"gene_14329" 4503 3751 4119 3715 3222 3165 3693 5018 4193 4062 4677 4431
"gene_14330" 8342 5753 5992 8152 6393 7836 7241 9617 7559 4733 6951 7811
"gene_14331" 1825 2296 1769 1989 2494 1913 2419 2459 2553 2349 2813 3185
"gene_14332" 6955 6759 4635 8146 8739 7473 4682 5488 6148 8308 8354 7898
"gene_14333" 2201 2528 2230 2150 2543 2193 1013 1055 1034 1900 1840 1594
"gene_14334" 1259 1031 1200 1248 1315 1034 1914 1928 1842 1917 2278 2788
"gene_14335" 0 3 0 25 6 24 47 20 15 21 5 15
"gene_14336" 0 0 0 9 11 0 2 12 3 13 24 29
"gene_14337" 724 542 601 585 676 914 775 1041 1002 659 888 938
"gene_14338" 2 1 8 0 0 0 19 28 16 26 25 17
"gene_14339" 496 516 405 523 544 467 665 538 565 845 446 707
"gene_14340" 3274 3840 3077 5100 5468 4363 3470 3708 4000 5260 4980 5034
"gene_14341" 2101 1907 2502 4792 5293 5745 2854 3304 3010 4628 4943 5322
"gene_14342" 316 129 122 121 155 132 99 268 157 265 210 245
"gene_14343" 6245 5726 6353 4255 4383 4502 4824 6320 5541 3975 2869 4767
